segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.023211789033454503,0.021473516500009282,0.031127734650135602,0.023211789033454503,602629,605696
1,0.1900828576666754,0.18451619049983492,0.22858580335005171,0.1900828576666754,605696,605696
2,0.1908182059666615,0.18138741399980063,0.2335862288998669,0.1908182059666615,605696,605696
3,0.1876611544667867,0.18294262150038776,0.22482178725031188,0.1876611544667867,605696,605696
4,0.18540935716664536,0.18162726400032625,0.22119326129995895,0.18540935716664536,605696,605696
5,0.18269952966669128,0.17987818299980063,0.204883317849999,0.18269952966669128,605696,605696
6,0.18307846783324447,0.17914325850006207,0.2070923938497799,0.18307846783324447,605696,605696
7,0.17900022696667292,0.1776653849997274,0.20111555535027034,0.17900022696667292,605696,605696
8,0.18087916899994524,0.17957414300008168,0.19324401654939719,0.18087916899994524,605696,605696
9,0.18994405490008529,0.18232191799961583,0.21989803755022874,0.18994405490008529,605696,605696
10,0.1856318297666803,0.17862335200015877,0.2256959414503399,0.1856318297666803,605696,605696
11,0.18756217113344367,0.17975441949965898,0.22632934300008856,0.18756217113344367,605696,605696
12,0.18869369859988486,0.18229238649973922,0.23138945800019425,0.18869369859988486,605696,605696
13,0.000952317866570714,0.000928124499750993,0.0010091183996792097,0.000952317866570714,605696,605691
14,0.0017625329331773778,0.0014371735001077468,0.0027702918501745434,0.0017625329331773778,605691,893
