segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.006019730468203003,0.005703338989405893,0.008602684504876378,0.006019730468203002,602626,605693
1,0.04393262336961925,0.04251124650181737,0.049439649556006764,0.04393262336961924,605693,605693
2,0.04304606393367673,0.041959329493693076,0.048941655401722524,0.04304606393367672,605693,605693
3,0.04411907439740995,0.042680948492488824,0.05013542394881369,0.044119074397409946,605693,605693
4,0.04324157136531236,0.04218067298643291,0.04805631405324675,0.043241571365312356,605693,605693
5,0.043881077434828816,0.04242486399016343,0.04857380133762489,0.04388107743482881,605693,605693
6,0.04341761416678006,0.042291215489967726,0.04837308175337966,0.043417614166780055,605693,605693
7,0.04380557833161826,0.042648995004128665,0.04829550659196684,0.04380557833161825,605693,605693
8,0.04397202639762933,0.042268845994840376,0.05151115684275282,0.04397202639762932,605693,605693
9,0.04339917969676511,0.042122847502469085,0.049987048536422655,0.0433991796967651,605693,605693
10,0.043057314570372304,0.04191704251570627,0.04798801048891619,0.0430573145703723,605693,605693
11,0.04376964429975487,0.04226346798532177,0.049699224346841216,0.04376964429975486,605693,605693
12,0.044208501400620055,0.04260349650576245,0.04941675504232989,0.04420850140062005,605693,605693
13,0.00042533776819861184,0.00043142499634996057,0.0004482820848352276,0.00042533776819861173,605693,605688
14,0.00036914186687984815,0.0003484350017970428,0.0004976129450369621,0.00036914186687984804,605688,514
