threshold,final_accuracy,after_layer1_isolated_accuracy,after_layer1_rate,after_layer1_accuracy,after_layer2_isolated_accuracy,after_layer2_rate,after_layer2_accuracy,after_layer3_isolated_accuracy,after_layer3_rate,after_layer3_accuracy,after_layer1_sequential_rate,after_layer1_sequential_accuracy,after_layer2_sequential_rate,after_layer2_sequential_accuracy,after_layer3_sequential_rate,after_layer3_sequential_accuracy,final_rate,overall_accuracy
0.45,99.62962962962963,72.96296296296296,2.962962962962963,87.5,80.74074074074075,64.44444444444444,92.52873563218391,96.66666666666667,95.18518518518519,98.44357976653697,2.962962962962963,87.5,61.48148148148148,92.7710843373494,31.48148148148148,98.82352941176471,4.074074074074074,94.44444444444444
0.46,99.62962962962963,72.96296296296296,2.962962962962963,87.5,80.74074074074075,60.370370370370374,93.25153374233129,96.66666666666667,94.07407407407408,98.4251968503937,2.962962962962963,87.5,57.77777777777778,93.58974358974359,34.074074074074076,97.82608695652173,5.185185185185185,94.81481481481481
0.47,99.62962962962963,72.96296296296296,2.5925925925925926,85.71428571428571,80.74074074074075,57.77777777777778,92.94871794871794,96.66666666666667,91.48148148148148,98.78542510121457,2.5925925925925926,85.71428571428571,55.925925925925924,93.37748344370861,33.7037037037037,98.9010989010989,7.777777777777778,95.18518518518519
0.48,99.62962962962963,72.96296296296296,2.5925925925925926,85.71428571428571,80.74074074074075,55.925925925925924,92.71523178807946,96.66666666666667,90.74074074074075,99.18367346938776,2.5925925925925926,85.71428571428571,54.074074074074076,93.15068493150685,34.81481481481482,100.0,8.518518518518519,95.55555555555556
0.49,99.62962962962963,72.96296296296296,2.5925925925925926,85.71428571428571,80.74074074074075,52.96296296296296,94.4055944055944,96.66666666666667,90.37037037037037,99.18032786885246,2.5925925925925926,85.71428571428571,51.111111111111114,94.92753623188406,37.407407407407405,100.0,8.88888888888889,96.66666666666667
0.5,99.62962962962963,72.96296296296296,2.2222222222222223,83.33333333333333,80.74074074074075,47.77777777777778,96.89922480620154,96.66666666666667,90.0,99.17695473251028,2.2222222222222223,83.33333333333333,45.925925925925924,97.58064516129032,42.22222222222222,100.0,9.62962962962963,98.14814814814815
0.51,99.62962962962963,72.96296296296296,2.2222222222222223,83.33333333333333,80.74074074074075,45.925925925925924,97.58064516129032,96.66666666666667,88.14814814814815,99.15966386554622,2.2222222222222223,83.33333333333333,44.074074074074076,98.31932773109244,42.22222222222222,100.0,11.481481481481481,98.51851851851852
0.52,99.62962962962963,72.96296296296296,2.2222222222222223,83.33333333333333,80.74074074074075,43.7037037037037,97.45762711864407,96.66666666666667,87.4074074074074,99.15254237288136,2.2222222222222223,83.33333333333333,41.851851851851855,98.23008849557522,43.7037037037037,100.0,12.222222222222221,98.51851851851852
0.53,99.62962962962963,72.96296296296296,1.4814814814814814,75.0,80.74074074074075,41.48148148148148,98.21428571428571,96.66666666666667,86.66666666666667,99.14529914529915,1.4814814814814814,75.0,40.370370370370374,99.08256880733946,45.18518518518518,99.18032786885246,12.962962962962964,98.51851851851852
0.54,99.62962962962963,72.96296296296296,1.1111111111111112,66.66666666666667,80.74074074074075,40.0,98.14814814814815,96.66666666666667,86.29629629629629,99.14163090128756,1.1111111111111112,66.66666666666667,39.25925925925926,99.05660377358491,46.2962962962963,99.2,13.333333333333334,98.51851851851852
