algorithm,step,episode,best_obj,current_obj,utility,evaluations,elapsed_s,curve_type
DSCI,200,200.0,-0.031214782269779917,-0.49208103650272367,-0.031214782269779917,200.0,0.6190487999701872,dsci_train
DSCI,201,200.0,-0.007416107960119267,-0.007416107960119267,-0.007416107960119267,200.0,4.029131799994502,dsci_train
Random,0,1.0,-2.5839191553630503,-2.5839191553630503,-2.5839191553630503,1.0,0.0002082999562844634,baseline_progress
Random,1,2.0,-1.6862808164101901,-1.6862808164101901,-1.6862808164101901,2.0,0.0004224999574944377,baseline_progress
Random,2,3.0,-1.6862808164101901,-3.3763846613688715,-1.6862808164101901,3.0,0.0005973000079393387,baseline_progress
Random,3,4.0,-0.2779800865371997,-0.2779800865371997,-0.2779800865371997,4.0,0.0007521999650634825,baseline_progress
Random,4,5.0,-0.2779800865371997,-2.8787407858333056,-0.2779800865371997,5.0,0.0009108999511227012,baseline_progress
Random,5,6.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,6.0,0.001070600003004074,baseline_progress
Random,6,7.0,-0.2779800865371997,-2.3137484235906327,-0.2779800865371997,7.0,0.0012206999817863107,baseline_progress
Random,7,8.0,-0.2779800865371997,-1.6021874703371048,-0.2779800865371997,8.0,0.0013737999834120274,baseline_progress
Random,8,9.0,-0.2779800865371997,-2.026438015347099,-0.2779800865371997,9.0,0.001541399979032576,baseline_progress
Random,9,10.0,-0.2779800865371997,-1.7089715775127425,-0.2779800865371997,10.0,0.001700199965853244,baseline_progress
Random,10,11.0,-0.2779800865371997,-1.2638480963017478,-0.2779800865371997,11.0,0.0018537999712862074,baseline_progress
Random,11,12.0,-0.2779800865371997,-0.5845863527952199,-0.2779800865371997,12.0,0.002002199995331466,baseline_progress
Random,12,13.0,-0.2779800865371997,-1.625314343648474,-0.2779800865371997,13.0,0.002152899978682399,baseline_progress
Random,13,14.0,-0.2779800865371997,-2.941978187456693,-0.2779800865371997,14.0,0.002308800001628697,baseline_progress
Random,14,15.0,-0.2779800865371997,-3.011193060329542,-0.2779800865371997,15.0,0.002461399999447167,baseline_progress
Random,15,16.0,-0.2779800865371997,-0.4984150544573686,-0.2779800865371997,16.0,0.002614900004118681,baseline_progress
Random,16,17.0,-0.2779800865371997,-1.6427312907864589,-0.2779800865371997,17.0,0.002760999952442944,baseline_progress
Random,17,18.0,-0.2779800865371997,-3.5226695651958186,-0.2779800865371997,18.0,0.0029069999582134187,baseline_progress
Random,18,19.0,-0.2779800865371997,-1.905371377330904,-0.2779800865371997,19.0,0.003057099995203316,baseline_progress
Random,19,20.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,20.0,0.003208699985407293,baseline_progress
Random,20,21.0,-0.2779800865371997,-3.222880910627397,-0.2779800865371997,21.0,0.003355699998792261,baseline_progress
Random,21,22.0,-0.2779800865371997,-0.9972550731767926,-0.2779800865371997,22.0,0.0035202999715693295,baseline_progress
Random,22,23.0,-0.2779800865371997,-2.3810534963073753,-0.2779800865371997,23.0,0.00367129995720461,baseline_progress
Random,23,24.0,-0.2779800865371997,-1.774187403453169,-0.2779800865371997,24.0,0.0038163999561220407,baseline_progress
Random,24,25.0,-0.2779800865371997,-1.6031400503204187,-0.2779800865371997,25.0,0.003965199983213097,baseline_progress
Random,25,26.0,-0.2779800865371997,-1.4304706567460106,-0.2779800865371997,26.0,0.004110399982891977,baseline_progress
Random,26,27.0,-0.2779800865371997,-0.613248140857922,-0.2779800865371997,27.0,0.004255399981047958,baseline_progress
Random,27,28.0,-0.2779800865371997,-1.9232153652141124,-0.2779800865371997,28.0,0.00440029997844249,baseline_progress
Random,28,29.0,-0.2779800865371997,-3.571562774962797,-0.2779800865371997,29.0,0.004553799983114004,baseline_progress
Random,29,30.0,-0.2779800865371997,-2.0508682299361296,-0.2779800865371997,30.0,0.004705699975602329,baseline_progress
Random,30,31.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,31.0,0.004850899975281209,baseline_progress
Random,31,32.0,-0.2779800865371997,-3.1749659987937915,-0.2779800865371997,32.0,0.004994999966584146,baseline_progress
Random,32,33.0,-0.2779800865371997,-1.081557460876056,-0.2779800865371997,33.0,0.005140099965501577,baseline_progress
Random,33,34.0,-0.2779800865371997,-2.0405541065554895,-0.2779800865371997,34.0,0.0052900000009685755,baseline_progress
Random,34,35.0,-0.2779800865371997,-1.6632292759129035,-0.2779800865371997,35.0,0.005435400002170354,baseline_progress
Random,35,36.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,36.0,0.0055939999874681234,baseline_progress
Random,36,37.0,-0.2779800865371997,-0.538520689744577,-0.2779800865371997,37.0,0.005747599992901087,baseline_progress
Random,37,38.0,-0.2779800865371997,-1.1646825058170456,-0.2779800865371997,38.0,0.005896899965591729,baseline_progress
Random,38,39.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,39.0,0.006125199957750738,baseline_progress
Random,39,40.0,-0.2779800865371997,-0.9749036989026654,-0.2779800865371997,40.0,0.006378699967171997,baseline_progress
Random,40,41.0,-0.2779800865371997,-2.3522733160669285,-0.2779800865371997,41.0,0.00659159995848313,baseline_progress
Random,41,42.0,-0.2779800865371997,-1.3415410856305188,-0.2779800865371997,42.0,0.006766699953004718,baseline_progress
Random,42,43.0,-0.2779800865371997,-3.4125114672818677,-0.2779800865371997,43.0,0.006933500000741333,baseline_progress
Random,43,44.0,-0.2779800865371997,-3.2260744265733563,-0.2779800865371997,44.0,0.007100099988747388,baseline_progress
Random,44,45.0,-0.2779800865371997,-2.32753153495522,-0.2779800865371997,45.0,0.007257499964907765,baseline_progress
Random,45,46.0,-0.2779800865371997,-0.5002894400172543,-0.2779800865371997,46.0,0.00741089996881783,baseline_progress
Random,46,47.0,-0.2779800865371997,-0.4959735189306487,-0.2779800865371997,47.0,0.007559399993624538,baseline_progress
Random,47,48.0,-0.2779800865371997,-2.971982427716484,-0.2779800865371997,48.0,0.007712199992965907,baseline_progress
Random,48,49.0,-0.2779800865371997,-0.9723961480052665,-0.2779800865371997,49.0,0.00786589999916032,baseline_progress
Random,49,50.0,-0.2779800865371997,-1.857401838111351,-0.2779800865371997,50.0,0.00803470000391826,baseline_progress
Random,50,51.0,-0.2779800865371997,-3.2260744265733563,-0.2779800865371997,51.0,0.00818589999107644,baseline_progress
Random,51,52.0,-0.2779800865371997,-3.0375160325432455,-0.2779800865371997,52.0,0.008332800003699958,baseline_progress
Random,52,53.0,-0.2779800865371997,-1.4914093814553577,-0.2779800865371997,53.0,0.008478799951262772,baseline_progress
Random,53,54.0,-0.2779800865371997,-0.659058660190896,-0.2779800865371997,54.0,0.008624799957033247,baseline_progress
Random,54,55.0,-0.2779800865371997,-1.5822906480647354,-0.2779800865371997,55.0,0.00877089996356517,baseline_progress
Random,55,56.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,56.0,0.008916499966289848,baseline_progress
Random,56,57.0,-0.2779800865371997,-2.11498924757049,-0.2779800865371997,57.0,0.009061999968253076,baseline_progress
Random,57,58.0,-0.2779800865371997,-1.54615594335176,-0.2779800865371997,58.0,0.009206799964886159,baseline_progress
Random,58,59.0,-0.2779800865371997,-0.4977663498533454,-0.2779800865371997,59.0,0.009351199958473444,baseline_progress
Random,59,60.0,-0.2779800865371997,-0.4318201708309535,-0.2779800865371997,60.0,0.009545099979732186,baseline_progress
Random,60,61.0,-0.2779800865371997,-2.1490666485560577,-0.2779800865371997,61.0,0.009703299961984158,baseline_progress
Random,61,62.0,-0.2779800865371997,-1.491736950733845,-0.2779800865371997,62.0,0.009853600000496954,baseline_progress
Random,62,63.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,63.0,0.010000299953389913,baseline_progress
Random,63,64.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,64.0,0.010145000007469207,baseline_progress
Random,64,65.0,-0.12293912801726592,-0.12293912801726592,-0.12293912801726592,65.0,0.01029269996797666,baseline_progress
Random,65,66.0,-0.12293912801726592,-0.49208103650272367,-0.12293912801726592,66.0,0.010438299970701337,baseline_progress
Random,66,67.0,-0.12293912801726592,-0.49357770109755034,-0.12293912801726592,67.0,0.010583499970380217,baseline_progress
Random,67,68.0,-0.12293912801726592,-1.3787854982755672,-0.12293912801726592,68.0,0.010727799963206053,baseline_progress
Random,68,69.0,-0.12293912801726592,-2.330455261583328,-0.12293912801726592,69.0,0.010872799961362034,baseline_progress
Random,69,70.0,-0.12293912801726592,-0.3290579592218055,-0.12293912801726592,70.0,0.011183800001163036,baseline_progress
Random,70,71.0,-0.12293912801726592,-4.910031757097876,-0.12293912801726592,71.0,0.011399099952541292,baseline_progress
Random,71,72.0,-0.12293912801726592,-0.44574798402694404,-0.12293912801726592,72.0,0.01156389998504892,baseline_progress
Random,72,73.0,-0.12293912801726592,-3.3761916128197873,-0.12293912801726592,73.0,0.011731699982192367,baseline_progress
Random,73,74.0,-0.12293912801726592,-2.2151882909041687,-0.12293912801726592,74.0,0.011885999992955476,baseline_progress
Random,74,75.0,-0.12293912801726592,-0.9496191810675497,-0.12293912801726592,75.0,0.012047900003381073,baseline_progress
Random,75,76.0,-0.12293912801726592,-1.0365804661508262,-0.12293912801726592,76.0,0.012204299971926957,baseline_progress
Random,76,77.0,-0.12293912801726592,-3.2027959844599065,-0.12293912801726592,77.0,0.012362799956463277,baseline_progress
Random,77,78.0,-0.12293912801726592,-0.49208103650272367,-0.12293912801726592,78.0,0.012517299968749285,baseline_progress
Random,78,79.0,-0.12293912801726592,-3.2260744265733563,-0.12293912801726592,79.0,0.012666900001931936,baseline_progress
Random,79,80.0,-0.12293912801726592,-2.8703855205889326,-0.12293912801726592,80.0,0.012835000001359731,baseline_progress
Random,80,81.0,-0.12293912801726592,-3.0741744689230766,-0.12293912801726592,81.0,0.012982399959582835,baseline_progress
Random,81,82.0,-0.12293912801726592,-3.2260744265733563,-0.12293912801726592,82.0,0.013127799960784614,baseline_progress
Random,82,83.0,-0.12293912801726592,-0.5362046332377084,-0.12293912801726592,83.0,0.013273199961986393,baseline_progress
Random,83,84.0,-0.12293912801726592,-1.1963829334283833,-0.12293912801726592,84.0,0.01341869996394962,baseline_progress
Random,84,85.0,-0.12293912801726592,-4.246607123923245,-0.12293912801726592,85.0,0.013563599961344153,baseline_progress
Random,85,86.0,-0.12293912801726592,-0.7512076054984858,-0.12293912801726592,86.0,0.013730300008319318,baseline_progress
Random,86,87.0,-0.12293912801726592,-1.2308265319921274,-0.12293912801726592,87.0,0.013937899959273636,baseline_progress
Random,87,88.0,-0.12293912801726592,-0.9801274196718066,-0.12293912801726592,88.0,0.014119300001766533,baseline_progress
Random,88,89.0,-0.12293912801726592,-0.2756289669604593,-0.12293912801726592,89.0,0.014271599997300655,baseline_progress
Random,89,90.0,-0.12293912801726592,-5.008992403345643,-0.12293912801726592,90.0,0.01441750000230968,baseline_progress
Random,90,91.0,-0.12293912801726592,-0.2551181581838192,-0.12293912801726592,91.0,0.014562500000465661,baseline_progress
Random,91,92.0,-0.12293912801726592,-1.1764840234338176,-0.12293912801726592,92.0,0.014719399972818792,baseline_progress
Random,92,93.0,-0.12293912801726592,-2.6100577920341093,-0.12293912801726592,93.0,0.014876200002618134,baseline_progress
Random,93,94.0,-0.12293912801726592,-3.076525915954783,-0.12293912801726592,94.0,0.01502339995931834,baseline_progress
Random,94,95.0,-0.12293912801726592,-3.579368913355431,-0.12293912801726592,95.0,0.015168799960520118,baseline_progress
Random,95,96.0,-0.12293912801726592,-1.6689784965805288,-0.12293912801726592,96.0,0.0153137999586761,baseline_progress
Random,96,97.0,-0.08158457642898753,-0.08158457642898753,-0.08158457642898753,97.0,0.015461099974345416,baseline_progress
Random,97,98.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,98.0,0.015607799985446036,baseline_progress
Random,98,99.0,-0.08158457642898753,-0.49941577290561356,-0.08158457642898753,99.0,0.015753099985886365,baseline_progress
Random,99,100.0,-0.08158457642898753,-3.1214961327724975,-0.08158457642898753,100.0,0.01589899999089539,baseline_progress
Random,100,101.0,-0.08158457642898753,-0.6444746211404828,-0.08158457642898753,101.0,0.016058199980761856,baseline_progress
Random,101,102.0,-0.08158457642898753,-1.4178665034772644,-0.08158457642898753,102.0,0.016216999967582524,baseline_progress
Random,102,103.0,-0.08158457642898753,-3.3178960782423013,-0.08158457642898753,103.0,0.01637319999281317,baseline_progress
Random,103,104.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,104.0,0.01653159997658804,baseline_progress
Random,104,105.0,-0.08158457642898753,-0.6745724218985545,-0.08158457642898753,105.0,0.016698599967639893,baseline_progress
Random,105,106.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,106.0,0.016858399962075055,baseline_progress
Random,106,107.0,-0.08158457642898753,-2.356041291248779,-0.08158457642898753,107.0,0.017018499958794564,baseline_progress
Random,107,108.0,-0.08158457642898753,-3.414019367117516,-0.08158457642898753,108.0,0.01717899995855987,baseline_progress
Random,108,109.0,-0.08158457642898753,-3.2001432321792658,-0.08158457642898753,109.0,0.017346199951134622,baseline_progress
Random,109,110.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,110.0,0.017499599955044687,baseline_progress
Random,110,111.0,-0.08158457642898753,-2.296590968912824,-0.08158457642898753,111.0,0.017649699992034584,baseline_progress
Random,111,112.0,-0.08158457642898753,-0.7410811021677766,-0.08158457642898753,112.0,0.01781779999146238,baseline_progress
Random,112,113.0,-0.08158457642898753,-3.46099224950044,-0.08158457642898753,113.0,0.017975499969907105,baseline_progress
Random,113,114.0,-0.08158457642898753,-1.751807580512919,-0.08158457642898753,114.0,0.018143399967812,baseline_progress
Random,114,115.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,115.0,0.018312099971808493,baseline_progress
Random,115,116.0,-0.08158457642898753,-1.2221160344797657,-0.08158457642898753,116.0,0.018468900001607835,baseline_progress
Random,116,117.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,117.0,0.018624299962539226,baseline_progress
Random,117,118.0,-0.08158457642898753,-0.2549030898793406,-0.08158457642898753,118.0,0.018787599983625114,baseline_progress
Random,118,119.0,-0.08158457642898753,-0.20711515644831258,-0.08158457642898753,119.0,0.019012600008863956,baseline_progress
Random,119,120.0,-0.08158457642898753,-3.2792529682149425,-0.08158457642898753,120.0,0.019181099953129888,baseline_progress
Random,120,121.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,121.0,0.019330099981743842,baseline_progress
Random,121,122.0,-0.08158457642898753,-0.6151195642611235,-0.08158457642898753,122.0,0.019476699992083013,baseline_progress
Random,122,123.0,-0.08158457642898753,-0.8537080324876039,-0.08158457642898753,123.0,0.019633399962913245,baseline_progress
Random,123,124.0,-0.08158457642898753,-2.384935918876455,-0.08158457642898753,124.0,0.01978089998010546,baseline_progress
Random,124,125.0,-0.08158457642898753,-1.2896133348436294,-0.08158457642898753,125.0,0.019932499970309436,baseline_progress
Random,125,126.0,-0.08158457642898753,-2.631379884323976,-0.08158457642898753,126.0,0.02008469996508211,baseline_progress
Random,126,127.0,-0.08158457642898753,-0.3837875132549172,-0.08158457642898753,127.0,0.020233899995218962,baseline_progress
Random,127,128.0,-0.08158457642898753,-0.45417019267510383,-0.08158457642898753,128.0,0.02038830000674352,baseline_progress
Random,128,129.0,-0.08158457642898753,-0.6518784075877562,-0.08158457642898753,129.0,0.02056009997613728,baseline_progress
Random,129,130.0,-0.08158457642898753,-2.121685874296155,-0.08158457642898753,130.0,0.020712099969387054,baseline_progress
Random,130,131.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,131.0,0.02085969998734072,baseline_progress
Random,131,132.0,-0.08158457642898753,-3.2244252164397897,-0.08158457642898753,132.0,0.021017199964262545,baseline_progress
Random,132,133.0,-0.08158457642898753,-3.6371537244179617,-0.08158457642898753,133.0,0.02116919995751232,baseline_progress
Random,133,134.0,-0.08158457642898753,-2.0144175483933817,-0.08158457642898753,134.0,0.021317699982319027,baseline_progress
Random,134,135.0,-0.08158457642898753,-0.2917933013380779,-0.08158457642898753,135.0,0.021464499994181097,baseline_progress
Random,135,136.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,136.0,0.02162389998557046,baseline_progress
Random,136,137.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,137.0,0.02177649998338893,baseline_progress
Random,137,138.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,138.0,0.021926699962932616,baseline_progress
Random,138,139.0,-0.08158457642898753,-3.340008880540976,-0.08158457642898753,139.0,0.02207879995694384,baseline_progress
Random,139,140.0,-0.08158457642898753,-1.1859030158324346,-0.08158457642898753,140.0,0.022224899963475764,baseline_progress
Random,140,141.0,-0.08158457642898753,-2.9750326339659052,-0.08158457642898753,141.0,0.022374599997419864,baseline_progress
Random,141,142.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,142.0,0.022538699966389686,baseline_progress
Random,142,143.0,-0.08158457642898753,-0.5367322785122078,-0.08158457642898753,143.0,0.022701799985952675,baseline_progress
Random,143,144.0,-0.08158457642898753,-2.0737635323778014,-0.08158457642898753,144.0,0.022849700006190687,baseline_progress
Random,144,145.0,-0.08158457642898753,-0.6745724218985545,-0.08158457642898753,145.0,0.02299739996669814,baseline_progress
Random,145,146.0,-0.08158457642898753,-2.195952638313716,-0.08158457642898753,146.0,0.023168299987446517,baseline_progress
Random,146,147.0,-0.08158457642898753,-1.1646825058170456,-0.08158457642898753,147.0,0.023318599967751652,baseline_progress
Random,147,148.0,-0.08158457642898753,-3.686751259223109,-0.08158457642898753,148.0,0.02346409996971488,baseline_progress
Random,148,149.0,-0.08158457642898753,-2.137187238012611,-0.08158457642898753,149.0,0.023611399985384196,baseline_progress
Random,149,150.0,-0.08158457642898753,-0.6645013239301293,-0.08158457642898753,150.0,0.023756699985824525,baseline_progress
Random,150,151.0,-0.08158457642898753,-2.106833869494543,-0.08158457642898753,151.0,0.023901699983980507,baseline_progress
Random,151,152.0,-0.08158457642898753,-2.78626502495579,-0.08158457642898753,152.0,0.02404659998137504,baseline_progress
Random,152,153.0,-0.08158457642898753,-1.2838303769430475,-0.08158457642898753,153.0,0.024191999982576817,baseline_progress
Random,153,154.0,-0.08158457642898753,-1.85400354765981,-0.08158457642898753,154.0,0.024337399983778596,baseline_progress
Random,154,155.0,-0.08158457642898753,-1.7793330710138027,-0.08158457642898753,155.0,0.024498799990396947,baseline_progress
Random,155,156.0,-0.08158457642898753,-0.6251146232809763,-0.08158457642898753,156.0,0.02464789996156469,baseline_progress
Random,156,157.0,-0.08158457642898753,-3.342089586120347,-0.08158457642898753,157.0,0.024795099976472557,baseline_progress
Random,157,158.0,-0.08158457642898753,-0.6519715019203662,-0.08158457642898753,158.0,0.024942099989857525,baseline_progress
Random,158,159.0,-0.08158457642898753,-2.1988243060946555,-0.08158457642898753,159.0,0.025088099995628,baseline_progress
Random,159,160.0,-0.08158457642898753,-3.3248272826466003,-0.08158457642898753,160.0,0.025234000000637025,baseline_progress
Random,160,161.0,-0.08158457642898753,-1.011301625001571,-0.08158457642898753,161.0,0.02538149995962158,baseline_progress
Random,161,162.0,-0.08158457642898753,-2.9251142311660723,-0.08158457642898753,162.0,0.025528699974529445,baseline_progress
Random,162,163.0,-0.08158457642898753,-1.0245895863527024,-0.08158457642898753,163.0,0.02567599999019876,baseline_progress
Random,163,164.0,-0.08158457642898753,-1.6264477448097023,-0.08158457642898753,164.0,0.025822099996730685,baseline_progress
Random,164,165.0,-0.03389810898896373,-0.03389810898896373,-0.03389810898896373,165.0,0.02597249997779727,baseline_progress
Random,165,166.0,-0.03389810898896373,-1.1331659451769762,-0.03389810898896373,166.0,0.026130099955480546,baseline_progress
Random,166,167.0,-0.03389810898896373,-0.25204889214310877,-0.03389810898896373,167.0,0.0262790999840945,baseline_progress
Random,167,168.0,-0.03389810898896373,-3.3882338973550974,-0.03389810898896373,168.0,0.02642589999595657,baseline_progress
Random,168,169.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,169.0,0.02658419997896999,baseline_progress
Random,169,170.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,170.0,0.026730599987786263,baseline_progress
Random,170,171.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,171.0,0.026876899995841086,baseline_progress
Random,171,172.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,172.0,0.027022199996281415,baseline_progress
Random,172,173.0,-0.03389810898896373,-0.34093632916527306,-0.03389810898896373,173.0,0.02716800000052899,baseline_progress
Random,173,174.0,-0.03389810898896373,-3.2718054717476885,-0.03389810898896373,174.0,0.0273149999557063,baseline_progress
Random,174,175.0,-0.03389810898896373,-1.165899724505048,-0.03389810898896373,175.0,0.02746019995538518,baseline_progress
Random,175,176.0,-0.03389810898896373,-1.1113871340409247,-0.03389810898896373,176.0,0.027604700007941574,baseline_progress
Random,176,177.0,-0.03389810898896373,-3.4026549326009183,-0.03389810898896373,177.0,0.02790879999520257,baseline_progress
Random,177,178.0,-0.03389810898896373,-2.642866266692889,-0.03389810898896373,178.0,0.028345800004899502,baseline_progress
Random,178,179.0,-0.03389810898896373,-3.1958669377205844,-0.03389810898896373,179.0,0.028577799967024475,baseline_progress
Random,179,180.0,-0.03389810898896373,-3.06913813713468,-0.03389810898896373,180.0,0.028739199973642826,baseline_progress
Random,180,181.0,-0.03389810898896373,-3.1616610466873833,-0.03389810898896373,181.0,0.028891799971461296,baseline_progress
Random,181,182.0,-0.03389810898896373,-1.2745888043170068,-0.03389810898896373,182.0,0.029036099964287132,baseline_progress
Random,182,183.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,183.0,0.02918439998757094,baseline_progress
Random,183,184.0,-0.03389810898896373,-3.8250150620152876,-0.03389810898896373,184.0,0.029327999975066632,baseline_progress
Random,184,185.0,-0.03389810898896373,-1.1735055412665458,-0.03389810898896373,185.0,0.02946749998955056,baseline_progress
Random,185,186.0,-0.03389810898896373,-1.8871448476387032,-0.03389810898896373,186.0,0.029607999953441322,baseline_progress
Random,186,187.0,-0.03389810898896373,-2.3781419929267966,-0.03389810898896373,187.0,0.02997549995779991,baseline_progress
Random,187,188.0,-0.03389810898896373,-1.144458950354879,-0.03389810898896373,188.0,0.030368799983989447,baseline_progress
Random,188,189.0,-0.03389810898896373,-3.228406896378423,-0.03389810898896373,189.0,0.03056240000296384,baseline_progress
Random,189,190.0,-0.03389810898896373,-1.5928296574630072,-0.03389810898896373,190.0,0.03072409995365888,baseline_progress
Random,190,191.0,-0.03389810898896373,-0.9253383602548106,-0.03389810898896373,191.0,0.030892199953086674,baseline_progress
Random,191,192.0,-0.03389810898896373,-0.5988850506099133,-0.03389810898896373,192.0,0.031046399963088334,baseline_progress
Random,192,193.0,-0.03389810898896373,-3.0049273150511495,-0.03389810898896373,193.0,0.031195999996270984,baseline_progress
Random,193,194.0,-0.03389810898896373,-0.7939039837845127,-0.03389810898896373,194.0,0.03134349995525554,baseline_progress
Random,194,195.0,-0.03389810898896373,-2.2202269560881938,-0.03389810898896373,195.0,0.031515699985902756,baseline_progress
Random,195,196.0,-0.03389810898896373,-3.3992465897222517,-0.03389810898896373,196.0,0.03166799998143688,baseline_progress
Random,196,197.0,-0.03389810898896373,-1.1331659451769762,-0.03389810898896373,197.0,0.03181600000243634,baseline_progress
Random,197,198.0,-0.03389810898896373,-3.4029390543189635,-0.03389810898896373,198.0,0.03195779997622594,baseline_progress
Random,198,199.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,199.0,0.03209920000517741,baseline_progress
Random,199,200.0,-0.03389810898896373,-2.099356982286596,-0.03389810898896373,200.0,0.03223989997059107,baseline_progress
GA,0,20.0,-0.12120300123537797,-0.12120300123537797,-0.12120300123537797,20.0,0.003132999991066754,baseline_progress
GA,1,38.0,-0.12120300123537797,-0.12120300123537797,-0.12120300123537797,38.0,0.006478199968114495,baseline_progress
GA,2,56.0,-0.08466476088346242,-0.08466476088346242,-0.08466476088346242,56.0,0.009188700001686811,baseline_progress
GA,3,74.0,-0.08466476088346242,-0.08466476088346242,-0.08466476088346242,74.0,0.012866400007624179,baseline_progress
GA,4,92.0,-0.08466476088346242,-0.08466476088346242,-0.08466476088346242,92.0,0.016116200014948845,baseline_progress
GA,5,110.0,-0.0823893029231122,-0.0823893029231122,-0.0823893029231122,110.0,0.01918990002013743,baseline_progress
GA,6,128.0,-0.08207235342238872,-0.08207235342238872,-0.08207235342238872,128.0,0.022295899980235845,baseline_progress
GA,7,146.0,-0.05349983625318733,-0.05349983625318733,-0.05349983625318733,146.0,0.025204000005032867,baseline_progress
GA,8,164.0,-0.05349983625318733,-0.05349983625318733,-0.05349983625318733,164.0,0.029080400010570884,baseline_progress
GA,9,182.0,-0.05296163236932938,-0.05296163236932938,-0.05296163236932938,182.0,0.03200409997953102,baseline_progress
GA,10,200.0,-0.05295050868524953,-0.05295050868524953,-0.05295050868524953,200.0,0.035310200008098036,baseline_progress
