algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
Random,99,-3.1214961327724975,-0.08158457642898753,100,0.01589899999089539,
Random,100,-0.6444746211404828,-0.08158457642898753,101,0.016058199980761856,
Random,101,-1.4178665034772644,-0.08158457642898753,102,0.016216999967582524,
Random,102,-3.3178960782423013,-0.08158457642898753,103,0.01637319999281317,
Random,103,-0.49208103650272367,-0.08158457642898753,104,0.01653159997658804,
Random,104,-0.6745724218985545,-0.08158457642898753,105,0.016698599967639893,
Random,105,-0.49208103650272367,-0.08158457642898753,106,0.016858399962075055,
Random,106,-2.356041291248779,-0.08158457642898753,107,0.017018499958794564,
Random,107,-3.414019367117516,-0.08158457642898753,108,0.01717899995855987,
Random,108,-3.2001432321792658,-0.08158457642898753,109,0.017346199951134622,
Random,109,-0.49208103650272367,-0.08158457642898753,110,0.017499599955044687,
Random,110,-2.296590968912824,-0.08158457642898753,111,0.017649699992034584,
Random,111,-0.7410811021677766,-0.08158457642898753,112,0.01781779999146238,
Random,112,-3.46099224950044,-0.08158457642898753,113,0.017975499969907105,
Random,113,-1.751807580512919,-0.08158457642898753,114,0.018143399967812,
Random,114,-0.49208103650272367,-0.08158457642898753,115,0.018312099971808493,
Random,115,-1.2221160344797657,-0.08158457642898753,116,0.018468900001607835,
Random,116,-0.49208103650272367,-0.08158457642898753,117,0.018624299962539226,
Random,117,-0.2549030898793406,-0.08158457642898753,118,0.018787599983625114,
Random,118,-0.20711515644831258,-0.08158457642898753,119,0.019012600008863956,
Random,119,-3.2792529682149425,-0.08158457642898753,120,0.019181099953129888,
Random,120,-0.49208103650272367,-0.08158457642898753,121,0.019330099981743842,
Random,121,-0.6151195642611235,-0.08158457642898753,122,0.019476699992083013,
Random,122,-0.8537080324876039,-0.08158457642898753,123,0.019633399962913245,
Random,123,-2.384935918876455,-0.08158457642898753,124,0.01978089998010546,
Random,124,-1.2896133348436294,-0.08158457642898753,125,0.019932499970309436,
Random,125,-2.631379884323976,-0.08158457642898753,126,0.02008469996508211,
Random,126,-0.3837875132549172,-0.08158457642898753,127,0.020233899995218962,
Random,127,-0.45417019267510383,-0.08158457642898753,128,0.02038830000674352,
Random,128,-0.6518784075877562,-0.08158457642898753,129,0.02056009997613728,
Random,129,-2.121685874296155,-0.08158457642898753,130,0.020712099969387054,
Random,130,-0.49208103650272367,-0.08158457642898753,131,0.02085969998734072,
Random,131,-3.2244252164397897,-0.08158457642898753,132,0.021017199964262545,
Random,132,-3.6371537244179617,-0.08158457642898753,133,0.02116919995751232,
Random,133,-2.0144175483933817,-0.08158457642898753,134,0.021317699982319027,
Random,134,-0.2917933013380779,-0.08158457642898753,135,0.021464499994181097,
Random,135,-0.49208103650272367,-0.08158457642898753,136,0.02162389998557046,
Random,136,-0.49208103650272367,-0.08158457642898753,137,0.02177649998338893,
Random,137,-0.49208103650272367,-0.08158457642898753,138,0.021926699962932616,
Random,138,-3.340008880540976,-0.08158457642898753,139,0.02207879995694384,
Random,139,-1.1859030158324346,-0.08158457642898753,140,0.022224899963475764,
Random,140,-2.9750326339659052,-0.08158457642898753,141,0.022374599997419864,
Random,141,-0.49208103650272367,-0.08158457642898753,142,0.022538699966389686,
Random,142,-0.5367322785122078,-0.08158457642898753,143,0.022701799985952675,
Random,143,-2.0737635323778014,-0.08158457642898753,144,0.022849700006190687,
Random,144,-0.6745724218985545,-0.08158457642898753,145,0.02299739996669814,
Random,145,-2.195952638313716,-0.08158457642898753,146,0.023168299987446517,
Random,146,-1.1646825058170456,-0.08158457642898753,147,0.023318599967751652,
Random,147,-3.686751259223109,-0.08158457642898753,148,0.02346409996971488,
Random,148,-2.137187238012611,-0.08158457642898753,149,0.023611399985384196,
Random,149,-0.6645013239301293,-0.08158457642898753,150,0.023756699985824525,
Random,150,-2.106833869494543,-0.08158457642898753,151,0.023901699983980507,
Random,151,-2.78626502495579,-0.08158457642898753,152,0.02404659998137504,
Random,152,-1.2838303769430475,-0.08158457642898753,153,0.024191999982576817,
Random,153,-1.85400354765981,-0.08158457642898753,154,0.024337399983778596,
Random,154,-1.7793330710138027,-0.08158457642898753,155,0.024498799990396947,
Random,155,-0.6251146232809763,-0.08158457642898753,156,0.02464789996156469,
Random,156,-3.342089586120347,-0.08158457642898753,157,0.024795099976472557,
Random,157,-0.6519715019203662,-0.08158457642898753,158,0.024942099989857525,
Random,158,-2.1988243060946555,-0.08158457642898753,159,0.025088099995628,
Random,159,-3.3248272826466003,-0.08158457642898753,160,0.025234000000637025,
Random,160,-1.011301625001571,-0.08158457642898753,161,0.02538149995962158,
Random,161,-2.9251142311660723,-0.08158457642898753,162,0.025528699974529445,
Random,162,-1.0245895863527024,-0.08158457642898753,163,0.02567599999019876,
Random,163,-1.6264477448097023,-0.08158457642898753,164,0.025822099996730685,
Random,164,-0.03389810898896373,-0.03389810898896373,165,0.02597249997779727,
Random,165,-1.1331659451769762,-0.03389810898896373,166,0.026130099955480546,
Random,166,-0.25204889214310877,-0.03389810898896373,167,0.0262790999840945,
Random,167,-3.3882338973550974,-0.03389810898896373,168,0.02642589999595657,
Random,168,-0.49208103650272367,-0.03389810898896373,169,0.02658419997896999,
Random,169,-0.49208103650272367,-0.03389810898896373,170,0.026730599987786263,
Random,170,-0.49208103650272367,-0.03389810898896373,171,0.026876899995841086,
Random,171,-0.49208103650272367,-0.03389810898896373,172,0.027022199996281415,
Random,172,-0.34093632916527306,-0.03389810898896373,173,0.02716800000052899,
Random,173,-3.2718054717476885,-0.03389810898896373,174,0.0273149999557063,
Random,174,-1.165899724505048,-0.03389810898896373,175,0.02746019995538518,
Random,175,-1.1113871340409247,-0.03389810898896373,176,0.027604700007941574,
Random,176,-3.4026549326009183,-0.03389810898896373,177,0.02790879999520257,
Random,177,-2.642866266692889,-0.03389810898896373,178,0.028345800004899502,
Random,178,-3.1958669377205844,-0.03389810898896373,179,0.028577799967024475,
Random,179,-3.06913813713468,-0.03389810898896373,180,0.028739199973642826,
Random,180,-3.1616610466873833,-0.03389810898896373,181,0.028891799971461296,
Random,181,-1.2745888043170068,-0.03389810898896373,182,0.029036099964287132,
Random,182,-0.49208103650272367,-0.03389810898896373,183,0.02918439998757094,
Random,183,-3.8250150620152876,-0.03389810898896373,184,0.029327999975066632,
Random,184,-1.1735055412665458,-0.03389810898896373,185,0.02946749998955056,
Random,185,-1.8871448476387032,-0.03389810898896373,186,0.029607999953441322,
Random,186,-2.3781419929267966,-0.03389810898896373,187,0.02997549995779991,
Random,187,-1.144458950354879,-0.03389810898896373,188,0.030368799983989447,
Random,188,-3.228406896378423,-0.03389810898896373,189,0.03056240000296384,
Random,189,-1.5928296574630072,-0.03389810898896373,190,0.03072409995365888,
Random,190,-0.9253383602548106,-0.03389810898896373,191,0.030892199953086674,
Random,191,-0.5988850506099133,-0.03389810898896373,192,0.031046399963088334,
Random,192,-3.0049273150511495,-0.03389810898896373,193,0.031195999996270984,
Random,193,-0.7939039837845127,-0.03389810898896373,194,0.03134349995525554,
Random,194,-2.2202269560881938,-0.03389810898896373,195,0.031515699985902756,
Random,195,-3.3992465897222517,-0.03389810898896373,196,0.03166799998143688,
Random,196,-1.1331659451769762,-0.03389810898896373,197,0.03181600000243634,
Random,197,-3.4029390543189635,-0.03389810898896373,198,0.03195779997622594,
Random,198,-0.49208103650272367,-0.03389810898896373,199,0.03209920000517741,
Random,199,-2.099356982286596,-0.03389810898896373,200,0.03223989997059107,-0.03389810898896373
GA,0,-0.12120300123537797,-0.12120300123537797,20,0.003132999991066754,
GA,1,-0.12120300123537797,-0.12120300123537797,38,0.006478199968114495,
GA,2,-0.08466476088346242,-0.08466476088346242,56,0.009188700001686811,
GA,3,-0.08466476088346242,-0.08466476088346242,74,0.012866400007624179,
GA,4,-0.08466476088346242,-0.08466476088346242,92,0.016116200014948845,
GA,5,-0.0823893029231122,-0.0823893029231122,110,0.01918990002013743,
GA,6,-0.08207235342238872,-0.08207235342238872,128,0.022295899980235845,
GA,7,-0.05349983625318733,-0.05349983625318733,146,0.025204000005032867,
GA,8,-0.05349983625318733,-0.05349983625318733,164,0.029080400010570884,
GA,9,-0.05296163236932938,-0.05296163236932938,182,0.03200409997953102,
GA,10,-0.05295050868524953,-0.05295050868524953,200,0.035310200008098036,-0.05295050868524953
