segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.0029899466472367445,0.002769649727270007,0.003966114926151931,0.002989946647236744,602629,605696
1,0.030056799994781613,0.02670975006185472,0.05237402489874502,0.03005679999478161,605696,605696
2,0.029845106648281217,0.02642950019799173,0.05115954508073618,0.029845106648281213,605696,605696
3,0.029586259989688793,0.02659845002926886,0.05013841502368441,0.02958625998968879,605696,605696
4,0.028833533357828855,0.026331400265917182,0.042296464997343665,0.02883353335782885,605696,605696
5,0.02905352000767986,0.026827049907296896,0.04144840009976174,0.029053520007679856,605696,605696
6,0.02850841999364396,0.02661610022187233,0.0325140353757888,0.028508419993643955,605696,605696
7,0.028170330015321574,0.0274271999951452,0.031052065105177457,0.02817033001532157,605696,605696
8,0.028528453332061568,0.026957600144669414,0.03185987002216279,0.028528453332061565,605696,605696
9,0.02988684660134216,0.028009700123220682,0.040754384803585654,0.029886846601342158,605696,605696
10,0.02965891002677381,0.02709150011651218,0.04666055997367942,0.029658910026773806,605696,605696
11,0.03161483670895298,0.027833450119942427,0.05614901997614641,0.03161483670895297,605696,605696
12,0.029845986670504015,0.027626599883660674,0.04712091982364648,0.02984598667050401,605696,605696
13,0.00017498003629346688,0.00016370019875466824,0.00025990505237132304,0.00017498003629346686,605696,605691
14,7.423331650594871e-05,7.109995931386948e-05,0.00010202478151768445,7.42333165059487e-05,605691,893
