segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.005972492866567336,0.005708331504138187,0.0078003009053645616,0.005972492866567336,602625,605692
1,0.043934900665772145,0.042489410494454205,0.05159951566165546,0.043934900665772145,605692,605692
2,0.04411914942999526,0.04250468048849143,0.05146878894593101,0.04411914942999526,605692,605692
3,0.045918628966319375,0.042189867002889514,0.05074621275271055,0.045918628966319375,605692,605692
4,0.04355557719924642,0.04230963251029607,0.047631082650332245,0.04355557719924642,605692,605692
5,0.04358483789643894,0.042577985499519855,0.04824269353994168,0.04358483789643894,605692,605692
6,0.04339945283621394,0.042250262486049905,0.04841627563146176,0.04339945283621394,605692,605692
7,0.04481966029658603,0.042416162497829646,0.0539755257355864,0.04481966029658603,605692,605692
8,0.04619325296371244,0.0423017449938925,0.052552232942252884,0.04619325296371244,605692,605692
9,0.045700578634083895,0.04253559700737242,0.05243423021020133,0.045700578634083895,605692,605692
10,0.04358955326218469,0.04249738249927759,0.04933082734205527,0.04358955326218469,605692,605692
11,0.04332360766323594,0.042024597016279586,0.04882548088062321,0.04332360766323594,605692,605692
12,0.04376975709456019,0.04203594748105388,0.052312567993067195,0.04376975709456019,605692,605692
13,0.0004106139657475675,0.0004056945035699755,0.00044266601034905764,0.0004106139657475675,605692,605687
14,0.00036362326742770773,0.0003368150064488873,0.0005120516507304268,0.00036362326742770773,605687,529
