segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.01720743999988675,0.0171337499996298,0.01843466999944212,0.017207439999886755,602625,803329
1,0.008548286666458202,0.008417500001087319,0.010102095000547703,0.008548286666458203,803329,3211778
2,0.006519623333709508,0.006519750000734348,0.007459230000858952,0.00651962333370951,3211778,3211778
3,0.00643283666674203,0.006195550000484218,0.008037094999235704,0.006432836666742031,3211778,3211778
4,0.00948738333354413,0.009281800001190277,0.010638200001631048,0.009487383333544132,3211778,1606146
5,0.005127830000007331,0.004899650000879774,0.006760174999908484,0.005127830000007332,1606146,1606146
6,0.005029653333258466,0.004962199998772121,0.005843944999833182,0.005029653333258467,1606146,1606146
7,0.004895136666649099,0.004782650001288857,0.005398385001171846,0.0048951366666491,1606146,1606146
8,0.009001373333133719,0.008891650000805384,0.010045985000942892,0.00900137333313372,1606146,803329
9,0.005175853333397148,0.00503845000093861,0.006211535000147704,0.005175853333397149,803329,803329
10,0.00519431666652963,0.004981449999831966,0.006243750000248838,0.005194316666529631,803329,803329
11,0.005154629999621344,0.004905799998596194,0.006073049999758951,0.005154629999621345,803329,803329
12,0.005046209999636631,0.004972349999661674,0.006006239998350793,0.005046209999636632,803329,803329
13,0.005103536666501896,0.004997899999580113,0.005918269999892799,0.005103536666501897,803329,803329
14,0.011371343333181964,0.011082049999458832,0.01273544499890704,0.011371343333181965,803329,401921
15,0.006751556666980226,0.006519049999042181,0.00802252999983466,0.006751556666980228,401921,401921
16,0.006920643333432963,0.006638050001129159,0.008599109998976926,0.006920643333432965,401921,401921
17,0.0001866733329128086,0.00017669999942881986,0.00021903999968344578,0.00018667333291280864,401921,8682
18,6.476999988080934e-05,5.9100000726175494e-05,9.98500005152891e-05,6.476999988080935e-05,8682,529
