segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.006045854367160549,0.005679175490513444,0.008183117392763957,0.006045854367160547,602625,605692
1,0.043937104896758686,0.0423539395123953,0.05133029343414818,0.043937104896758665,605692,605692
2,0.042946682433830576,0.041975299987825565,0.04703509886021493,0.042946682433830555,605692,605692
3,0.04394665790411333,0.04262080149783287,0.05027922611770918,0.04394665790411331,605692,605692
4,0.04322351349789339,0.041725261995452456,0.049231715202040505,0.04322351349789337,605692,605692
5,0.044382496266431794,0.04255067149642855,0.050926067591353784,0.04438249626643177,605692,605692
6,0.04335713006439619,0.04242858798534144,0.04835987768310587,0.04335713006439617,605692,605692
7,0.04304419270095726,0.04174790999968536,0.04882805215311236,0.04304419270095724,605692,605692
8,0.043681490999491264,0.04218460600532126,0.04943710290099261,0.04368149099949124,605692,605692
9,0.04298645113206779,0.04231623599480372,0.04863278409902705,0.04298645113206777,605692,605692
10,0.044211783903301695,0.04214503150433302,0.05077245935390237,0.044211783903301674,605692,605692
11,0.04389681196286498,0.04223186548915692,0.049326541248592544,0.04389681196286496,605692,605692
12,0.043128547830080306,0.04207479098113254,0.048204410442849614,0.043128547830080285,605692,605692
13,0.0004194654650442923,0.00040921451000031084,0.0004677211982198059,0.00041946546504429213,605692,605687
14,0.0003981197408090035,0.00033544549660291523,0.00037631116720149294,0.00039811974080900333,605687,529
