epoch,seed_count,outer_objective_mean,outer_objective_std,paper_utility_sum_mean,paper_utility_sum_std,expected_accuracy_sum_mean,expected_accuracy_sum_std,expected_accuracy_mean_mean,expected_accuracy_mean_std,expected_latency_sum_s_mean,expected_latency_sum_s_std,expected_latency_mean_s_mean,expected_latency_mean_s_std,split_entropy_HX_mean,split_entropy_HX_std,exit_entropy_HY_mean,exit_entropy_HY_std
90,5,3.210708002324492,0.0006524058773384853,3.210708002324492,0.0006524058773384853,3.9150576039455998,0.000683041054925292,0.9787644009863999,0.000170760263731323,0.7043496016211078,0.0001109146000409708,0.17608740040527696,2.77286500102427e-05,0.4399647393703461,0.19799951676844538,-32.72446509348551,2.4346252533688473
91,5,3.2107652577068975,0.00027841403609088483,3.2107652577068975,0.00027841403609088483,3.9152411484544,0.0004774504695275766,0.9788102871136,0.00011936261738189416,0.7044758907475019,0.00024945888438865116,0.17611897268687549,6.236472109716279e-05,0.43719922933578487,0.19450980512380103,-33.20893809661865,4.031392727623502
92,5,3.2108245771634913,0.00033502501931545296,3.2108245771634913,0.00033502501931545296,3.9153324192511993,0.00028692638941540385,0.9788331048127998,7.173159735385096e-05,0.7045078420877088,0.000232734031839149,0.1761269605219272,5.818350795978725e-05,0.4277343922138215,0.1987003614324861,-34.23240042495728,5.939010166725173
93,5,3.2106868051405835,0.00031505836713818336,3.2106868051405835,0.00031505836713818336,3.9151306609024004,0.0002785727019039072,0.9787826652256001,6.96431754759768e-05,0.7044438557618169,0.00027194169613816685,0.17611096394045422,6.798542403454171e-05,0.4161206349372863,0.20190745719302775,-34.49306692606608,5.5068161430514575
94,5,3.2108954147135997,0.0002702224341991481,3.2108954147135997,0.0002702224341991481,3.9153306560928,0.00020924559275958325,0.9788326640232,5.231139818989581e-05,0.7044352413792001,0.0002640617653061819,0.17610881034480003,6.601544132654547e-05,0.407346157236894,0.20288452276037902,-33.8365858736674,3.85125549894713
95,5,3.210758548895332,0.00032999124337248587,3.210758548895332,0.00032999124337248587,3.9151385026048,0.00021201939081438344,0.9787846256512,5.300484770359586e-05,0.7043799537094678,0.0001258066896584172,0.17609498842736696,3.14516724146043e-05,0.3971628564655781,0.20540519002535998,-34.11636609649658,4.968843428454229
96,5,3.2106924169476465,0.00034749294638962723,3.2106924169476465,0.00034749294638962723,3.9150441113472,0.00042877257372927346,0.9787610278368,0.00010719314343231837,0.7043516943995536,0.0002865776470274197,0.1760879235998884,7.164441175685492e-05,0.388366233843565,0.20779522514418025,-35.11425341364543,6.23753371183543
97,5,3.2109363764324725,0.0003541553664646532,3.2109363764324725,0.0003541553664646532,3.9155362072159994,0.00036646452371982266,0.9788840518039998,9.161613092995566e-05,0.7045998307835268,0.0005458770402866883,0.1761499576958817,0.00013646926007167208,0.3839360339621703,0.20877837187209342,-35.21042352981567,5.319088896873545
98,5,3.2110322065808106,0.00047477162109672247,3.2110322065808106,0.00047477162109672247,3.915353552,0.0003876220049479105,0.978838388,9.690550123697763e-05,0.7043213454191892,0.00014391477161420743,0.1760803363547973,3.597869290355186e-05,0.3812747201661269,0.20648311389254337,-34.52367936147054,3.539328878966131
99,5,3.2111629227365532,0.00026744608660933723,3.2111629227365532,0.00026744608660933723,3.9155409506047993,0.0002949541166364853,0.9788852376511998,7.373852915912132e-05,0.7043780278682463,0.00017984950156330404,0.17609450696706158,4.496237539082601e-05,0.37301178538799284,0.21040254828506322,-34.78128143234253,4.938082623110897
100,5,3.210833578269945,0.00047070671434790666,3.210833578269945,0.00047070671434790666,3.915153178232,0.0005135632844892875,0.978788294558,0.00012839082112232187,0.7043195999620553,0.00015411229629946744,0.17607989999051382,3.852807407486686e-05,0.36310076268513997,0.21394675138015928,-35.77081328659058,6.744414201600552
101,5,3.211025583267792,0.00040058738499782447,3.211025583267792,0.00040058738499782447,3.9152667366208,0.0004591949737251684,0.9788166841552,0.0001147987434312921,0.704241153353008,0.00010040041850648263,0.176060288338252,2.5100104626620658e-05,0.35593965489268303,0.20972795133895525,-36.60538880640665,7.03732616651951
102,4,3.210742232988341,0.00035926594488963165,3.210742232988341,0.00035926594488963165,3.91506947114,0.0004646499495012853,0.978767367785,0.00011616248737532132,0.704327238151659,0.0001679440992459721,0.17608180953791475,4.1986024811493023e-05,0.3381991894667347,0.23718160621924053,-34.89837222067515,6.414508413821087
103,4,3.2109532935679885,0.0004223369215656925,3.2109532935679885,0.0004223369215656925,3.9153746594199994,0.00037665703030651275,0.9788436648549999,9.416425757662819e-05,0.7044213658520111,0.0002645013770629096,0.17610534146300277,6.61253442657274e-05,0.33510851551095644,0.23712367083299898,-35.137626131057736,8.264828368510013
104,4,3.210845677646334,0.0006905490990111873,3.210845677646334,0.0006905490990111873,3.9154910987439995,0.000531529927889626,0.9788727746859999,0.0001328824819724065,0.7046454210976653,0.0003912306785264045,0.17616135527441631,9.780766963160113e-05,0.32918083862711983,0.2321986731990527,-35.47377476755778,9.258385118156989
105,4,3.211033733406832,0.0004927544665550541,3.211033733406832,0.0004927544665550541,3.91551699,0.0006529705736098274,0.9788792475,0.00016324264340245685,0.7044832565931677,0.00024758460386592246,0.17612081414829192,6.189615096648061e-05,0.32608411101500195,0.22847066813448746,-35.46863212235769,7.617329317088791
106,3,3.210785520201822,0.000254014566269494,3.210785520201822,0.000254014566269494,3.9152216266666664,0.0005264057512348456,0.9788054066666666,0.0001316014378087114,0.7044361064648447,0.0002728543645480084,0.17610902661621117,6.82135911370021e-05,0.33221730598807336,0.2820755945527694,-36.94476536517673,7.421860062820856
107,1,3.2105447669463705,0.0,3.2105447669463705,0.0,3.91498072,0.0,0.97874518,0.0,0.7044359530536296,0.0,0.1761089882634074,0.0,0.6505745877027511,0.0,-48.001315724690755,0.0
108,1,3.2107618721103703,0.0,3.2107618721103703,0.0,3.9151891600000006,0.0,0.9787972900000002,0.0,0.7044272878896303,0.0,0.17610682197240757,0.0,0.6416115346352259,0.0,-47.51488224538167,0.0
109,1,3.211221061182343,0.0,3.211221061182343,0.0,3.91604404,0.0,0.97901101,0.0,0.7048229788176572,0.0,0.1762057447044143,0.0,0.6332136292457581,0.0,-43.950247950236005,0.0
110,1,3.2108181149989417,0.0,3.2108181149989417,0.0,3.9156399200000003,0.0,0.9789099800000001,0.0,0.7048218050010587,0.0,0.17620545125026468,0.0,0.6307014079093933,0.0,-44.553325546264645,0.0
111,1,3.2109840321373095,0.0,3.2109840321373095,0.0,3.915355,0.0,0.97883875,0.0,0.7043709678626902,0.0,0.17609274196567254,0.0,0.6219518667856853,0.0,-48.685217862447104,0.0
112,1,3.211165450275551,0.0,3.211165450275551,0.0,3.916056644127999,0.0,0.9790141610319998,0.0,0.7048911938524481,0.0,0.17622279846311203,0.0,0.594903550585111,0.0,-48.597172655741375,0.0
113,1,3.2108826112333038,0.0,3.2108826112333038,0.0,3.9151643600000003,0.0,0.9787910900000001,0.0,0.7042817487666965,0.0,0.17607043719167412,0.0,0.5619918631712596,0.0,-45.084512646993,0.0
114,1,3.211458552917311,0.0,3.211458552917311,0.0,3.9158567999999994,0.0,0.9789641999999998,0.0,0.7043982470826883,0.0,0.17609956177067207,0.0,0.5405293024778366,0.0,-45.98773050181071,0.0
115,1,3.210948332315942,0.0,3.210948332315942,0.0,3.915102493456,0.0,0.978775623364,0.0,0.7041541611400584,0.0,0.1760385402850146,0.0,0.5323374347289404,0.0,-50.22957115681966,0.0
116,1,3.2109912365493,0.0,3.2109912365493,0.0,3.9152367199999993,0.0,0.9788091799999998,0.0,0.7042454834506992,0.0,0.1760613708626748,0.0,0.5315884325504303,0.0,-50.56892503611247,0.0
117,1,3.2113705790893103,0.0,3.2113705790893103,0.0,3.91574604,0.0,0.97893651,0.0,0.7043754609106898,0.0,0.17609386522767245,0.0,0.5038259472648303,0.0,-47.54759029642741,0.0
118,1,3.211357174029303,0.0,3.211357174029303,0.0,3.9156379599999998,0.0,0.9789094899999999,0.0,0.7042807859706967,0.0,0.17607019649267416,0.0,0.47372630568345386,0.0,-47.558410891215004,0.0
119,1,3.2105523233757167,0.0,3.2105523233757167,0.0,3.9148940643039998,0.0,0.9787235160759999,0.0,0.704341740928283,0.0,0.17608543523207076,0.0,0.46134538620710375,0.0,-51.325431129455566,0.0
120,1,3.211376096997313,0.0,3.211376096997313,0.0,3.9157935999999998,0.0,0.9789483999999999,0.0,0.7044175030026867,0.0,0.17610437575067167,0.0,0.46123081870873767,0.0,-52.533144533793134,0.0
121,1,3.2109451997349394,0.0,3.2109451997349394,0.0,3.915751599999999,0.0,0.9789378999999998,0.0,0.70480640026506,0.0,0.176201600066265,0.0,0.4542708162466685,0.0,-48.95059368133545,0.0
122,1,3.2113400688653044,0.0,3.2113400688653044,0.0,3.9156295200000004,0.0,0.9789073800000001,0.0,0.7042894511346959,0.0,0.17607236278367397,0.0,0.4360607763528824,0.0,-48.244981272379555,0.0
123,1,3.210828728405099,0.0,3.210828728405099,0.0,3.915625199999999,0.0,0.9789062999999998,0.0,0.7047964715949001,0.0,0.17619911789872503,0.0,0.4196221549709638,0.0,-51.686523516337076,0.0
124,1,3.2107815476493204,0.0,3.2107815476493204,0.0,3.9152918000000003,0.0,0.9788229500000001,0.0,0.70451025235068,0.0,0.17612756308767,0.0,0.4043939553896586,0.0,-52.71544020589193,0.0
125,1,3.211155297872256,0.0,3.211155297872256,0.0,3.9154345272319997,0.0,0.9788586318079999,0.0,0.7042792293597439,0.0,0.17606980733993596,0.0,0.38596554215749107,0.0,-49.156354927062985,0.0
126,1,3.210692653898353,0.0,3.210692653898353,0.0,3.91565588,0.0,0.97891397,0.0,0.7049632261016471,0.0,0.17624080652541177,0.0,0.3804344034989675,0.0,-48.47113159434001,0.0
127,1,3.211209328113296,0.0,3.211209328113296,0.0,3.9153819600000004,0.0,0.9788454900000001,0.0,0.7041726318867044,0.0,0.1760431579716761,0.0,0.3819210482041041,0.0,-51.96056094360352,0.0
128,1,3.210911120505297,0.0,3.210911120505297,0.0,3.9151139199999996,0.0,0.9787784799999999,0.0,0.7042027994947023,0.0,0.17605069987367558,0.0,0.37517116910219195,0.0,-52.91730430094401,0.0
129,1,3.211488670045313,0.0,3.211488670045313,0.0,3.91590168,0.0,0.97897542,0.0,0.704413009954687,0.0,0.17610325248867176,0.0,0.371194197177887,0.0,-49.52124391174316,0.0
130,1,3.2110535370779214,0.0,3.2110535370779214,0.0,3.9154455956799996,0.0,0.9788613989199999,0.0,0.7043920586020782,0.0,0.17609801465051955,0.0,0.3714602030515671,0.0,-48.953559089660644,0.0
131,1,3.21131210253648,0.0,3.21131210253648,0.0,3.9157907695359997,0.0,0.9789476923839999,0.0,0.7044786669995197,0.0,0.17611966674987992,0.0,0.36387189652522406,0.0,-52.37945687866211,0.0
132,1,3.2110011373013085,0.0,3.2110011373013085,0.0,3.9153634399999993,0.0,0.9788408599999998,0.0,0.7043623026986907,0.0,0.17609057567467268,0.0,0.35704168234268824,0.0,-53.0634818166097,0.0
133,1,3.210946160999727,0.0,3.210946160999727,0.0,3.9156008,0.0,0.9789002,0.0,0.7046546390002729,0.0,0.17616365975006823,0.0,0.338707258562247,0.0,-49.44403079986572,0.0
