segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.0004260966666151944,0.0004232999997384468,0.0005697900000768639,0.0004260966666151945,602626,605693
1,0.0008812666666623651,0.0009008000001813343,0.001044960000217543,0.0008812666666623653,605693,605693
2,0.0008320266666032694,0.0008482999999159802,0.001020094999921639,0.0008320266666032696,605693,605693
3,0.0008159599999544298,0.0008326499998929648,0.0010400350000054459,0.00081595999995443,605693,605693
4,0.00078531333333558,0.0008219999999710126,0.0009372599998641816,0.0007853133333355802,605693,605693
5,0.0007810166666937827,0.0008207500000025902,0.0009141500001533131,0.0007810166666937829,605693,605693
6,0.0007902433333583758,0.0008226500001455861,0.0009408050000502042,0.000790243333358376,605693,605693
7,0.0008172366666561478,0.000827100000151404,0.0010140899998987152,0.000817236666656148,605693,605693
8,0.0008062766666625976,0.0008279500000298867,0.0009155999999848063,0.0008062766666625978,605693,605693
9,0.0007859566666108246,0.0008207500002299639,0.0008884399999487868,0.0007859566666108248,605693,605693
10,0.000800429999996292,0.0008267499999874417,0.0009670950001918753,0.0008004299999962922,605693,605693
11,0.0007901333333393268,0.000825399999939691,0.0009243899999091808,0.000790133333339327,605693,605693
12,0.0007873733333174944,0.000820449999991979,0.0009043000002748158,0.0007873733333174947,605693,605693
13,9.33500000580049e-05,8.345000014742254e-05,0.00012951499975315521,9.335000005800493e-05,605693,605688
14,7.807333331584232e-05,7.179999988693453e-05,0.00010044999996807746,7.807333331584233e-05,605688,514
