algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
Random,50,-102.48517382407202,0.8073850372216389,51,0.012887499993667006,
Random,51,-98.55603307596482,0.8073850372216389,52,0.0131139000877738,
Random,52,-42.02944014467279,0.8073850372216389,53,0.013347800122573972,
Random,53,-19.168688303752173,0.8073850372216389,54,0.013593200128525496,
Random,54,-21.80432494485565,0.8073850372216389,55,0.01382909994572401,
Random,55,-55.0674269232661,0.8073850372216389,56,0.014065300114452839,
Random,56,1.009878323386122,1.009878323386122,57,0.014302300056442618,
Random,57,-62.009453827870715,1.009878323386122,58,0.014536800095811486,
Random,58,-40.07330333149186,1.009878323386122,59,0.014767700107768178,
Random,59,0.7751356473472025,1.009878323386122,60,0.014998400118201971,
Random,60,-26.60609601975179,1.009878323386122,61,0.015243800124153495,
Random,61,-98.31965652658738,1.009878323386122,62,0.015497999964281917,
Random,62,-98.8551830943768,1.009878323386122,63,0.01574650011025369,
Random,63,-111.53327814615703,1.009878323386122,64,0.01598039991222322,
Random,64,-110.10117447927375,1.009878323386122,65,0.016215299954637885,
Random,65,-22.32986786180834,1.009878323386122,66,0.017009899951517582,
Random,66,-94.82076700630923,1.009878323386122,67,0.01750400010496378,
Random,67,-142.3555940942066,1.009878323386122,68,0.017983200028538704,
Random,68,-10.984324522809835,1.009878323386122,69,0.01824419992044568,
Random,69,-33.635014424691676,1.009878323386122,70,0.018501499900594354,
Random,70,-41.78095499807451,1.009878323386122,71,0.018756200093775988,
Random,71,-27.027538808563442,1.009878323386122,72,0.01901190006174147,
Random,72,-8.962275563955352,1.009878323386122,73,0.019270299933850765,
Random,73,-44.81903669077767,1.009878323386122,74,0.019541400019079447,
Random,74,-97.86209502370932,1.009878323386122,75,0.019805700052529573,
Random,75,-44.224852710765944,1.009878323386122,76,0.020067299949005246,
Random,76,-17.81374239319965,1.009878323386122,77,0.020319400122389197,
Random,77,-18.553988754170096,1.009878323386122,78,0.020651200087741017,
Random,78,-21.918717391903826,1.009878323386122,79,0.021004199981689453,
Random,79,-61.60081837168799,1.009878323386122,80,0.021345699904486537,
Random,80,-28.252901489144275,1.009878323386122,81,0.021641300059854984,
Random,81,-121.20670539941163,1.009878323386122,82,0.02192510012537241,
Random,82,-80.38609598937776,1.009878323386122,83,0.022207000060006976,
Random,83,-32.19633447150778,1.009878323386122,84,0.022509400034323335,
Random,84,-34.76399155297341,1.009878323386122,85,0.022776999976485968,
Random,85,-23.072782057418866,1.009878323386122,86,0.023027299903333187,
Random,86,-22.556063529427895,1.009878323386122,87,0.02328169997781515,
Random,87,-61.85841855883069,1.009878323386122,88,0.023642899934202433,
Random,88,-34.930274691389,1.009878323386122,89,0.023980200057849288,
Random,89,-60.16344323383234,1.009878323386122,90,0.024242799961939454,
Random,90,-59.09160986185785,1.009878323386122,91,0.02449250011704862,
Random,91,-120.94587509838694,1.009878323386122,92,0.024745099944993854,
Random,92,-43.55211753468012,1.009878323386122,93,0.025002799928188324,
Random,93,-49.081091468548514,1.009878323386122,94,0.02527650003321469,
Random,94,-10.822090040799791,1.009878323386122,95,0.025550700025632977,
Random,95,-21.7076750475913,1.009878323386122,96,0.02583599998615682,
Random,96,-9.728774519751962,1.009878323386122,97,0.026112399995326996,
Random,97,-7.8732499363081985,1.009878323386122,98,0.026365299941971898,
Random,98,-27.144614128000875,1.009878323386122,99,0.026642699958756566,
Random,99,-107.79068912775548,1.009878323386122,100,0.02688209991902113,
Random,100,-59.61944709220458,1.009878323386122,101,0.027101899962872267,
Random,101,-110.5400066756198,1.009878323386122,102,0.02732979995198548,
Random,102,-22.21233334484989,1.009878323386122,103,0.027585200034081936,
Random,103,-42.86511647049596,1.009878323386122,104,0.027896400075405836,
Random,104,-94.01873557656995,1.009878323386122,105,0.028194600017741323,
Random,105,-45.174186708249565,1.009878323386122,106,0.02849239995703101,
Random,106,-32.74893632931358,1.009878323386122,107,0.02876390004530549,
Random,107,-53.412048521096466,1.009878323386122,108,0.029034500010311604,
Random,108,-23.235679266143684,1.009878323386122,109,0.029284199932590127,
Random,109,-73.04665366997739,1.009878323386122,110,0.029507100116461515,
Random,110,-25.842742341412094,1.009878323386122,111,0.029769100015982985,
Random,111,-107.59516563530603,1.009878323386122,112,0.030034200055524707,
Random,112,-59.048729446134885,1.009878323386122,113,0.030280400067567825,
Random,113,-107.18035030494559,1.009878323386122,114,0.030538300052285194,
Random,114,-40.304490075785075,1.009878323386122,115,0.030800099950283766,
Random,115,-10.695992652951263,1.009878323386122,116,0.03105300012975931,
Random,116,-19.04918058468744,1.009878323386122,117,0.031302500050514936,
Random,117,-40.09406050204848,1.009878323386122,118,0.031546799931675196,
Random,118,-141.69155805877523,1.009878323386122,119,0.03178779990412295,
Random,119,-62.9187640828181,1.009878323386122,120,0.03203810006380081,
Random,120,-28.07746422900027,1.009878323386122,121,0.03229040000587702,
Random,121,-22.220597091784185,1.009878323386122,122,0.0326233000960201,
Random,122,-42.043076912075904,1.009878323386122,123,0.0328808999620378,
Random,123,-67.36418174907826,1.009878323386122,124,0.03312340006232262,
Random,124,-44.07428647767674,1.009878323386122,125,0.0333746001124382,
Random,125,-3.633468330366023,1.009878323386122,126,0.033613699954003096,
Random,126,0.015567747217525074,1.009878323386122,127,0.03385000000707805,
Random,127,-8.243595599939335,1.009878323386122,128,0.03410009993240237,
Random,128,-18.24576923149226,1.009878323386122,129,0.03437729994766414,
Random,129,-36.447986185016845,1.009878323386122,130,0.03466319991275668,
Random,130,-28.971339145741727,1.009878323386122,131,0.034913199953734875,
Random,131,-106.6908018677415,1.009878323386122,132,0.03515959996730089,
Random,132,-95.96274381678096,1.009878323386122,133,0.0354110999032855,
Random,133,-143.90765460740408,1.009878323386122,134,0.035636400105431676,
Random,134,-45.75845971865525,1.009878323386122,135,0.03585530002601445,
Random,135,-61.49150441017903,1.009878323386122,136,0.03609919990412891,
Random,136,-50.42413645453865,1.009878323386122,137,0.0363410001154989,
Random,137,-22.995485302373346,1.009878323386122,138,0.03656639996916056,
Random,138,-10.276322737861852,1.009878323386122,139,0.03678780002519488,
Random,139,-27.940214126554935,1.009878323386122,140,0.03702079993672669,
Random,140,-67.48840480965343,1.009878323386122,141,0.03746789996512234,
Random,141,-40.55646174502992,1.009878323386122,142,0.03783600009046495,
Random,142,0.6329005000221982,1.009878323386122,143,0.03812530008144677,
Random,143,-50.90981303529991,1.009878323386122,144,0.03854719991795719,
Random,144,-23.95602289077108,1.009878323386122,145,0.038906200090423226,
Random,145,-108.62606959363441,1.009878323386122,146,0.039291399996727705,
Random,146,-73.45336740461735,1.009878323386122,147,0.03963229991495609,
Random,147,-98.11143793029203,1.009878323386122,148,0.0398953000549227,
Random,148,-46.362402136966224,1.009878323386122,149,0.04014719999395311,
Random,149,-36.69414326514797,1.009878323386122,150,0.040619099978357553,
Random,150,-3.64902591050342,1.009878323386122,151,0.04094150010496378,
Random,151,-97.91323219057958,1.009878323386122,152,0.04122749995440245,
Random,152,-143.88712542762872,1.009878323386122,153,0.04152090009301901,
Random,153,-46.62323421851203,1.009878323386122,154,0.04180769994854927,
Random,154,-69.28583095499998,1.009878323386122,155,0.04210119997151196,
Random,155,-73.48976518716938,1.009878323386122,156,0.04239020007662475,
Random,156,-61.029809299860226,1.009878323386122,157,0.042738999938592315,
Random,157,-19.34400905140969,1.009878323386122,158,0.04348110011778772,
Random,158,-43.98924450624466,1.009878323386122,159,0.04404500010423362,
Random,159,-42.063566417950355,1.009878323386122,160,0.04433690011501312,
Random,160,-30.048291206131395,1.009878323386122,161,0.044838699977844954,
Random,161,-94.09718205643091,1.009878323386122,162,0.045112499967217445,
Random,162,-109.98751659382549,1.009878323386122,163,0.04535969998687506,
Random,163,-120.46758430062269,1.009878323386122,164,0.045651799999177456,
Random,164,-94.76088744053186,1.009878323386122,165,0.04642909998074174,
Random,165,-141.73471784199356,1.009878323386122,166,0.0469528001267463,
Random,166,-94.79891570896612,1.009878323386122,167,0.04723390005528927,
Random,167,-62.68740821475722,1.009878323386122,168,0.047846300061792135,
Random,168,-18.890613992959285,1.009878323386122,169,0.04830530006438494,
Random,169,-141.74222631158344,1.009878323386122,170,0.048824300058186054,
Random,170,-11.165166924486927,1.009878323386122,171,0.04934459994547069,
Random,171,-43.363285531179606,1.009878323386122,172,0.049824099987745285,
Random,172,-22.500807979449835,1.009878323386122,173,0.05021489993669093,
Random,173,-102.66916440196066,1.009878323386122,174,0.05059650004841387,
Random,174,-73.49297626571817,1.009878323386122,175,0.050966399954631925,
Random,175,-98.12210075618069,1.009878323386122,176,0.051337100099772215,
Random,176,-142.3287440381003,1.009878323386122,177,0.05171109992079437,
Random,177,-62.49289288591182,1.009878323386122,178,0.05209579993970692,
Random,178,-110.53470950143365,1.009878323386122,179,0.05246070004068315,
Random,179,-107.29209383518265,1.009878323386122,180,0.05281820008531213,
Random,180,-49.36891930132556,1.009878323386122,181,0.053191799903288484,
Random,181,-35.5611653584845,1.009878323386122,182,0.053575600031763315,
Random,182,-11.493128541396631,1.009878323386122,183,0.0539945000782609,
Random,183,-94.68393881657805,1.009878323386122,184,0.05443860008381307,
Random,184,-110.82471129607218,1.009878323386122,185,0.055338700069114566,
Random,185,-95.64423477412771,1.009878323386122,186,0.0557890001218766,
Random,186,-43.93390462003896,1.009878323386122,187,0.05609930003993213,
Random,187,-35.82169795122413,1.009878323386122,188,0.0564387000631541,
Random,188,-73.33812606133635,1.009878323386122,189,0.05683299992233515,
Random,189,-94.0068896025063,1.009878323386122,190,0.057109300047159195,
Random,190,0.20447132252426647,1.009878323386122,191,0.057368600042536855,
Random,191,-51.225125855347265,1.009878323386122,192,0.05760230007581413,
Random,192,-120.6692569717012,1.009878323386122,193,0.05783790000714362,
Random,193,-142.897166924834,1.009878323386122,194,0.0580746999476105,
Random,194,-142.6422874488962,1.009878323386122,195,0.058345000026747584,
Random,195,-58.914084982394755,1.009878323386122,196,0.05859020003117621,
Random,196,-142.53328395197119,1.009878323386122,197,0.05883429991081357,
Random,197,-94.8069123321776,1.009878323386122,198,0.05907310009934008,
Random,198,-61.441985701444985,1.009878323386122,199,0.05930990003980696,
Random,199,-99.0966397715285,1.009878323386122,200,0.0597159001044929,1.009878323386122
Greedy,0,0.7516082788272508,0.7516082788272508,1,0.0,
Greedy,1,1.0444114088696228,1.0444114088696228,4801,1.1274047999177128,
Greedy,2,1.1359788606916403,1.1359788606916403,9601,2.40940360003151,
Greedy,3,1.1359788606916403,1.1359788606916403,14401,4.473521099891514,
Greedy,4,1.1359788606916403,1.1359788606916403,19201,6.290235899854451,1.1359788606916403
BF,0,-142.7087508211233,-142.7087508211233,1,0.0,
BF,1,1.1359788606916403,1.1359788606916403,9601,4.191334150033072,
BF,2,1.1359788606916403,1.1359788606916403,19201,8.382668300066143,1.1359788606916403
