segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.0025958034520347914,0.002574700163677335,0.0029124951921403407,0.0025958034520347914,602626,605693
1,0.02563158997024099,0.025352949975058436,0.027088149869814514,0.02563158997024099,605693,605693
2,0.025758453349893292,0.025692349998280406,0.027084864885546265,0.025758453349893292,605693,605693
3,0.026204256620258094,0.0260341998655349,0.02756401468068361,0.026204256620258094,605693,605693
4,0.025911573367193342,0.025798250222578645,0.027267175051383673,0.025911573367193342,605693,605693
5,0.025835613332067926,0.025714650051668286,0.027877979772165416,0.025835613332067926,605693,605693
6,0.025946160033345222,0.025844899704679847,0.027566630113869905,0.025946160033345222,605693,605693
7,0.025720053305849432,0.02574184979312122,0.027129590371623637,0.025720053305849432,605693,605693
8,0.02570235328748822,0.02545574982650578,0.027863794891163703,0.02570235328748822,605693,605693
9,0.026438896730542182,0.026250499999150634,0.02870942992158234,0.026438896730542182,605693,605693
10,0.025921643292531372,0.02614555018953979,0.02718860504683107,0.025921643292531372,605693,605693
11,0.025992866683130462,0.025809000013396144,0.027346040052361787,0.025992866683130462,605693,605693
12,0.02626827998707692,0.026299549965187907,0.027858554921112954,0.02626827998707692,605693,605693
13,0.00028363668049375215,0.00027464982122182846,0.00033660009503364555,0.00028363668049375215,605693,605688
14,6.251665763556957e-05,6.055017001926899e-05,7.893505971878766e-05,6.251665763556957e-05,605688,514
