segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.013933803358425697,0.014027800178155303,0.014812345150858164,0.0139338033584257,602625,803329
1,0.0065336332966883974,0.006448199972510338,0.007571464939974248,0.006533633296688399,803329,3211778
2,0.005230513370285432,0.0051026002038270235,0.006112545100040732,0.0052305133702854325,3211778,3211778
3,0.0046240366684893765,0.004498000023886561,0.005410644970834254,0.004624036668489377,3211778,3211778
4,0.007458333345130086,0.00734225008636713,0.008161575044505298,0.007458333345130088,3211778,1606146
5,0.004236989996085564,0.004184449790045619,0.004722995101474225,0.004236989996085565,1606146,1606146
6,0.004056090007846554,0.004007450072094798,0.004492174880579114,0.004056090007846555,1606146,1606146
7,0.004051819955930114,0.003968949895352125,0.004629090148955583,0.0040518199559301145,1606146,1606146
8,0.007162550060699383,0.006995700066909194,0.008027455210685729,0.007162550060699385,1606146,803329
9,0.004219199949875474,0.004130400018766522,0.004805544926784932,0.004219199949875475,803329,803329
10,0.004144420009106397,0.004126350162550807,0.004479050217196345,0.004144420009106398,803329,803329
11,0.004191250012566646,0.004118900280445814,0.0048383401241153465,0.004191250012566647,803329,803329
12,0.00429948993648092,0.004168650135397911,0.0052964597474783656,0.004299489936480921,803329,803329
13,0.004252266635497411,0.004084350075572729,0.005083179892972111,0.004252266635497412,803329,803329
14,0.009314773371443152,0.009101200150325894,0.010503039951436222,0.009314773371443154,803329,401921
15,0.005670790063838164,0.005749549949541688,0.006740099936723708,0.005670790063838165,401921,401921
16,0.005606290030603607,0.005429400131106377,0.007001064927317202,0.005606290030603608,401921,401921
17,0.00014875667790571848,0.00013839988969266415,0.00018976510036736727,0.0001487566779057185,401921,8682
18,5.186003011961778e-05,4.870002157986164e-05,7.232525385916231e-05,5.186003011961779e-05,8682,529
