algorithm,step,episode,best_obj,current_obj,utility,evaluations,elapsed_s,curve_type
DSCI,10,10,-21.292462768101622,-21.292462768101622,-21.292462768101622,20,0.04463380016386509,dsci_train
DSCI,20,20,0.8270251328349434,0.8270251328349434,0.8270251328349434,20,0.08660860010422766,dsci_train
