algorithm,step,episode,best_obj,current_obj,utility,evaluations,elapsed_s,curve_type
DSCI,10,10.0,-21.292462768101622,-21.292462768101622,-21.292462768101622,20.0,0.04463380016386509,dsci_train
DSCI,20,20.0,0.8270251328349434,0.8270251328349434,0.8270251328349434,20.0,0.08660860010422766,dsci_train
GA,0,6.0,-10.192832172280001,-10.192832172280001,-10.192832172280001,6.0,0.0020471999887377024,baseline_progress
GA,1,12.0,-10.192832172280001,-10.192832172280001,-10.192832172280001,12.0,0.006113999988883734,baseline_progress
GA,2,18.0,-0.7830651213244166,-0.7830651213244166,-0.7830651213244166,18.0,0.011445400072261691,baseline_progress
GA,3,24.0,-0.7830651213244166,-0.7830651213244166,-0.7830651213244166,24.0,0.015628699911758304,baseline_progress
