segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.020271616677443188,0.02067930018529296,0.023251035250723362,0.020271616677443188,602626,803330
1,0.010507419938221574,0.010527399834245443,0.014485389715991911,0.010507419938221574,803330,3211779
2,0.009351513348519802,0.01004430023021996,0.01272375495173037,0.009351513348519802,3211779,3211779
3,0.008592886679495374,0.009645750047639012,0.011146165174432099,0.008592886679495374,3211779,3211779
4,0.014703043332944313,0.014557749964296818,0.02197800518479197,0.014703043332944313,3211779,1606147
5,0.007632793330897888,0.00871210009790957,0.010864940169267354,0.007632793330897888,1606147,1606147
6,0.007358786618957917,0.0071107500698417425,0.010721745016053316,0.007358786618957917,1606147,1606147
7,0.007280959980562329,0.006077699828892946,0.010823474824428558,0.007280959980562329,1606147,1606147
8,0.013493533385917545,0.014883700059726834,0.01806336014997214,0.013493533385917545,1606147,803330
9,0.00762236670901378,0.007075750036165118,0.011600714921951293,0.00762236670901378,803330,803330
10,0.008296903331453602,0.008528900099918246,0.012494179885834452,0.008296903331453602,803330,803330
11,0.0075179199532916146,0.007829499896615744,0.010635400027967987,0.0075179199532916146,803330,803330
12,0.007999156570682923,0.008531899889931083,0.011977034830488264,0.007999156570682923,803330,803330
13,0.007685463363304734,0.008021350018680096,0.011687324894592165,0.007685463363304734,803330,803330
14,0.016811109970634182,0.0162132999394089,0.02571877986192703,0.016811109970634182,803330,401922
15,0.010425889988740285,0.01070845010690391,0.016452125087380406,0.010425889988740285,401922,401922
16,0.009943199964861075,0.01106889988295734,0.014687244850210845,0.009943199964861075,401922,401922
17,0.00020836340263485909,0.0002234999556094408,0.0002843251219019293,0.00020836340263485909,401922,8683
18,7.4106656635801e-05,7.184990681707859e-05,0.00011463991831988097,7.4106656635801e-05,8683,514
