algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
Greedy,0,0.7516082788272508,0.7516082788272508,1,0.0,
Greedy,1,1.0519123304394289,1.0519123304394289,84673,21.925595300039276,
Greedy,2,1.1531729951451906,1.1531729951451906,169345,45.170322799822316,
Greedy,3,1.1531729951451906,1.1531729951451906,254017,65.06454139994457,
Greedy,4,1.1531729951451906,1.1531729951451906,338689,84.14658669987693,1.1531729951451906
GA,0,0.8073850372216389,0.8073850372216389,1,0.0,
GA,1,0.8073850372216389,0.8073850372216389,51,0.03897003400139511,
GA,2,1.0397442893619382,1.0397442893619382,101,0.07794006800279021,
GA,3,1.0397442893619382,1.0397442893619382,151,0.11691010200418532,
GA,4,1.0397442893619382,1.0397442893619382,201,0.15588013600558043,
GA,5,1.0397442893619382,1.0397442893619382,251,0.19485017000697552,
GA,6,1.0397442893619382,1.0397442893619382,301,0.23382020400837064,
GA,7,1.0473057628462805,1.0473057628462805,351,0.27279023800976576,
GA,8,1.0473057628462805,1.0473057628462805,401,0.31176027201116085,
GA,9,1.0473057628462805,1.0473057628462805,451,0.35073030601255595,
GA,10,1.0473057628462805,1.0473057628462805,501,0.38970034001395104,
GA,11,1.0473057628462805,1.0473057628462805,551,0.4286703740153462,
GA,12,1.0473057628462805,1.0473057628462805,601,0.4676404080167413,
GA,13,1.0473057628462805,1.0473057628462805,651,0.5066104420181364,
GA,14,1.0473057628462805,1.0473057628462805,701,0.5455804760195315,
GA,15,1.0845706434219236,1.0845706434219236,751,0.5845505100209266,
GA,16,1.0845706434219236,1.0845706434219236,801,0.6235205440223217,
GA,17,1.0845706434219236,1.0845706434219236,851,0.6624905780237168,
GA,18,1.0845706434219236,1.0845706434219236,901,0.7014606120251119,
GA,19,1.0845706434219236,1.0845706434219236,951,0.740430646026507,
GA,20,1.0845706434219236,1.0845706434219236,1001,0.7794006800279021,
GA,21,1.0845706434219236,1.0845706434219236,1051,0.8183707140292973,
GA,22,1.0845706434219236,1.0845706434219236,1101,0.8573407480306924,
GA,23,1.0845706434219236,1.0845706434219236,1151,0.8963107820320875,
GA,24,1.0845706434219236,1.0845706434219236,1201,0.9352808160334826,
GA,25,1.0845706434219236,1.0845706434219236,1251,0.9742508500348777,
GA,26,1.0845706434219236,1.0845706434219236,1301,1.0132208840362729,
GA,27,1.0845706434219236,1.0845706434219236,1351,1.0521909180376678,
GA,28,1.0845706434219236,1.0845706434219236,1401,1.091160952039063,
GA,29,1.0845706434219236,1.0845706434219236,1451,1.130130986040458,
GA,30,1.0845706434219236,1.0845706434219236,1501,1.1691010200418532,
GA,31,1.0845706434219236,1.0845706434219236,1551,1.2080710540432482,
GA,32,1.0845706434219236,1.0845706434219236,1601,1.2470410880446434,
GA,33,1.0845706434219236,1.0845706434219236,1651,1.2860111220460384,
GA,34,1.0845706434219236,1.0845706434219236,1701,1.3249811560474336,
GA,35,1.0845706434219236,1.0845706434219236,1751,1.3639511900488288,
GA,36,1.0845706434219236,1.0845706434219236,1801,1.4029212240502238,
GA,37,1.0845706434219236,1.0845706434219236,1851,1.441891258051619,
GA,38,1.0845706434219236,1.0845706434219236,1901,1.480861292053014,
GA,39,1.0845706434219236,1.0845706434219236,1951,1.5198313260544092,
GA,40,1.0845706434219236,1.0845706434219236,2001,1.5588013600558042,
GA,41,1.0845706434219236,1.0845706434219236,2051,1.5977713940571994,
GA,42,1.0845706434219236,1.0845706434219236,2101,1.6367414280585946,
GA,43,1.0845706434219236,1.0845706434219236,2151,1.6757114620599896,
GA,44,1.0845706434219236,1.0845706434219236,2201,1.7146814960613848,
GA,45,1.0845706434219236,1.0845706434219236,2251,1.7536515300627797,
GA,46,1.0845706434219236,1.0845706434219236,2301,1.792621564064175,
GA,47,1.0845706434219236,1.0845706434219236,2351,1.83159159806557,
GA,48,1.0845706434219236,1.0845706434219236,2401,1.8705616320669651,
GA,49,1.0845706434219236,1.0845706434219236,2451,1.9095316660683601,
GA,50,1.1040233593056716,1.1040233593056716,2501,1.9485017000697553,
GA,51,1.1040233593056716,1.1040233593056716,2551,1.9874717340711505,
GA,52,1.1040233593056716,1.1040233593056716,2601,2.0264417680725457,
GA,53,1.1040233593056716,1.1040233593056716,2651,2.0654118020739407,
GA,54,1.1040233593056716,1.1040233593056716,2701,2.1043818360753357,
GA,55,1.1040233593056716,1.1040233593056716,2751,2.1433518700767307,
GA,56,1.1040233593056716,1.1040233593056716,2801,2.182321904078126,
GA,57,1.1040233593056716,1.1040233593056716,2851,2.221291938079521,
GA,58,1.1040233593056716,1.1040233593056716,2901,2.260261972080916,
GA,59,1.1040233593056716,1.1040233593056716,2951,2.2992320060823115,
GA,60,1.1040233593056716,1.1040233593056716,3001,2.3382020400837065,
GA,61,1.1040233593056716,1.1040233593056716,3051,2.3771720740851014,
GA,62,1.1040233593056716,1.1040233593056716,3101,2.4161421080864964,
GA,63,1.1040233593056716,1.1040233593056716,3151,2.455112142087892,
GA,64,1.1040233593056716,1.1040233593056716,3201,2.494082176089287,
GA,65,1.1040233593056716,1.1040233593056716,3251,2.533052210090682,
GA,66,1.1040233593056716,1.1040233593056716,3301,2.572022244092077,
GA,67,1.1040233593056716,1.1040233593056716,3351,2.6109922780934722,
GA,68,1.1040233593056716,1.1040233593056716,3401,2.649962312094867,
GA,69,1.1040233593056716,1.1040233593056716,3451,2.688932346096262,
GA,70,1.1040233593056716,1.1040233593056716,3501,2.7279023800976576,
GA,71,1.1040233593056716,1.1040233593056716,3551,2.7668724140990526,
GA,72,1.1040233593056716,1.1040233593056716,3601,2.8058424481004476,
GA,73,1.1040233593056716,1.1040233593056716,3651,2.8448124821018426,
GA,74,1.1040233593056716,1.1040233593056716,3701,2.883782516103238,
GA,75,1.1040233593056716,1.1040233593056716,3751,2.922752550104633,
GA,76,1.1040233593056716,1.1040233593056716,3801,2.961722584106028,
GA,77,1.1040233593056716,1.1040233593056716,3851,3.0006926181074234,
GA,78,1.1040233593056716,1.1040233593056716,3901,3.0396626521088184,
GA,79,1.1040233593056716,1.1040233593056716,3951,3.0786326861102133,
GA,80,1.1040233593056716,1.1040233593056716,4001,3.1176027201116083,
GA,81,1.1040233593056716,1.1040233593056716,4051,3.1565727541130038,
GA,82,1.1040233593056716,1.1040233593056716,4101,3.1955427881143987,
GA,83,1.1040233593056716,1.1040233593056716,4151,3.2345128221157937,
GA,84,1.1040233593056716,1.1040233593056716,4201,3.273482856117189,
GA,85,1.1040233593056716,1.1040233593056716,4251,3.312452890118584,
GA,86,1.1040233593056716,1.1040233593056716,4301,3.351422924119979,
GA,87,1.1040233593056716,1.1040233593056716,4351,3.390392958121374,
GA,88,1.1040233593056716,1.1040233593056716,4401,3.4293629921227695,
GA,89,1.1040233593056716,1.1040233593056716,4451,3.4683330261241645,
GA,90,1.1040233593056716,1.1040233593056716,4501,3.5073030601255595,
GA,91,1.1040233593056716,1.1040233593056716,4551,3.5462730941269545,
GA,92,1.1040233593056716,1.1040233593056716,4601,3.58524312812835,
GA,93,1.1040233593056716,1.1040233593056716,4651,3.624213162129745,
GA,94,1.1040233593056716,1.1040233593056716,4701,3.66318319613114,
GA,95,1.1040233593056716,1.1040233593056716,4751,3.7021532301325353,
GA,96,1.1040233593056716,1.1040233593056716,4801,3.7411232641339303,
GA,97,1.1040233593056716,1.1040233593056716,4851,3.7800932981353252,
GA,98,1.1040233593056716,1.1040233593056716,4901,3.8190633321367202,
GA,99,1.1040233593056716,1.1040233593056716,4951,3.8580333661381156,
GA,100,1.1040233593056716,1.1040233593056716,5001,3.8970034001395106,
GA,101,1.1040233593056716,1.1040233593056716,5051,3.9359734341409056,
GA,102,1.1040233593056716,1.1040233593056716,5101,3.974943468142301,
GA,103,1.1040233593056716,1.1040233593056716,5151,4.013913502143696,
GA,104,1.1040233593056716,1.1040233593056716,5201,4.0528835361450914,
GA,105,1.1040233593056716,1.1040233593056716,5251,4.091853570146486,
GA,106,1.1040233593056716,1.1040233593056716,5301,4.130823604147881,
GA,107,1.1040233593056716,1.1040233593056716,5351,4.169793638149276,
GA,108,1.1040233593056716,1.1040233593056716,5401,4.208763672150671,
GA,109,1.1040233593056716,1.1040233593056716,5451,4.247733706152067,
GA,110,1.1040233593056716,1.1040233593056716,5501,4.286703740153461,
GA,111,1.1040233593056716,1.1040233593056716,5551,4.325673774154857,
GA,112,1.1040233593056716,1.1040233593056716,5601,4.364643808156252,
GA,113,1.1040233593056716,1.1040233593056716,5651,4.403613842157647,
GA,114,1.1040233593056716,1.1040233593056716,5701,4.442583876159042,
GA,115,1.1040233593056716,1.1040233593056716,5751,4.481553910160438,
GA,116,1.1040233593056716,1.1040233593056716,5801,4.520523944161832,
GA,117,1.1040233593056716,1.1040233593056716,5851,4.5594939781632275,
GA,118,1.1040233593056716,1.1040233593056716,5901,4.598464012164623,
GA,119,1.1040233593056716,1.1040233593056716,5951,4.6374340461660175,
GA,120,1.1040233593056716,1.1040233593056716,6001,4.676404080167413,
GA,121,1.1040233593056716,1.1040233593056716,6051,4.7153741141688075,
GA,122,1.1040233593056716,1.1040233593056716,6101,4.754344148170203,
GA,123,1.1040233593056716,1.1040233593056716,6151,4.793314182171598,
GA,124,1.1040233593056716,1.1040233593056716,6201,4.832284216172993,
GA,125,1.1040233593056716,1.1040233593056716,6251,4.871254250174388,
GA,126,1.1040233593056716,1.1040233593056716,6301,4.910224284175784,
GA,127,1.1040233593056716,1.1040233593056716,6351,4.949194318177178,
GA,128,1.1040233593056716,1.1040233593056716,6401,4.988164352178574,
GA,129,1.1040233593056716,1.1040233593056716,6451,5.027134386179969,
GA,130,1.1040233593056716,1.1040233593056716,6501,5.066104420181364,
GA,131,1.1040233593056716,1.1040233593056716,6551,5.105074454182759,
GA,132,1.1040233593056716,1.1040233593056716,6601,5.144044488184154,
GA,133,1.1040233593056716,1.1040233593056716,6651,5.183014522185549,
GA,134,1.1040233593056716,1.1040233593056716,6701,5.2219845561869445,
GA,135,1.1040233593056716,1.1040233593056716,6751,5.260954590188339,
GA,136,1.1040233593056716,1.1040233593056716,6801,5.299924624189734,
GA,137,1.1040233593056716,1.1040233593056716,6851,5.33889465819113,
GA,138,1.1040233593056716,1.1040233593056716,6901,5.377864692192524,
GA,139,1.1040233593056716,1.1040233593056716,6951,5.41683472619392,
GA,140,1.1040233593056716,1.1040233593056716,7001,5.455804760195315,
GA,141,1.1040233593056716,1.1040233593056716,7051,5.49477479419671,
GA,142,1.1040233593056716,1.1040233593056716,7101,5.533744828198105,
GA,143,1.1085516271254334,1.1085516271254334,7151,5.572714862199501,
GA,144,1.1085516271254334,1.1085516271254334,7201,5.611684896200895,
GA,145,1.1085516271254334,1.1085516271254334,7251,5.650654930202291,
GA,146,1.1085516271254334,1.1085516271254334,7301,5.689624964203685,
GA,147,1.1286186850842204,1.1286186850842204,7351,5.728594998205081,
GA,148,1.1286186850842204,1.1286186850842204,7401,5.767565032206476,
GA,149,1.1286186850842204,1.1286186850842204,7451,5.8065350662078705,
GA,150,1.1286186850842204,1.1286186850842204,7501,5.845505100209266,1.1286186850842204
BF,0,0.7516082788272508,0.7516082788272508,1,0.0,
BF,1,1.1531729951451906,1.1531729951451906,169345,40.538270200020634,
BF,2,1.1531729951451906,1.1531729951451906,338689,81.07654040004127,1.1531729951451906
