algorithm,step,episode,best_obj,current_obj,utility,evaluations,elapsed_s,curve_type
Random,56,57.0,-0.2779800865371997,-2.11498924757049,-0.2779800865371997,57.0,0.010264199983794242,baseline_progress
Random,57,58.0,-0.2779800865371997,-1.54615594335176,-0.2779800865371997,58.0,0.010433099989313632,baseline_progress
Random,58,59.0,-0.2779800865371997,-0.4977663498533454,-0.2779800865371997,59.0,0.01060229999711737,baseline_progress
Random,59,60.0,-0.2779800865371997,-0.4318201708309535,-0.2779800865371997,60.0,0.010771900007966906,baseline_progress
Random,60,61.0,-0.2779800865371997,-2.1490666485560577,-0.2779800865371997,61.0,0.01094299997203052,baseline_progress
Random,61,62.0,-0.2779800865371997,-1.491736950733845,-0.2779800865371997,62.0,0.011128999991342425,baseline_progress
Random,62,63.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,63.0,0.011283100000582635,baseline_progress
Random,63,64.0,-0.2779800865371997,-0.49208103650272367,-0.2779800865371997,64.0,0.01143059995956719,baseline_progress
Random,64,65.0,-0.12293912801726592,-0.12293912801726592,-0.12293912801726592,65.0,0.011588299996219575,baseline_progress
Random,65,66.0,-0.12293912801726592,-0.49208103650272367,-0.12293912801726592,66.0,0.01174459996400401,baseline_progress
Random,66,67.0,-0.12293912801726592,-0.49357770109755034,-0.12293912801726592,67.0,0.011918200005311519,baseline_progress
Random,67,68.0,-0.12293912801726592,-1.3787854982755672,-0.12293912801726592,68.0,0.01207810000050813,baseline_progress
Random,68,69.0,-0.12293912801726592,-2.330455261583328,-0.12293912801726592,69.0,0.012232300010509789,baseline_progress
Random,69,70.0,-0.12293912801726592,-0.3290579592218055,-0.12293912801726592,70.0,0.012385899957735091,baseline_progress
Random,70,71.0,-0.12293912801726592,-4.910031757097876,-0.12293912801726592,71.0,0.012534099980257452,baseline_progress
Random,71,72.0,-0.12293912801726592,-0.44574798402694404,-0.12293912801726592,72.0,0.012694199976976961,baseline_progress
Random,72,73.0,-0.12293912801726592,-3.3761916128197873,-0.12293912801726592,73.0,0.012851300009060651,baseline_progress
Random,73,74.0,-0.12293912801726592,-2.2151882909041687,-0.12293912801726592,74.0,0.013000599981751293,baseline_progress
Random,74,75.0,-0.12293912801726592,-0.9496191810675497,-0.12293912801726592,75.0,0.01314769999589771,baseline_progress
Random,75,76.0,-0.12293912801726592,-1.0365804661508262,-0.12293912801726592,76.0,0.013295199954882264,baseline_progress
Random,76,77.0,-0.12293912801726592,-3.2027959844599065,-0.12293912801726592,77.0,0.01344399998197332,baseline_progress
Random,77,78.0,-0.12293912801726592,-0.49208103650272367,-0.12293912801726592,78.0,0.01359669998055324,baseline_progress
Random,78,79.0,-0.12293912801726592,-3.2260744265733563,-0.12293912801726592,79.0,0.013750399986747652,baseline_progress
Random,79,80.0,-0.12293912801726592,-2.8703855205889326,-0.12293912801726592,80.0,0.013899799960199744,baseline_progress
Random,80,81.0,-0.12293912801726592,-3.0741744689230766,-0.12293912801726592,81.0,0.014050800004042685,baseline_progress
Random,81,82.0,-0.12293912801726592,-3.2260744265733563,-0.12293912801726592,82.0,0.014196100004483014,baseline_progress
Random,82,83.0,-0.12293912801726592,-0.5362046332377084,-0.12293912801726592,83.0,0.014341000001877546,baseline_progress
Random,83,84.0,-0.12293912801726592,-1.1963829334283833,-0.12293912801726592,84.0,0.014485199993941933,baseline_progress
Random,84,85.0,-0.12293912801726592,-4.246607123923245,-0.12293912801726592,85.0,0.01463519997196272,baseline_progress
Random,85,86.0,-0.12293912801726592,-0.7512076054984858,-0.12293912801726592,86.0,0.014780999976210296,baseline_progress
Random,86,87.0,-0.12293912801726592,-1.2308265319921274,-0.12293912801726592,87.0,0.014928799995686859,baseline_progress
Random,87,88.0,-0.12293912801726592,-0.9801274196718066,-0.12293912801726592,88.0,0.015076200012117624,baseline_progress
Random,88,89.0,-0.12293912801726592,-0.2756289669604593,-0.12293912801726592,89.0,0.015222199959680438,baseline_progress
Random,89,90.0,-0.12293912801726592,-5.008992403345643,-0.12293912801726592,90.0,0.01561770000262186,baseline_progress
Random,90,91.0,-0.12293912801726592,-0.2551181581838192,-0.12293912801726592,91.0,0.015822299988940358,baseline_progress
Random,91,92.0,-0.12293912801726592,-1.1764840234338176,-0.12293912801726592,92.0,0.015988499973900616,baseline_progress
Random,92,93.0,-0.12293912801726592,-2.6100577920341093,-0.12293912801726592,93.0,0.01615380001021549,baseline_progress
Random,93,94.0,-0.12293912801726592,-3.076525915954783,-0.12293912801726592,94.0,0.016314400010742247,baseline_progress
Random,94,95.0,-0.12293912801726592,-3.579368913355431,-0.12293912801726592,95.0,0.016472099989186972,baseline_progress
Random,95,96.0,-0.12293912801726592,-1.6689784965805288,-0.12293912801726592,96.0,0.016637299966532737,baseline_progress
Random,96,97.0,-0.08158457642898753,-0.08158457642898753,-0.08158457642898753,97.0,0.016803700011223555,baseline_progress
Random,97,98.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,98.0,0.016989099967759103,baseline_progress
Random,98,99.0,-0.08158457642898753,-0.49941577290561356,-0.08158457642898753,99.0,0.017191899998579174,baseline_progress
Random,99,100.0,-0.08158457642898753,-3.1214961327724975,-0.08158457642898753,100.0,0.017385499959345907,baseline_progress
Random,100,101.0,-0.08158457642898753,-0.6444746211404828,-0.08158457642898753,101.0,0.017569899966474622,baseline_progress
Random,101,102.0,-0.08158457642898753,-1.4178665034772644,-0.08158457642898753,102.0,0.017765500000678003,baseline_progress
Random,102,103.0,-0.08158457642898753,-3.3178960782423013,-0.08158457642898753,103.0,0.01794839999638498,baseline_progress
Random,103,104.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,104.0,0.018346199998632073,baseline_progress
Random,104,105.0,-0.08158457642898753,-0.6745724218985545,-0.08158457642898753,105.0,0.018578599963802844,baseline_progress
Random,105,106.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,106.0,0.0188015999738127,baseline_progress
Random,106,107.0,-0.08158457642898753,-2.356041291248779,-0.08158457642898753,107.0,0.019013799959793687,baseline_progress
Random,107,108.0,-0.08158457642898753,-3.414019367117516,-0.08158457642898753,108.0,0.019239099987316877,baseline_progress
Random,108,109.0,-0.08158457642898753,-3.2001432321792658,-0.08158457642898753,109.0,0.019448700011707842,baseline_progress
Random,109,110.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,110.0,0.01961479999590665,baseline_progress
Random,110,111.0,-0.08158457642898753,-2.296590968912824,-0.08158457642898753,111.0,0.019779999973252416,baseline_progress
Random,111,112.0,-0.08158457642898753,-0.7410811021677766,-0.08158457642898753,112.0,0.019971099973190576,baseline_progress
Random,112,113.0,-0.08158457642898753,-3.46099224950044,-0.08158457642898753,113.0,0.020151900011114776,baseline_progress
Random,113,114.0,-0.08158457642898753,-1.751807580512919,-0.08158457642898753,114.0,0.020307999977376312,baseline_progress
Random,114,115.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,115.0,0.02045660000294447,baseline_progress
Random,115,116.0,-0.08158457642898753,-1.2221160344797657,-0.08158457642898753,116.0,0.02060899999924004,baseline_progress
Random,116,117.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,117.0,0.020771299954503775,baseline_progress
Random,117,118.0,-0.08158457642898753,-0.2549030898793406,-0.08158457642898753,118.0,0.020923800009768456,baseline_progress
Random,118,119.0,-0.08158457642898753,-0.20711515644831258,-0.08158457642898753,119.0,0.02106989995809272,baseline_progress
Random,119,120.0,-0.08158457642898753,-3.2792529682149425,-0.08158457642898753,120.0,0.021217399975284934,baseline_progress
Random,120,121.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,121.0,0.021365499997045845,baseline_progress
Random,121,122.0,-0.08158457642898753,-0.6151195642611235,-0.08158457642898753,122.0,0.02151270001195371,baseline_progress
Random,122,123.0,-0.08158457642898753,-0.8537080324876039,-0.08158457642898753,123.0,0.02166259998921305,baseline_progress
Random,123,124.0,-0.08158457642898753,-2.384935918876455,-0.08158457642898753,124.0,0.021815499989315867,baseline_progress
Random,124,125.0,-0.08158457642898753,-1.2896133348436294,-0.08158457642898753,125.0,0.02197679999517277,baseline_progress
Random,125,126.0,-0.08158457642898753,-2.631379884323976,-0.08158457642898753,126.0,0.022131500008981675,baseline_progress
Random,126,127.0,-0.08158457642898753,-0.3837875132549172,-0.08158457642898753,127.0,0.022279699973296374,baseline_progress
Random,127,128.0,-0.08158457642898753,-0.45417019267510383,-0.08158457642898753,128.0,0.022430899960454553,baseline_progress
Random,128,129.0,-0.08158457642898753,-0.6518784075877562,-0.08158457642898753,129.0,0.02258270001038909,baseline_progress
Random,129,130.0,-0.08158457642898753,-2.121685874296155,-0.08158457642898753,130.0,0.022737299965228885,baseline_progress
Random,130,131.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,131.0,0.022893099987413734,baseline_progress
Random,131,132.0,-0.08158457642898753,-3.2244252164397897,-0.08158457642898753,132.0,0.023048900009598583,baseline_progress
Random,132,133.0,-0.08158457642898753,-3.6371537244179617,-0.08158457642898753,133.0,0.023198599985335022,baseline_progress
Random,133,134.0,-0.08158457642898753,-2.0144175483933817,-0.08158457642898753,134.0,0.023347399954218417,baseline_progress
Random,134,135.0,-0.08158457642898753,-0.2917933013380779,-0.08158457642898753,135.0,0.02349679998587817,baseline_progress
Random,135,136.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,136.0,0.02364480000687763,baseline_progress
Random,136,137.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,137.0,0.02379309997195378,baseline_progress
Random,137,138.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,138.0,0.023955199983902276,baseline_progress
Random,138,139.0,-0.08158457642898753,-3.340008880540976,-0.08158457642898753,139.0,0.024106599972583354,baseline_progress
Random,139,140.0,-0.08158457642898753,-1.1859030158324346,-0.08158457642898753,140.0,0.024254999996628612,baseline_progress
Random,140,141.0,-0.08158457642898753,-2.9750326339659052,-0.08158457642898753,141.0,0.024410499958321452,baseline_progress
Random,141,142.0,-0.08158457642898753,-0.49208103650272367,-0.08158457642898753,142.0,0.02456769999116659,baseline_progress
Random,142,143.0,-0.08158457642898753,-0.5367322785122078,-0.08158457642898753,143.0,0.02471339999465272,baseline_progress
Random,143,144.0,-0.08158457642898753,-2.0737635323778014,-0.08158457642898753,144.0,0.024863399972673506,baseline_progress
Random,144,145.0,-0.08158457642898753,-0.6745724218985545,-0.08158457642898753,145.0,0.025011999998241663,baseline_progress
Random,145,146.0,-0.08158457642898753,-2.195952638313716,-0.08158457642898753,146.0,0.025166799954604357,baseline_progress
Random,146,147.0,-0.08158457642898753,-1.1646825058170456,-0.08158457642898753,147.0,0.025317299994640052,baseline_progress
Random,147,148.0,-0.08158457642898753,-3.686751259223109,-0.08158457642898753,148.0,0.02546879998408258,baseline_progress
Random,148,149.0,-0.08158457642898753,-2.137187238012611,-0.08158457642898753,149.0,0.02562410000246018,baseline_progress
Random,149,150.0,-0.08158457642898753,-0.6645013239301293,-0.08158457642898753,150.0,0.02577539999037981,baseline_progress
Random,150,151.0,-0.08158457642898753,-2.106833869494543,-0.08158457642898753,151.0,0.025931999960448593,baseline_progress
Random,151,152.0,-0.08158457642898753,-2.78626502495579,-0.08158457642898753,152.0,0.0260864999727346,baseline_progress
Random,152,153.0,-0.08158457642898753,-1.2838303769430475,-0.08158457642898753,153.0,0.026232099975459278,baseline_progress
Random,153,154.0,-0.08158457642898753,-1.85400354765981,-0.08158457642898753,154.0,0.02637709997361526,baseline_progress
Random,154,155.0,-0.08158457642898753,-1.7793330710138027,-0.08158457642898753,155.0,0.026522899977862835,baseline_progress
Random,155,156.0,-0.08158457642898753,-0.6251146232809763,-0.08158457642898753,156.0,0.026668199978303164,baseline_progress
Random,156,157.0,-0.08158457642898753,-3.342089586120347,-0.08158457642898753,157.0,0.02683499996783212,baseline_progress
Random,157,158.0,-0.08158457642898753,-0.6519715019203662,-0.08158457642898753,158.0,0.027001499955076724,baseline_progress
Random,158,159.0,-0.08158457642898753,-2.1988243060946555,-0.08158457642898753,159.0,0.027481400000397116,baseline_progress
Random,159,160.0,-0.08158457642898753,-3.3248272826466003,-0.08158457642898753,160.0,0.0278050999622792,baseline_progress
Random,160,161.0,-0.08158457642898753,-1.011301625001571,-0.08158457642898753,161.0,0.028073899971786886,baseline_progress
Random,161,162.0,-0.08158457642898753,-2.9251142311660723,-0.08158457642898753,162.0,0.02826749999076128,baseline_progress
Random,162,163.0,-0.08158457642898753,-1.0245895863527024,-0.08158457642898753,163.0,0.028446999960578978,baseline_progress
Random,163,164.0,-0.08158457642898753,-1.6264477448097023,-0.08158457642898753,164.0,0.028607599961105734,baseline_progress
Random,164,165.0,-0.03389810898896373,-0.03389810898896373,-0.03389810898896373,165.0,0.02878019999479875,baseline_progress
Random,165,166.0,-0.03389810898896373,-1.1331659451769762,-0.03389810898896373,166.0,0.028986599994823337,baseline_progress
Random,166,167.0,-0.03389810898896373,-0.25204889214310877,-0.03389810898896373,167.0,0.029203099955338985,baseline_progress
Random,167,168.0,-0.03389810898896373,-3.3882338973550974,-0.03389810898896373,168.0,0.029372099961619824,baseline_progress
Random,168,169.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,169.0,0.02953880000859499,baseline_progress
Random,169,170.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,170.0,0.029704399988986552,baseline_progress
Random,170,171.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,171.0,0.02987490000668913,baseline_progress
Random,171,172.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,172.0,0.030069899978116155,baseline_progress
Random,172,173.0,-0.03389810898896373,-0.34093632916527306,-0.03389810898896373,173.0,0.03025879996130243,baseline_progress
Random,173,174.0,-0.03389810898896373,-3.2718054717476885,-0.03389810898896373,174.0,0.030508299998473376,baseline_progress
Random,174,175.0,-0.03389810898896373,-1.165899724505048,-0.03389810898896373,175.0,0.030865699984133244,baseline_progress
Random,175,176.0,-0.03389810898896373,-1.1113871340409247,-0.03389810898896373,176.0,0.031109999981708825,baseline_progress
Random,176,177.0,-0.03389810898896373,-3.4026549326009183,-0.03389810898896373,177.0,0.03130819997750223,baseline_progress
Random,177,178.0,-0.03389810898896373,-2.642866266692889,-0.03389810898896373,178.0,0.031554599991068244,baseline_progress
Random,178,179.0,-0.03389810898896373,-3.1958669377205844,-0.03389810898896373,179.0,0.03173119999701157,baseline_progress
Random,179,180.0,-0.03389810898896373,-3.06913813713468,-0.03389810898896373,180.0,0.03188719996251166,baseline_progress
Random,180,181.0,-0.03389810898896373,-3.1616610466873833,-0.03389810898896373,181.0,0.03204009996261448,baseline_progress
Random,181,182.0,-0.03389810898896373,-1.2745888043170068,-0.03389810898896373,182.0,0.03219810000155121,baseline_progress
Random,182,183.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,183.0,0.03235259995562956,baseline_progress
Random,183,184.0,-0.03389810898896373,-3.8250150620152876,-0.03389810898896373,184.0,0.03250529995420948,baseline_progress
Random,184,185.0,-0.03389810898896373,-1.1735055412665458,-0.03389810898896373,185.0,0.03265439998358488,baseline_progress
Random,185,186.0,-0.03389810898896373,-1.8871448476387032,-0.03389810898896373,186.0,0.032807799987494946,baseline_progress
Random,186,187.0,-0.03389810898896373,-2.3781419929267966,-0.03389810898896373,187.0,0.03296709997812286,baseline_progress
Random,187,188.0,-0.03389810898896373,-1.144458950354879,-0.03389810898896373,188.0,0.03313019999768585,baseline_progress
Random,188,189.0,-0.03389810898896373,-3.228406896378423,-0.03389810898896373,189.0,0.03329429996665567,baseline_progress
Random,189,190.0,-0.03389810898896373,-1.5928296574630072,-0.03389810898896373,190.0,0.03348859999096021,baseline_progress
Random,190,191.0,-0.03389810898896373,-0.9253383602548106,-0.03389810898896373,191.0,0.0336692999699153,baseline_progress
Random,191,192.0,-0.03389810898896373,-0.5988850506099133,-0.03389810898896373,192.0,0.03382039995631203,baseline_progress
Random,192,193.0,-0.03389810898896373,-3.0049273150511495,-0.03389810898896373,193.0,0.03396909998264164,baseline_progress
Random,193,194.0,-0.03389810898896373,-0.7939039837845127,-0.03389810898896373,194.0,0.034117500006686896,baseline_progress
Random,194,195.0,-0.03389810898896373,-2.2202269560881938,-0.03389810898896373,195.0,0.03426200000103563,baseline_progress
Random,195,196.0,-0.03389810898896373,-3.3992465897222517,-0.03389810898896373,196.0,0.03441009996458888,baseline_progress
Random,196,197.0,-0.03389810898896373,-1.1331659451769762,-0.03389810898896373,197.0,0.03455709997797385,baseline_progress
Random,197,198.0,-0.03389810898896373,-3.4029390543189635,-0.03389810898896373,198.0,0.03470949997426942,baseline_progress
Random,198,199.0,-0.03389810898896373,-0.49208103650272367,-0.03389810898896373,199.0,0.03486559999873862,baseline_progress
Random,199,200.0,-0.03389810898896373,-2.099356982286596,-0.03389810898896373,200.0,0.03501230000983924,baseline_progress
GA,0,20.0,-0.12120300123537797,-0.12120300123537797,-0.12120300123537797,20.0,0.0029633999802172184,baseline_progress
GA,1,38.0,-0.12120300123537797,-0.12120300123537797,-0.12120300123537797,38.0,0.005932700005359948,baseline_progress
GA,2,56.0,-0.08466476088346242,-0.08466476088346242,-0.08466476088346242,56.0,0.008822400006465614,baseline_progress
GA,3,74.0,-0.08466476088346242,-0.08466476088346242,-0.08466476088346242,74.0,0.012368800002150238,baseline_progress
GA,4,92.0,-0.08466476088346242,-0.08466476088346242,-0.08466476088346242,92.0,0.015896500030066818,baseline_progress
GA,5,110.0,-0.0823893029231122,-0.0823893029231122,-0.0823893029231122,110.0,0.0188831000123173,baseline_progress
GA,6,128.0,-0.08207235342238872,-0.08207235342238872,-0.08207235342238872,128.0,0.021820400026626885,baseline_progress
GA,7,146.0,-0.05349983625318733,-0.05349983625318733,-0.05349983625318733,146.0,0.025465500017162412,baseline_progress
GA,8,164.0,-0.05349983625318733,-0.05349983625318733,-0.05349983625318733,164.0,0.029126300010830164,baseline_progress
GA,9,182.0,-0.05296163236932938,-0.05296163236932938,-0.05296163236932938,182.0,0.032068800006527454,baseline_progress
GA,10,200.0,-0.05295050868524953,-0.05295050868524953,-0.05295050868524953,200.0,0.03508780000265688,baseline_progress
