stage,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,batch_size,accumulation
final,1,0.8512384753982545,83.74336710082007,0.13184805050508747,96.22849928988481,96.22849928988481,128,1
final,2,0.34620729324844113,90.56966188659386,0.1116884838280024,96.68612908316238,96.68612908316238,128,1
final,3,0.2960512901248521,91.94228829539973,0.10263336345339416,96.82815212245542,96.82815212245542,128,1
final,4,0.27304316217510477,92.52466780686751,0.0979509797592127,97.08063752564306,97.08063752564306,128,1
final,5,0.25806333440853535,92.89128623426743,0.09577112550029661,97.15953921413919,97.15953921413919,128,1
final,6,0.2433753517969697,93.29912730781038,0.09941811867837784,97.11219820104151,97.15953921413919,128,1
final,7,0.23446596279659956,93.46314081480507,0.09760887959185169,97.18320972068803,97.18320972068803,128,1
final,8,0.2250239900734604,93.73854317414376,0.09740395286923349,97.22266056493609,97.22266056493609,128,1
final,9,0.22100182902808777,93.72801824321361,0.09435010223484988,97.31734259113145,97.31734259113145,128,1
final,10,0.21059144034864755,94.1683111871245,0.09461136361449153,97.09641786334228,97.31734259113145,128,1
final,11,0.21248374918437926,94.06218480024557,0.09456370364835215,97.14375887643996,97.31734259113145,128,1
final,12,0.19889396020902206,94.4595009428584,0.09586243437953189,97.27789174688338,97.31734259113145,128,1
final,13,0.1937733389670162,94.5577336315397,0.09521146924484034,97.1674293829888,97.31734259113145,128,1
final,14,0.18930491344459313,94.73402622461957,0.09777392638638246,97.23844090263532,97.31734259113145,128,1
