segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.0029123399406671526,0.002521950053051114,0.00441219476051628,0.002912339940667153,602626,605693
1,0.02678047997566561,0.025312949903309345,0.035098129813559344,0.026780479975665617,605693,605693
2,0.026237713312730192,0.025323849869892,0.03208477988373487,0.0262377133127302,605693,605693
3,0.026895326701924203,0.025910550029948354,0.03162465021014213,0.02689532670192421,605693,605693
4,0.02697801001680394,0.025305850198492408,0.03408173003699629,0.026978010016803947,605693,605693
5,0.027034953298668066,0.02530870004557073,0.03607105512637644,0.027034953298668073,605693,605693
6,0.027321256650611758,0.026165049988776445,0.034622005000710485,0.027321256650611764,605693,605693
7,0.02651983667165041,0.025392649928107858,0.03503021008800715,0.026519836671650417,605693,605693
8,0.02576729000235597,0.02545839990489185,0.029042865079827597,0.025767290002355978,605693,605693
9,0.02658076995673279,0.025462600169703364,0.0317365749971941,0.026580769956732798,605693,605693
10,0.025551413310070832,0.025471049826592207,0.027657744847238062,0.02555141331007084,605693,605693
11,0.026494176670288045,0.02566884970292449,0.030413730232976367,0.026494176670288052,605693,605693
12,0.027244933322072028,0.025733949849382043,0.031045770016498858,0.027244933322072035,605693,605693
13,0.00032155996498962246,0.0002721997443586588,0.0004739546682685611,0.0003215599649896225,605693,605688
14,7.0883318160971e-05,5.899975076317787e-05,0.00012607013341039402,7.088331816097102e-05,605688,514
