algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
GA,84,1.0716438023264514,1.0716438023264514,4250,5.707204799866304,
GA,85,1.0716438023264514,1.0716438023264514,4300,5.818013800075278,
GA,86,1.0716438023264514,1.0716438023264514,4350,5.93015809985809,
GA,87,1.0716438023264514,1.0716438023264514,4400,6.027418500045314,
GA,88,1.0716438023264514,1.0716438023264514,4450,6.119690099963918,
GA,89,1.0716438023264514,1.0716438023264514,4500,6.182676499942318,
GA,90,1.0716438023264514,1.0716438023264514,4550,6.265213599894196,
GA,91,1.0716438023264514,1.0716438023264514,4600,6.342101000016555,
GA,92,1.0716438023264514,1.0716438023264514,4650,6.422085999976844,
GA,93,1.0716438023264514,1.0716438023264514,4700,6.495502699865028,
GA,94,1.0716438023264514,1.0716438023264514,4750,6.588289199862629,
GA,95,1.0716438023264514,1.0716438023264514,4800,6.675279200077057,
GA,96,1.0716438023264514,1.0716438023264514,4850,6.768129399977624,
GA,97,1.0716438023264514,1.0716438023264514,4900,6.852364599937573,
GA,98,1.0716438023264514,1.0716438023264514,4950,6.943538999883458,
GA,99,1.0719146510501976,1.0719146510501976,5000,7.033392600016668,
GA,100,1.0719146510501976,1.0719146510501976,5050,7.089521199930459,
GA,101,1.0719146510501976,1.0719146510501976,5100,7.126878899987787,
GA,102,1.0719146510501976,1.0719146510501976,5150,7.172962700016797,
GA,103,1.0719146510501976,1.0719146510501976,5200,7.244363700039685,
GA,104,1.0719146510501976,1.0719146510501976,5250,7.29145359992981,
GA,105,1.0719146510501976,1.0719146510501976,5300,7.333602899918333,
GA,106,1.0719146510501976,1.0719146510501976,5350,7.386897099902853,
GA,107,1.0719146510501976,1.0719146510501976,5400,7.432597599923611,
GA,108,1.0719146510501976,1.0719146510501976,5450,7.473207399947569,
GA,109,1.0719146510501976,1.0719146510501976,5500,7.548391999909654,
GA,110,1.0719146510501976,1.0719146510501976,5550,7.585468899924308,
GA,111,1.0719146510501976,1.0719146510501976,5600,7.626066799974069,
GA,112,1.0719146510501976,1.0719146510501976,5650,7.6755349999293685,
GA,113,1.0719146510501976,1.0719146510501976,5700,7.737538299988955,
GA,114,1.0719146510501976,1.0719146510501976,5750,7.7962881999555975,
GA,115,1.0719146510501976,1.0719146510501976,5800,7.8578921998851,
GA,116,1.0719146510501976,1.0719146510501976,5850,7.919318200089037,
GA,117,1.0719146510501976,1.0719146510501976,5900,7.971217199927196,
GA,118,1.0719146510501976,1.0719146510501976,5950,8.010622599860653,
GA,119,1.0719146510501976,1.0719146510501976,6000,8.09287489997223,
GA,120,1.0719146510501976,1.0719146510501976,6050,8.163573199883103,
GA,121,1.0719146510501976,1.0719146510501976,6100,8.245430700015277,
GA,122,1.0719146510501976,1.0719146510501976,6150,8.298192499903962,
GA,123,1.0719146510501976,1.0719146510501976,6200,8.345241999952123,
GA,124,1.0719146510501976,1.0719146510501976,6250,8.397957100067288,
GA,125,1.0719146510501976,1.0719146510501976,6300,8.439195999875665,
GA,126,1.0719146510501976,1.0719146510501976,6350,8.48913410003297,
GA,127,1.0719146510501976,1.0719146510501976,6400,8.534812799887732,
GA,128,1.0719146510501976,1.0719146510501976,6450,8.580539299873635,
GA,129,1.0719146510501976,1.0719146510501976,6500,8.619607900036499,
GA,130,1.0719146510501976,1.0719146510501976,6550,8.679270700085908,
GA,131,1.0719146510501976,1.0719146510501976,6600,8.722500999923795,
GA,132,1.0719146510501976,1.0719146510501976,6650,8.776994700077921,
GA,133,1.0719146510501976,1.0719146510501976,6700,8.819062799913809,
GA,134,1.0719146510501976,1.0719146510501976,6750,8.905613499926403,
GA,135,1.0719146510501976,1.0719146510501976,6800,8.97965559992008,
GA,136,1.0719146510501976,1.0719146510501976,6850,9.05288129998371,
GA,137,1.0719146510501976,1.0719146510501976,6900,9.152968999929726,
GA,138,1.0719146510501976,1.0719146510501976,6950,9.22517229989171,
GA,139,1.0719146510501976,1.0719146510501976,7000,9.339091599918902,
GA,140,1.0719146510501976,1.0719146510501976,7050,9.437825300032273,
GA,141,1.0719146510501976,1.0719146510501976,7100,9.510760399978608,
GA,142,1.0719146510501976,1.0719146510501976,7150,9.593453800072894,
GA,143,1.0719146510501976,1.0719146510501976,7200,9.67967059998773,
GA,144,1.0719146510501976,1.0719146510501976,7250,9.760815100045875,
GA,145,1.0719146510501976,1.0719146510501976,7300,9.835433699889109,
GA,146,1.0719146510501976,1.0719146510501976,7350,9.904118000064045,
GA,147,1.0719146510501976,1.0719146510501976,7400,10.008090799907222,
GA,148,1.0719146510501976,1.0719146510501976,7450,10.095401600003242,
GA,149,1.0719146510501976,1.0719146510501976,7500,10.16754229995422,
GA,150,1.0719146510501976,1.0719146510501976,7550,10.21189559996128,1.0719146510501976
BF,0,0.7516082788272508,0.7516082788272508,1,0.0,
BF,1,1.1531729951451906,1.1531729951451906,169345,70.05494940001518,
BF,2,1.1531729951451906,1.1531729951451906,338689,115.69418089999817,1.1531729951451906
