segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.018082920002052562,0.016644000002997927,0.023538160006864928,0.018082920002052562,618865,832261
1,0.008760259993141516,0.007095099994330667,0.013804359993082469,0.008760259993141516,832261,3327494
2,0.006944759999169037,0.0053918999910820276,0.012262860001646912,0.006944759999169037,3327494,3327494
3,0.005351440003141761,0.004979500008630566,0.006991800002288073,0.005351440003141761,3327494,3327494
4,0.008828600004198961,0.008816000001388602,0.009286859998246655,0.008828600004198961,3327494,1722886
5,0.0057722600031411275,0.004614599994965829,0.009603179999976418,0.0057722600031411275,1722886,1722886
6,0.0061579199973493814,0.004595299993525259,0.011590979996253735,0.0061579199973493814,1722886,1722886
7,0.006051739997928962,0.004524899995885789,0.011264279999886637,0.006051739997928962,1722886,1722886
8,0.014901659998577088,0.01069140000618063,0.028045819993712934,0.014901659998577088,1722886,922117
9,0.006779999996069819,0.004852099998970516,0.012640419995295814,0.006779999996069819,922117,922117
10,0.007097699996666052,0.005246999993687496,0.013108299998566506,0.007097699996666052,922117,922117
11,0.007341559996712021,0.005062500000349246,0.014266939999652093,0.007341559996712021,922117,922117
12,0.006767059999401681,0.005506599991349503,0.011719620006624607,0.006767059999401681,922117,922117
13,0.006767560000298545,0.005507499998202547,0.011534379998920484,0.006767560000298545,922117,922117
14,0.02111995999875944,0.016324600001098588,0.03639795999624766,0.02111995999875944,922117,524805
15,0.009728279995033517,0.0071444999921368435,0.017238599993288514,0.009728279995033517,524805,524805
16,0.011107959997025319,0.006831699996837415,0.01937264000007417,0.011107959997025319,524805,524805
17,0.00023406000109389425,0.00015910000365693122,0.0003987600037362426,0.00023406000109389425,524805,8686
18,9.504000190645457e-05,5.050000618211925e-05,0.00021286000846885143,9.504000190645457e-05,8686,533
