threshold,final_accuracy,after_layer1_isolated_accuracy,after_layer1_rate,after_layer1_accuracy,after_layer2_isolated_accuracy,after_layer2_rate,after_layer2_accuracy,after_layer3_isolated_accuracy,after_layer3_rate,after_layer3_accuracy,after_layer1_sequential_rate,after_layer1_sequential_accuracy,after_layer2_sequential_rate,after_layer2_sequential_accuracy,after_layer3_sequential_rate,after_layer3_sequential_accuracy,final_rate,overall_accuracy
0.82,97.33312292883068,30.795329020041027,1.8068486665614645,95.19650655021834,53.55057598232602,11.093577402556415,97.65291607396871,85.34795644626794,58.40302982483825,98.40583626047014,1.8068486665614645,95.19650655021834,9.35774025564147,97.63912310286678,47.435695123875654,98.2202262142382,41.399715953921415,96.48098469307243
0.83,97.33312292883068,30.795329020041027,1.735837146914944,95.0,53.55057598232602,10.635947609278839,97.70029673590504,85.34795644626794,57.42464888748619,98.48859576806815,1.735837146914944,95.0,8.971121982010414,97.71328056288479,46.92283414865078,98.31847990583488,42.37020672242386,96.53621587501972
0.84,97.33312292883068,30.795329020041027,1.672715796118037,94.81132075471699,53.55057598232602,10.186207984850876,97.75367931835787,85.34795644626794,56.422597443585296,98.57362606628443,1.672715796118037,94.81132075471699,8.584503708379358,97.79411764705883,46.35474199147862,98.43404255319149,43.38803850402399,96.59933722581663
0.85,97.33312292883068,30.795329020041027,1.593814107621903,95.54455445544555,53.55057598232602,9.65756667192678,97.63071895424837,85.34795644626794,55.15228025879754,98.72675250357653,1.593814107621903,95.54455445544555,8.126873915101783,97.66990291262135,45.620956288464576,98.61639571082671,44.65835568881174,96.68612908316238
0.86,97.33312292883068,30.795329020041027,1.4517910683288622,95.65217391304348,53.55057598232602,9.231497554047657,97.52136752136752,85.34795644626794,53.8346220609121,98.87146416532318,1.4517910683288622,95.65217391304348,7.842827836515702,97.48490945674044,44.71358687075904,98.80007058408329,45.9917942243964,96.74925043395929
0.87,97.33312292883068,30.795329020041027,1.3492188732838883,95.90643274853801,53.55057598232602,8.813318605018148,97.49328558639212,85.34795644626794,52.65898690231971,98.90620317650584,1.3492188732838883,95.90643274853801,7.519330913681553,97.4816369359916,43.95613066119615,98.85119368156525,47.175319551838406,96.78870127820736
0.88,97.33312292883068,30.795329020041027,1.2466466782389143,96.20253164556962,53.55057598232602,8.308347798642892,97.53086419753086,85.34795644626794,51.262427015938144,99.03032168693242,1.2466466782389143,96.20253164556962,7.101151964652043,97.55555555555556,43.08032191888906,99.01098901098901,48.57187943821998,96.89127347325233
0.89,97.33312292883068,30.795329020041027,1.1835253274420072,96.0,53.55057598232602,7.8191573299668615,97.67911200807265,85.34795644626794,49.95265898690232,99.11546359184963,1.1835253274420072,96.0,6.682973015622534,97.63872491145219,42.24396402083005,99.12215166230855,49.889537636105416,96.93861448635
0.9,97.33312292883068,30.795329020041027,1.1125138077954868,96.45390070921985,53.55057598232602,7.329966861290831,97.95479009687837,85.34795644626794,48.706012308663404,99.23861979588531,1.1125138077954868,96.45390070921985,6.2647940665930255,97.73299748110831,41.47072747356793,99.23896499238965,51.15196465204355,96.9938456682973
0.91,97.33312292883068,30.795329020041027,1.0020514439008994,97.63779527559055,53.55057598232602,6.769764872968281,98.25174825174825,85.34795644626794,47.15164904528957,99.28045515394913,1.0020514439008994,97.63779527559055,5.799274104465836,98.0952380952381,40.48445636736626,99.2204248684467,52.714218084267,97.03329651254536
0.92,97.33312292883068,30.795329020041027,0.9152595865551523,98.27586206896552,53.55057598232602,6.288464573141865,98.24341279799248,85.34795644626794,45.668297301562255,99.34346924671735,0.9152595865551523,98.27586206896552,5.396875493135553,98.09941520467837,39.498185261164586,99.30083899320815,54.18967965914471,97.08063752564306
0.93,97.33312292883068,30.795329020041027,0.828467729209405,98.0952380952381,53.55057598232602,5.641470727473568,98.18181818181819,85.34795644626794,43.687864920309295,99.4220697128409,0.828467729209405,98.0952380952381,4.82878333596339,98.03921568627452,38.1489663878807,99.40020682523267,56.19378254694651,97.11219820104151
0.94,97.33312292883068,30.795329020041027,0.765346378412498,97.9381443298969,53.55057598232602,5.073378570301404,98.4447900466563,85.34795644626794,41.48650781126716,99.543552681628,0.765346378412498,97.9381443298969,4.3159223607385195,98.35466179159049,36.51570143601073,99.52463267070009,58.40302982483825,97.18320972068803
0.95,97.33312292883068,30.795329020041027,0.6785545210667508,97.67441860465117,53.55057598232602,4.418494555783494,98.57142857142857,85.34795644626794,38.898532428593974,99.55375253549695,0.6785545210667508,97.67441860465117,3.747830203566356,98.52631578947368,34.582610067855455,99.54369153547799,60.99100520751144,97.19899005838725
0.96,97.33312292883068,30.795329020041027,0.6312135079690705,97.5,53.55057598232602,3.7793908789648096,98.53862212943632,85.34795644626794,35.97127978538741,99.60517657381004,0.6312135079690705,97.5,3.1560675398453526,98.5,32.286570932617956,99.60899315738025,63.92614801956762,97.21477039608648
0.97,97.33312292883068,30.795329020041027,0.5838724948713903,97.29729729729729,53.55057598232602,3.1718478775445793,98.75621890547264,85.34795644626794,32.554836673504816,99.66068831798351,0.5838724948713903,97.29729729729729,2.603755720372416,98.78787878787878,29.44611014675714,99.67845659163987,67.36626163799906,97.26211140918416
0.98,97.33312292883068,30.795329020041027,0.46551996212718955,98.30508474576271,53.55057598232602,2.501183525327442,98.42271293375394,85.34795644626794,27.844405870285623,99.8299801643525,0.46551996212718955,98.30508474576271,2.043553732049866,98.45559845559846,25.43001420230393,99.87589202606267,72.06091210351902,97.30945242228184
0.99,97.33312292883068,30.795329020041027,0.36294776708221554,97.82608695652173,53.55057598232602,1.7516174846141708,98.64864864864865,85.34795644626794,21.050970490768503,99.81259370314842,0.36294776708221554,97.82608695652173,1.3965598863815685,98.87005649717514,19.39403503234969,99.83726606997558,78.84645731418652,97.31734259113145
1.0,97.33312292883068,30.795329020041027,0.0,0.0,53.55057598232602,0.0,0.0,85.34795644626794,0.015780337699226762,100.0,0.0,0.0,0.0,0.0,0.015780337699226762,100.0,99.98421966230077,97.33312292883068
