segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.0004632993911703428,0.0004821391776204109,0.0004926682449877262,0.0004632993911703428,602626,605693
1,0.0011270894358555476,0.0011107586324214935,0.0011482235044240952,0.0011270894358555476,605693,605693
2,0.001054422619442145,0.0010911086574196815,0.0011204988695681095,0.001054422619442145,605693,605693
3,0.0010421335076292355,0.0010831663385033607,0.0011019058525562286,0.0010421335076292355,605693,605693
4,0.0010373443985978762,0.0010775113478302956,0.0011118057183921338,0.0010373443985978762,605693,605693
5,0.0010391075784961382,0.0010803118348121643,0.001100425235927105,0.0010391075784961382,605693,605693
6,0.0010402704278628032,0.001078123226761818,0.0011077961884438992,0.0010402704278628032,605693,605693
7,0.0010348961999018986,0.001075059175491333,0.0010967426933348179,0.0010348961999018986,605693,605693
8,0.0010360595459739366,0.0010786214843392372,0.0010915550403296948,0.0010360595459739366,605693,605693
9,0.001043825348218282,0.0010810969397425652,0.0011044854298233985,0.001043825348218282,605693,605693
10,0.0010379152993361155,0.00107490923255682,0.001091198343783617,0.0010379152993361155,605693,605693
11,0.0010464802384376527,0.0010754028335213661,0.001099565252661705,0.0010464802384376527,605693,605693
12,0.0010572602351506552,0.001076837070286274,0.0011055000126361846,0.0010572602351506552,605693,605693
13,0.00018751459817091624,0.00019657984375953674,0.00019854940474033355,0.00018751459817091624,605693,605688
14,0.00015566789855559667,0.00016279425472021103,0.0001677100546658039,0.00015566789855559667,605688,514
