algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
Random,65,-22.219016463899294,1.0068976625130184,66,0.015386999817565084,
Random,66,-94.81857806596243,1.0068976625130184,67,0.01560379983857274,
Random,67,-142.37463209629587,1.0068976625130184,68,0.015820899978280067,
Random,68,-10.984324522809835,1.0068976625130184,69,0.01603819988667965,
Random,69,-33.60358035433887,1.0068976625130184,70,0.016255199909210205,
Random,70,-40.00038001853161,1.0068976625130184,71,0.0164854999165982,
Random,71,-21.241387711608173,1.0068976625130184,72,0.01673329994082451,
Random,72,-8.897316697041743,1.0068976625130184,73,0.016969399992376566,
Random,73,-49.806180467669776,1.0068976625130184,74,0.017242199974134564,
Random,74,-97.8592365892149,1.0068976625130184,75,0.017757099820300937,
Random,75,-44.14495912780485,1.0068976625130184,76,0.01820099982433021,
Random,76,-17.59572874166932,1.0068976625130184,77,0.01866349996998906,
Random,77,-9.28493861052014,1.0068976625130184,78,0.019102699821814895,
Random,78,-20.807008105154583,1.0068976625130184,79,0.019365299958735704,
Random,79,-61.27472978071806,1.0068976625130184,80,0.01961599988862872,
Random,80,-27.11258025692772,1.0068976625130184,81,0.019863699795678258,
Random,81,-121.05408222831466,1.0068976625130184,82,0.02012289990670979,
Random,82,-70.19818392324987,1.0068976625130184,83,0.020365000003948808,
Random,83,-27.08313325172105,1.0068976625130184,84,0.02060869988054037,
Random,84,-34.78363632151925,1.0068976625130184,85,0.020843299804255366,
Random,85,-14.62939216307975,1.0068976625130184,86,0.021064499858766794,
Random,86,-22.519202643587594,1.0068976625130184,87,0.021292999852448702,
Random,87,-61.811661889285176,1.0068976625130184,88,0.021517799934372306,
Random,88,-34.04819636479098,1.0068976625130184,89,0.021758699789643288,
Random,89,-60.154077474126275,1.0068976625130184,90,0.02199869998730719,
Random,90,-58.995098602815766,1.0068976625130184,91,0.022238499950617552,
Random,91,-120.79091180482152,1.0068976625130184,92,0.022472599986940622,
Random,92,-44.408507195577464,1.0068976625130184,93,0.022695399820804596,
Random,93,-45.04334236416139,1.0068976625130184,94,0.022918399889022112,
Random,94,-10.374721023174915,1.0068976625130184,95,0.023137299809604883,
Random,95,-21.73052356226321,1.0068976625130184,96,0.02335889986716211,
Random,96,-9.568092953512533,1.0068976625130184,97,0.023578899912536144,
Random,97,-7.074407385617622,1.0068976625130184,98,0.023799199843779206,
Random,98,-22.760099159345568,1.0068976625130184,99,0.02402369980700314,
Random,99,-105.96039503135756,1.0068976625130184,100,0.024252199800685048,
Random,100,-59.607093114765306,1.0068976625130184,101,0.024475299986079335,
Random,101,-108.70190560715406,1.0068976625130184,102,0.024694199906662107,
Random,102,-27.236487708214153,1.0068976625130184,103,0.024910299805924296,
Random,103,-42.86511647049596,1.0068976625130184,104,0.025128999957814813,
Random,104,-94.0181649974861,1.0068976625130184,105,0.025347899878397584,
Random,105,-47.34267510585173,1.0068976625130184,106,0.025567299919202924,
Random,106,-26.987844115927906,1.0068976625130184,107,0.02579619991593063,
Random,107,-53.39110097452981,1.0068976625130184,108,0.026017199968919158,
Random,108,-22.983382637770834,1.0068976625130184,109,0.026235699886456132,
Random,109,-73.0660930523941,1.0068976625130184,110,0.026453099912032485,
Random,110,-25.820518972799906,1.0068976625130184,111,0.026670399820432067,
Random,111,-107.18998100948976,1.0068976625130184,112,0.02688759984448552,
Random,112,-62.6086024113788,1.0068976625130184,113,0.027105399873107672,
Random,113,-107.17283491336852,1.0068976625130184,114,0.027323799906298518,
Random,114,-40.20790760474073,1.0068976625130184,115,0.02755469991825521,
Random,115,-4.190894894550584,1.0068976625130184,116,0.02777999988757074,
Random,116,-26.848115727441165,1.0068976625130184,117,0.028001599945127964,
Random,117,-40.09406050204848,1.0068976625130184,118,0.028223499888554215,
Random,118,-141.67485728192153,1.0068976625130184,119,0.028445499949157238,
Random,119,-64.58460585936635,1.0068976625130184,120,0.0286700997967273,
Random,120,-27.924540799464747,1.0068976625130184,121,0.028892399976029992,
Random,121,-22.230066313249214,1.0068976625130184,122,0.029132699826732278,
Random,122,-43.70814099545194,1.0068976625130184,123,0.02936379984021187,
Random,123,-59.508134782639964,1.0068976625130184,124,0.029601099900901318,
Random,124,-47.036542711152286,1.0068976625130184,125,0.029833999928086996,
Random,125,-4.626642894375286,1.0068976625130184,126,0.030063599813729525,
Random,126,-9.365939032153904,1.0068976625130184,127,0.03029069979675114,
Random,127,-5.922222483875998,1.0068976625130184,128,0.03052339982241392,
Random,128,-18.204864466826134,1.0068976625130184,129,0.03075149981305003,
Random,129,-35.56966863661361,1.0068976625130184,130,0.03097979980520904,
Random,130,-25.395287854713747,1.0068976625130184,131,0.03120570001192391,
Random,131,-106.68094741650431,1.0068976625130184,132,0.03143219999037683,
Random,132,-88.413242832977,1.0068976625130184,133,0.031669799936935306,
Random,133,-143.87166339945682,1.0068976625130184,134,0.031899499939754605,
Random,134,-48.83817426157733,1.0068976625130184,135,0.032123199896886945,
Random,135,-61.243619865497216,1.0068976625130184,136,0.03250889992341399,
Random,136,-50.42413645453865,1.0068976625130184,137,0.0328660998493433,
Random,137,-19.36524325990131,1.0068976625130184,138,0.033147099893540144,
Random,138,-10.255752770840784,1.0068976625130184,139,0.033419999992474914,
Random,139,-29.514651467960643,1.0068976625130184,140,0.033707099966704845,
Random,140,-67.37531495868654,1.0068976625130184,141,0.03404819988645613,
Random,141,-40.401418661229194,1.0068976625130184,142,0.034338400000706315,
Random,142,0.6321960022756921,1.0068976625130184,143,0.034619899932295084,
Random,143,-50.75197024536626,1.0068976625130184,144,0.03489140002056956,
Random,144,-20.791989770285763,1.0068976625130184,145,0.035185799933969975,
Random,145,-108.62465272620618,1.0068976625130184,146,0.03546819998882711,
Random,146,-73.44851373167057,1.0068976625130184,147,0.03571729990653694,
Random,147,-98.11143793029203,1.0068976625130184,148,0.035979699809104204,
Random,148,-46.362402136966224,1.0068976625130184,149,0.03622939996421337,
Random,149,-26.507709767966485,1.0068976625130184,150,0.036457999842241406,
Random,150,-2.547023367619083,1.0068976625130184,151,0.036677799886092544,
Random,151,-97.91439082437282,1.0068976625130184,152,0.036896699806675315,
Random,152,-143.85957279488022,1.0068976625130184,153,0.037114799953997135,
Random,153,-46.47258294070804,1.0068976625130184,154,0.03733969992026687,
Random,154,-69.29459343425508,1.0068976625130184,155,0.03755799983628094,
Random,155,-73.33868604251123,1.0068976625130184,156,0.03777659987099469,
Random,156,-61.02627772457209,1.0068976625130184,157,0.03801119979470968,
Random,157,-16.801312983722926,1.0068976625130184,158,0.03823519987054169,
Random,158,-43.98554377724883,1.0068976625130184,159,0.03846209985204041,
Random,159,-36.52904457734257,1.0068976625130184,160,0.03871180000714958,
Random,160,-29.9380049524855,1.0068976625130184,161,0.03895479999482632,
Random,161,-94.09214546657601,1.0068976625130184,162,0.03918069996871054,
Random,162,-109.96694662680444,1.0068976625130184,163,0.0394011999014765,
Random,163,-120.44574507101916,1.0068976625130184,164,0.03962349984794855,
Random,164,-94.74401818809658,1.0068976625130184,165,0.03984719980508089,
Random,165,-141.7416880286015,1.0068976625130184,166,0.040077499812468886,
Random,166,-94.72506575067032,1.0068976625130184,167,0.040298699866980314,
Random,167,-60.841708867646474,1.0068976625130184,168,0.040517899906262755,
Random,168,-18.890608670177453,1.0068976625130184,169,0.0407360999379307,
Random,169,-141.70314561229404,1.0068976625130184,170,0.04095999989658594,
Random,170,-9.374852124303278,1.0068976625130184,171,0.041184999980032444,
Random,171,-43.363185058804326,1.0068976625130184,172,0.041403899900615215,
Random,172,-22.571041303849228,1.0068976625130184,173,0.04162409994751215,
Random,173,-100.4092174424199,1.0068976625130184,174,0.04185399995185435,
Random,174,-73.43497592198864,1.0068976625130184,175,0.042075299890711904,
Random,175,-98.08226775755523,1.0068976625130184,176,0.042294499929994345,
Random,176,-142.35414531135055,1.0068976625130184,177,0.042515199864283204,
Random,177,-62.485071271298814,1.0068976625130184,178,0.04273799993097782,
Random,178,-110.52985582848687,1.0068976625130184,179,0.042970099952071905,
Random,179,-107.2057411799247,1.0068976625130184,180,0.043193499790504575,
Random,180,-49.36702834478193,1.0068976625130184,181,0.04342339979484677,
Random,181,-35.55595248890121,1.0068976625130184,182,0.04364879988133907,
Random,182,-14.675051829183387,1.0068976625130184,183,0.04388349992223084,
Random,183,-94.67130500020598,1.0068976625130184,184,0.04410979989916086,
Random,184,-110.43511725132782,1.0068976625130184,185,0.0443336998578161,
Random,185,-95.64927214809944,1.0068976625130184,186,0.04455839982256293,
Random,186,-44.39924908190984,1.0068976625130184,187,0.04478809982538223,
Random,187,-34.01673879557566,1.0068976625130184,188,0.04501589993014932,
Random,188,-73.31390228331142,1.0068976625130184,189,0.045244199922308326,
Random,189,-94.00671641080244,1.0068976625130184,190,0.045471200020983815,
Random,190,-3.2721138255586806,1.0068976625130184,191,0.045783599838614464,
Random,191,-52.51499659847698,1.0068976625130184,192,0.04603119986131787,
Random,192,-120.66034836767865,1.0068976625130184,193,0.04625819995999336,
Random,193,-142.75709283426775,1.0068976625130184,194,0.04648219980299473,
Random,194,-142.50245866094062,1.0068976625130184,195,0.04670609999448061,
Random,195,-58.847159182205196,1.0068976625130184,196,0.04692939994856715,
Random,196,-142.42345485120413,1.0068976625130184,197,0.047153000021353364,
Random,197,-94.82536645326144,1.0068976625130184,198,0.047376299975439906,
Random,198,-61.441985701444985,1.0068976625130184,199,0.047683099983260036,
Random,199,-98.48792060136661,1.0068976625130184,200,0.047934799920767546,1.0068976625130184
Greedy,0,0.7516082788272508,0.7516082788272508,1,0.0,
Greedy,1,1.0519123304394289,1.0519123304394289,84673,18.442347599891946,
Greedy,2,1.1531729951451906,1.1531729951451906,169345,36.291625399840996,
Greedy,3,1.1531729951451906,1.1531729951451906,254017,54.792789299972355,
Greedy,4,1.1531729951451906,1.1531729951451906,338689,72.73747249995358,1.1531729951451906
BF,0,-142.7087508211233,-142.7087508211233,1,0.0,
BF,1,1.1531729951451906,1.1531729951451906,169345,36.10957354994025,
BF,2,1.1531729951451906,1.1531729951451906,338689,72.2191470998805,1.1531729951451906
