algorithm,step,episode,best_obj,current_obj,utility,evaluations,elapsed_s,curve_type
Random,34.0,35.0,-2.1538375090748447,-98.92733389671936,-2.1538375090748447,35.0,0.00856949994340539,baseline_progress
Random,35.0,36.0,-2.1538375090748447,-67.5677447924829,-2.1538375090748447,36.0,0.008801199961453676,baseline_progress
Random,36.0,37.0,0.8073850372216389,0.8073850372216389,0.8073850372216389,37.0,0.00902539980597794,baseline_progress
Random,37.0,38.0,0.8073850372216389,-94.8109799470252,0.8073850372216389,38.0,0.009245199849829078,baseline_progress
Random,38.0,39.0,0.8073850372216389,-50.411063567956795,0.8073850372216389,39.0,0.009463499998673797,baseline_progress
Random,39.0,40.0,0.8073850372216389,-141.9534701924642,0.8073850372216389,40.0,0.00968059990555048,baseline_progress
Random,40.0,41.0,0.8073850372216389,-40.61509307238042,0.8073850372216389,41.0,0.009898699820041656,baseline_progress
Random,41.0,42.0,0.8073850372216389,-31.903568529608965,0.8073850372216389,42.0,0.010116299847140908,baseline_progress
Random,42.0,43.0,0.8073850372216389,-26.41736188097046,0.8073850372216389,43.0,0.01033389987424016,baseline_progress
Random,43.0,44.0,0.8073850372216389,-25.850380941545943,0.8073850372216389,44.0,0.010559699963778257,baseline_progress
Random,44.0,45.0,0.8073850372216389,-43.1343251212808,0.8073850372216389,45.0,0.010780999902635813,baseline_progress
Random,45.0,46.0,0.8073850372216389,-99.64930126478171,0.8073850372216389,46.0,0.011000599944964051,baseline_progress
Random,46.0,47.0,0.8073850372216389,-98.9829628646871,0.8073850372216389,47.0,0.01121829985640943,baseline_progress
Random,47.0,48.0,0.8073850372216389,-50.48415343946774,0.8073850372216389,48.0,0.011436099885031581,baseline_progress
Random,48.0,49.0,0.8073850372216389,-61.40239445477816,0.8073850372216389,49.0,0.011653399793431163,baseline_progress
Random,49.0,50.0,0.8073850372216389,-94.12795210487533,0.8073850372216389,50.0,0.011876399861648679,baseline_progress
Random,50.0,51.0,0.8073850372216389,-103.44180945731341,0.8073850372216389,51.0,0.012097699800506234,baseline_progress
Random,51.0,52.0,0.8073850372216389,-98.55686759487283,0.8073850372216389,52.0,0.01231639995239675,baseline_progress
Random,52.0,53.0,0.8073850372216389,-42.02944014467279,0.8073850372216389,53.0,0.012539999792352319,baseline_progress
Random,53.0,54.0,0.8073850372216389,-20.73998301375114,0.8073850372216389,54.0,0.012761599849909544,baseline_progress
Random,54.0,55.0,0.8073850372216389,-21.808751815379214,0.8073850372216389,55.0,0.01297999988310039,baseline_progress
Random,55.0,56.0,0.8073850372216389,-53.79232378841371,0.8073850372216389,56.0,0.01319799991324544,baseline_progress
Random,56.0,57.0,1.0068976625130184,1.0068976625130184,1.0068976625130184,57.0,0.01341879996471107,baseline_progress
Random,57.0,58.0,1.0068976625130184,-61.816511074790185,1.0068976625130184,58.0,0.013636699877679348,baseline_progress
Random,58.0,59.0,1.0068976625130184,-40.05581261715924,1.0068976625130184,59.0,0.013853400014340878,baseline_progress
Random,59.0,60.0,1.0068976625130184,0.7751356473472025,1.0068976625130184,60.0,0.014071399811655283,baseline_progress
Random,60.0,61.0,1.0068976625130184,-24.05740009238892,1.0068976625130184,61.0,0.014289299957454205,baseline_progress
Random,61.0,62.0,1.0068976625130184,-99.6621598825932,1.0068976625130184,62.0,0.014506199862807989,baseline_progress
Random,62.0,63.0,1.0068976625130184,-98.8556193129346,1.0068976625130184,63.0,0.0147340998519212,baseline_progress
Random,63.0,64.0,1.0068976625130184,-111.14418760943535,1.0068976625130184,64.0,0.014951999997720122,baseline_progress
Random,64.0,65.0,1.0068976625130184,-108.97107029718381,1.0068976625130184,65.0,0.015169499907642603,baseline_progress
Random,65.0,66.0,1.0068976625130184,-22.219016463899294,1.0068976625130184,66.0,0.015386999817565084,baseline_progress
Random,66.0,67.0,1.0068976625130184,-94.81857806596243,1.0068976625130184,67.0,0.01560379983857274,baseline_progress
Random,67.0,68.0,1.0068976625130184,-142.37463209629587,1.0068976625130184,68.0,0.015820899978280067,baseline_progress
Random,68.0,69.0,1.0068976625130184,-10.984324522809835,1.0068976625130184,69.0,0.01603819988667965,baseline_progress
Random,69.0,70.0,1.0068976625130184,-33.60358035433887,1.0068976625130184,70.0,0.016255199909210205,baseline_progress
Random,70.0,71.0,1.0068976625130184,-40.00038001853161,1.0068976625130184,71.0,0.0164854999165982,baseline_progress
Random,71.0,72.0,1.0068976625130184,-21.241387711608173,1.0068976625130184,72.0,0.01673329994082451,baseline_progress
Random,72.0,73.0,1.0068976625130184,-8.897316697041743,1.0068976625130184,73.0,0.016969399992376566,baseline_progress
Random,73.0,74.0,1.0068976625130184,-49.806180467669776,1.0068976625130184,74.0,0.017242199974134564,baseline_progress
Random,74.0,75.0,1.0068976625130184,-97.8592365892149,1.0068976625130184,75.0,0.017757099820300937,baseline_progress
Random,75.0,76.0,1.0068976625130184,-44.14495912780485,1.0068976625130184,76.0,0.01820099982433021,baseline_progress
Random,76.0,77.0,1.0068976625130184,-17.59572874166932,1.0068976625130184,77.0,0.01866349996998906,baseline_progress
Random,77.0,78.0,1.0068976625130184,-9.28493861052014,1.0068976625130184,78.0,0.019102699821814895,baseline_progress
Random,78.0,79.0,1.0068976625130184,-20.807008105154583,1.0068976625130184,79.0,0.019365299958735704,baseline_progress
Random,79.0,80.0,1.0068976625130184,-61.27472978071806,1.0068976625130184,80.0,0.01961599988862872,baseline_progress
Random,80.0,81.0,1.0068976625130184,-27.11258025692772,1.0068976625130184,81.0,0.019863699795678258,baseline_progress
Random,81.0,82.0,1.0068976625130184,-121.05408222831466,1.0068976625130184,82.0,0.02012289990670979,baseline_progress
Random,82.0,83.0,1.0068976625130184,-70.19818392324987,1.0068976625130184,83.0,0.020365000003948808,baseline_progress
Random,83.0,84.0,1.0068976625130184,-27.08313325172105,1.0068976625130184,84.0,0.02060869988054037,baseline_progress
Random,84.0,85.0,1.0068976625130184,-34.78363632151925,1.0068976625130184,85.0,0.020843299804255366,baseline_progress
Random,85.0,86.0,1.0068976625130184,-14.62939216307975,1.0068976625130184,86.0,0.021064499858766794,baseline_progress
Random,86.0,87.0,1.0068976625130184,-22.519202643587594,1.0068976625130184,87.0,0.021292999852448702,baseline_progress
Random,87.0,88.0,1.0068976625130184,-61.811661889285176,1.0068976625130184,88.0,0.021517799934372306,baseline_progress
Random,88.0,89.0,1.0068976625130184,-34.04819636479098,1.0068976625130184,89.0,0.021758699789643288,baseline_progress
Random,89.0,90.0,1.0068976625130184,-60.154077474126275,1.0068976625130184,90.0,0.02199869998730719,baseline_progress
Random,90.0,91.0,1.0068976625130184,-58.995098602815766,1.0068976625130184,91.0,0.022238499950617552,baseline_progress
Random,91.0,92.0,1.0068976625130184,-120.79091180482152,1.0068976625130184,92.0,0.022472599986940622,baseline_progress
Random,92.0,93.0,1.0068976625130184,-44.408507195577464,1.0068976625130184,93.0,0.022695399820804596,baseline_progress
Random,93.0,94.0,1.0068976625130184,-45.04334236416139,1.0068976625130184,94.0,0.022918399889022112,baseline_progress
Random,94.0,95.0,1.0068976625130184,-10.374721023174915,1.0068976625130184,95.0,0.023137299809604883,baseline_progress
Random,95.0,96.0,1.0068976625130184,-21.73052356226321,1.0068976625130184,96.0,0.02335889986716211,baseline_progress
Random,96.0,97.0,1.0068976625130184,-9.568092953512533,1.0068976625130184,97.0,0.023578899912536144,baseline_progress
Random,97.0,98.0,1.0068976625130184,-7.074407385617622,1.0068976625130184,98.0,0.023799199843779206,baseline_progress
Random,98.0,99.0,1.0068976625130184,-22.760099159345568,1.0068976625130184,99.0,0.02402369980700314,baseline_progress
Random,99.0,100.0,1.0068976625130184,-105.96039503135756,1.0068976625130184,100.0,0.024252199800685048,baseline_progress
Random,100.0,101.0,1.0068976625130184,-59.607093114765306,1.0068976625130184,101.0,0.024475299986079335,baseline_progress
Random,101.0,102.0,1.0068976625130184,-108.70190560715406,1.0068976625130184,102.0,0.024694199906662107,baseline_progress
Random,102.0,103.0,1.0068976625130184,-27.236487708214153,1.0068976625130184,103.0,0.024910299805924296,baseline_progress
Random,103.0,104.0,1.0068976625130184,-42.86511647049596,1.0068976625130184,104.0,0.025128999957814813,baseline_progress
Random,104.0,105.0,1.0068976625130184,-94.0181649974861,1.0068976625130184,105.0,0.025347899878397584,baseline_progress
Random,105.0,106.0,1.0068976625130184,-47.34267510585173,1.0068976625130184,106.0,0.025567299919202924,baseline_progress
Random,106.0,107.0,1.0068976625130184,-26.987844115927906,1.0068976625130184,107.0,0.02579619991593063,baseline_progress
Random,107.0,108.0,1.0068976625130184,-53.39110097452981,1.0068976625130184,108.0,0.026017199968919158,baseline_progress
Random,108.0,109.0,1.0068976625130184,-22.983382637770834,1.0068976625130184,109.0,0.026235699886456132,baseline_progress
Random,109.0,110.0,1.0068976625130184,-73.0660930523941,1.0068976625130184,110.0,0.026453099912032485,baseline_progress
Random,110.0,111.0,1.0068976625130184,-25.820518972799906,1.0068976625130184,111.0,0.026670399820432067,baseline_progress
Random,111.0,112.0,1.0068976625130184,-107.18998100948976,1.0068976625130184,112.0,0.02688759984448552,baseline_progress
Random,112.0,113.0,1.0068976625130184,-62.6086024113788,1.0068976625130184,113.0,0.027105399873107672,baseline_progress
Random,113.0,114.0,1.0068976625130184,-107.17283491336852,1.0068976625130184,114.0,0.027323799906298518,baseline_progress
Random,114.0,115.0,1.0068976625130184,-40.20790760474073,1.0068976625130184,115.0,0.02755469991825521,baseline_progress
Random,115.0,116.0,1.0068976625130184,-4.190894894550584,1.0068976625130184,116.0,0.02777999988757074,baseline_progress
Random,116.0,117.0,1.0068976625130184,-26.848115727441165,1.0068976625130184,117.0,0.028001599945127964,baseline_progress
Random,117.0,118.0,1.0068976625130184,-40.09406050204848,1.0068976625130184,118.0,0.028223499888554215,baseline_progress
Random,118.0,119.0,1.0068976625130184,-141.67485728192153,1.0068976625130184,119.0,0.028445499949157238,baseline_progress
Random,119.0,120.0,1.0068976625130184,-64.58460585936635,1.0068976625130184,120.0,0.0286700997967273,baseline_progress
Random,120.0,121.0,1.0068976625130184,-27.924540799464747,1.0068976625130184,121.0,0.028892399976029992,baseline_progress
Random,121.0,122.0,1.0068976625130184,-22.230066313249214,1.0068976625130184,122.0,0.029132699826732278,baseline_progress
Random,122.0,123.0,1.0068976625130184,-43.70814099545194,1.0068976625130184,123.0,0.02936379984021187,baseline_progress
Random,123.0,124.0,1.0068976625130184,-59.508134782639964,1.0068976625130184,124.0,0.029601099900901318,baseline_progress
Random,124.0,125.0,1.0068976625130184,-47.036542711152286,1.0068976625130184,125.0,0.029833999928086996,baseline_progress
Random,125.0,126.0,1.0068976625130184,-4.626642894375286,1.0068976625130184,126.0,0.030063599813729525,baseline_progress
Random,126.0,127.0,1.0068976625130184,-9.365939032153904,1.0068976625130184,127.0,0.03029069979675114,baseline_progress
Random,127.0,128.0,1.0068976625130184,-5.922222483875998,1.0068976625130184,128.0,0.03052339982241392,baseline_progress
Random,128.0,129.0,1.0068976625130184,-18.204864466826134,1.0068976625130184,129.0,0.03075149981305003,baseline_progress
Random,129.0,130.0,1.0068976625130184,-35.56966863661361,1.0068976625130184,130.0,0.03097979980520904,baseline_progress
Random,130.0,131.0,1.0068976625130184,-25.395287854713747,1.0068976625130184,131.0,0.03120570001192391,baseline_progress
Random,131.0,132.0,1.0068976625130184,-106.68094741650431,1.0068976625130184,132.0,0.03143219999037683,baseline_progress
Random,132.0,133.0,1.0068976625130184,-88.413242832977,1.0068976625130184,133.0,0.031669799936935306,baseline_progress
Random,133.0,134.0,1.0068976625130184,-143.87166339945682,1.0068976625130184,134.0,0.031899499939754605,baseline_progress
Random,134.0,135.0,1.0068976625130184,-48.83817426157733,1.0068976625130184,135.0,0.032123199896886945,baseline_progress
Random,135.0,136.0,1.0068976625130184,-61.243619865497216,1.0068976625130184,136.0,0.03250889992341399,baseline_progress
Random,136.0,137.0,1.0068976625130184,-50.42413645453865,1.0068976625130184,137.0,0.0328660998493433,baseline_progress
Random,137.0,138.0,1.0068976625130184,-19.36524325990131,1.0068976625130184,138.0,0.033147099893540144,baseline_progress
Random,138.0,139.0,1.0068976625130184,-10.255752770840784,1.0068976625130184,139.0,0.033419999992474914,baseline_progress
Random,139.0,140.0,1.0068976625130184,-29.514651467960643,1.0068976625130184,140.0,0.033707099966704845,baseline_progress
Random,140.0,141.0,1.0068976625130184,-67.37531495868654,1.0068976625130184,141.0,0.03404819988645613,baseline_progress
Random,141.0,142.0,1.0068976625130184,-40.401418661229194,1.0068976625130184,142.0,0.034338400000706315,baseline_progress
Random,142.0,143.0,1.0068976625130184,0.6321960022756921,1.0068976625130184,143.0,0.034619899932295084,baseline_progress
Random,143.0,144.0,1.0068976625130184,-50.75197024536626,1.0068976625130184,144.0,0.03489140002056956,baseline_progress
Random,144.0,145.0,1.0068976625130184,-20.791989770285763,1.0068976625130184,145.0,0.035185799933969975,baseline_progress
Random,145.0,146.0,1.0068976625130184,-108.62465272620618,1.0068976625130184,146.0,0.03546819998882711,baseline_progress
Random,146.0,147.0,1.0068976625130184,-73.44851373167057,1.0068976625130184,147.0,0.03571729990653694,baseline_progress
Random,147.0,148.0,1.0068976625130184,-98.11143793029203,1.0068976625130184,148.0,0.035979699809104204,baseline_progress
Random,148.0,149.0,1.0068976625130184,-46.362402136966224,1.0068976625130184,149.0,0.03622939996421337,baseline_progress
Random,149.0,150.0,1.0068976625130184,-26.507709767966485,1.0068976625130184,150.0,0.036457999842241406,baseline_progress
Random,150.0,151.0,1.0068976625130184,-2.547023367619083,1.0068976625130184,151.0,0.036677799886092544,baseline_progress
Random,151.0,152.0,1.0068976625130184,-97.91439082437282,1.0068976625130184,152.0,0.036896699806675315,baseline_progress
Random,152.0,153.0,1.0068976625130184,-143.85957279488022,1.0068976625130184,153.0,0.037114799953997135,baseline_progress
Random,153.0,154.0,1.0068976625130184,-46.47258294070804,1.0068976625130184,154.0,0.03733969992026687,baseline_progress
Random,154.0,155.0,1.0068976625130184,-69.29459343425508,1.0068976625130184,155.0,0.03755799983628094,baseline_progress
Random,155.0,156.0,1.0068976625130184,-73.33868604251123,1.0068976625130184,156.0,0.03777659987099469,baseline_progress
Random,156.0,157.0,1.0068976625130184,-61.02627772457209,1.0068976625130184,157.0,0.03801119979470968,baseline_progress
Random,157.0,158.0,1.0068976625130184,-16.801312983722926,1.0068976625130184,158.0,0.03823519987054169,baseline_progress
Random,158.0,159.0,1.0068976625130184,-43.98554377724883,1.0068976625130184,159.0,0.03846209985204041,baseline_progress
Random,159.0,160.0,1.0068976625130184,-36.52904457734257,1.0068976625130184,160.0,0.03871180000714958,baseline_progress
Random,160.0,161.0,1.0068976625130184,-29.9380049524855,1.0068976625130184,161.0,0.03895479999482632,baseline_progress
Random,161.0,162.0,1.0068976625130184,-94.09214546657601,1.0068976625130184,162.0,0.03918069996871054,baseline_progress
Random,162.0,163.0,1.0068976625130184,-109.96694662680444,1.0068976625130184,163.0,0.0394011999014765,baseline_progress
Random,163.0,164.0,1.0068976625130184,-120.44574507101916,1.0068976625130184,164.0,0.03962349984794855,baseline_progress
Random,164.0,165.0,1.0068976625130184,-94.74401818809658,1.0068976625130184,165.0,0.03984719980508089,baseline_progress
Random,165.0,166.0,1.0068976625130184,-141.7416880286015,1.0068976625130184,166.0,0.040077499812468886,baseline_progress
Random,166.0,167.0,1.0068976625130184,-94.72506575067032,1.0068976625130184,167.0,0.040298699866980314,baseline_progress
Random,167.0,168.0,1.0068976625130184,-60.841708867646474,1.0068976625130184,168.0,0.040517899906262755,baseline_progress
Random,168.0,169.0,1.0068976625130184,-18.890608670177453,1.0068976625130184,169.0,0.0407360999379307,baseline_progress
Random,169.0,170.0,1.0068976625130184,-141.70314561229404,1.0068976625130184,170.0,0.04095999989658594,baseline_progress
Random,170.0,171.0,1.0068976625130184,-9.374852124303278,1.0068976625130184,171.0,0.041184999980032444,baseline_progress
Random,171.0,172.0,1.0068976625130184,-43.363185058804326,1.0068976625130184,172.0,0.041403899900615215,baseline_progress
Random,172.0,173.0,1.0068976625130184,-22.571041303849228,1.0068976625130184,173.0,0.04162409994751215,baseline_progress
Random,173.0,174.0,1.0068976625130184,-100.4092174424199,1.0068976625130184,174.0,0.04185399995185435,baseline_progress
Random,174.0,175.0,1.0068976625130184,-73.43497592198864,1.0068976625130184,175.0,0.042075299890711904,baseline_progress
Random,175.0,176.0,1.0068976625130184,-98.08226775755523,1.0068976625130184,176.0,0.042294499929994345,baseline_progress
Random,176.0,177.0,1.0068976625130184,-142.35414531135055,1.0068976625130184,177.0,0.042515199864283204,baseline_progress
Random,177.0,178.0,1.0068976625130184,-62.485071271298814,1.0068976625130184,178.0,0.04273799993097782,baseline_progress
Random,178.0,179.0,1.0068976625130184,-110.52985582848687,1.0068976625130184,179.0,0.042970099952071905,baseline_progress
Random,179.0,180.0,1.0068976625130184,-107.2057411799247,1.0068976625130184,180.0,0.043193499790504575,baseline_progress
Random,180.0,181.0,1.0068976625130184,-49.36702834478193,1.0068976625130184,181.0,0.04342339979484677,baseline_progress
Random,181.0,182.0,1.0068976625130184,-35.55595248890121,1.0068976625130184,182.0,0.04364879988133907,baseline_progress
Random,182.0,183.0,1.0068976625130184,-14.675051829183387,1.0068976625130184,183.0,0.04388349992223084,baseline_progress
Random,183.0,184.0,1.0068976625130184,-94.67130500020598,1.0068976625130184,184.0,0.04410979989916086,baseline_progress
Random,184.0,185.0,1.0068976625130184,-110.43511725132782,1.0068976625130184,185.0,0.0443336998578161,baseline_progress
Random,185.0,186.0,1.0068976625130184,-95.64927214809944,1.0068976625130184,186.0,0.04455839982256293,baseline_progress
Random,186.0,187.0,1.0068976625130184,-44.39924908190984,1.0068976625130184,187.0,0.04478809982538223,baseline_progress
Random,187.0,188.0,1.0068976625130184,-34.01673879557566,1.0068976625130184,188.0,0.04501589993014932,baseline_progress
Random,188.0,189.0,1.0068976625130184,-73.31390228331142,1.0068976625130184,189.0,0.045244199922308326,baseline_progress
Random,189.0,190.0,1.0068976625130184,-94.00671641080244,1.0068976625130184,190.0,0.045471200020983815,baseline_progress
Random,190.0,191.0,1.0068976625130184,-3.2721138255586806,1.0068976625130184,191.0,0.045783599838614464,baseline_progress
Random,191.0,192.0,1.0068976625130184,-52.51499659847698,1.0068976625130184,192.0,0.04603119986131787,baseline_progress
Random,192.0,193.0,1.0068976625130184,-120.66034836767865,1.0068976625130184,193.0,0.04625819995999336,baseline_progress
Random,193.0,194.0,1.0068976625130184,-142.75709283426775,1.0068976625130184,194.0,0.04648219980299473,baseline_progress
Random,194.0,195.0,1.0068976625130184,-142.50245866094062,1.0068976625130184,195.0,0.04670609999448061,baseline_progress
Random,195.0,196.0,1.0068976625130184,-58.847159182205196,1.0068976625130184,196.0,0.04692939994856715,baseline_progress
Random,196.0,197.0,1.0068976625130184,-142.42345485120413,1.0068976625130184,197.0,0.047153000021353364,baseline_progress
Random,197.0,198.0,1.0068976625130184,-94.82536645326144,1.0068976625130184,198.0,0.047376299975439906,baseline_progress
Random,198.0,199.0,1.0068976625130184,-61.441985701444985,1.0068976625130184,199.0,0.047683099983260036,baseline_progress
Random,199.0,200.0,1.0068976625130184,-98.48792060136661,1.0068976625130184,200.0,0.047934799920767546,baseline_progress
Greedy,0.0,1.0,0.7516082788272508,0.7516082788272508,0.7516082788272508,1.0,0.0,baseline_progress
Greedy,1.0,84673.0,1.0519123304394289,1.0519123304394289,1.0519123304394289,84673.0,18.442347599891946,baseline_progress
Greedy,2.0,169345.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,169345.0,36.291625399840996,baseline_progress
Greedy,3.0,254017.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,254017.0,54.792789299972355,baseline_progress
Greedy,4.0,338689.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,338689.0,72.73747249995358,baseline_progress
BF,0.0,1.0,-142.7087508211233,-142.7087508211233,-142.7087508211233,1.0,0.0,baseline_progress
BF,1.0,169345.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,169345.0,36.10957354994025,baseline_progress
BF,2.0,338689.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,338689.0,72.2191470998805,baseline_progress
