segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.0028868408997368535,0.002880990001358441,0.0029089253996062324,0.0028868408997368535,602629,803333
1,0.0033189957997819875,0.003320701000120607,0.00333933139754663,0.0033189957997819875,803333,3211782
2,0.0029171917663916246,0.0029130875009286683,0.0029609077484565203,0.0029171917663916246,3211782,3211782
3,0.0029023410667529483,0.0029043670001556166,0.002924348251144693,0.0029023410667529483,3211782,3211782
4,0.004414896033388989,0.00441057600073691,0.004431823999220796,0.004414896033388989,3211782,1606150
5,0.002337081100267824,0.0023371325005427934,0.0023504669477915742,0.002337081100267824,1606150,1606150
6,0.0023465106003034935,0.002343981001104112,0.002368609799486876,0.0023465106003034935,1606150,1606150
7,0.002337873599875214,0.0023384759988402948,0.0023553580487714497,0.002337873599875214,1606150,1606150
8,0.004587671767027738,0.004578228999889689,0.0046219110005040415,0.004587671767027738,1606150,803333
9,0.0025531371666147606,0.0025550109985488234,0.002581156000815099,0.0025531371666147606,803333,803333
10,0.002552197400170068,0.0025504195000394247,0.002573924000171246,0.002552197400170068,803333,803333
11,0.002553668400044747,0.0025515550005366094,0.002570973597539705,0.002553668400044747,803333,803333
12,0.0025517962997885966,0.002550755500124069,0.0025659287988673896,0.0025517962997885966,803333,803333
13,0.0025521984664616565,0.0025544039999658708,0.002570240798922896,0.0025521984664616565,803333,803333
14,0.006077026999992086,0.00607496600059676,0.0060926501995709256,0.006077026999992086,803333,401925
15,0.00411311883314435,0.004113078999580466,0.004126441750668164,0.00411311883314435,401925,401925
16,0.004112529933384697,0.004111478499908117,0.0041356549998454286,0.004112529933384697,401925,401925
17,0.0006291523000982125,0.00057923499844037,0.0009739808005178929,0.0006291523000982125,401925,8686
18,0.000992060066588844,0.0010170730001846096,0.0010395667995908298,0.000992060066588844,8686,893
