threshold,final_accuracy,after_block3_isolated_accuracy,after_block3_rate,after_block3_accuracy,after_block6_isolated_accuracy,after_block6_rate,after_block6_accuracy,after_block9_isolated_accuracy,after_block9_rate,after_block9_accuracy,after_block3_sequential_rate,after_block3_sequential_accuracy,after_block6_sequential_rate,after_block6_sequential_accuracy,after_block9_sequential_rate,after_block9_sequential_accuracy,final_rate,overall_accuracy
0.79,100.0,92.96296296296296,51.48148148148148,100.0,98.51851851851852,77.03703703703704,100.0,98.88888888888889,67.03703703703704,100.0,51.48148148148148,100.0,27.037037037037038,100.0,3.7037037037037037,100.0,17.77777777777778,100.0
0.8,100.0,92.96296296296296,50.74074074074074,100.0,98.51851851851852,75.55555555555556,100.0,98.88888888888889,64.44444444444444,100.0,50.74074074074074,100.0,25.925925925925927,100.0,4.444444444444445,100.0,18.88888888888889,100.0
0.81,100.0,92.96296296296296,50.0,100.0,98.51851851851852,75.18518518518519,100.0,98.88888888888889,60.370370370370374,100.0,50.0,100.0,26.666666666666668,100.0,3.7037037037037037,100.0,19.62962962962963,100.0
0.82,100.0,92.96296296296296,47.77777777777778,100.0,98.51851851851852,73.70370370370371,100.0,98.88888888888889,58.148148148148145,100.0,47.77777777777778,100.0,27.40740740740741,100.0,4.074074074074074,100.0,20.74074074074074,100.0
0.83,100.0,92.96296296296296,45.55555555555556,100.0,98.51851851851852,71.48148148148148,100.0,98.88888888888889,56.666666666666664,100.0,45.55555555555556,100.0,27.40740740740741,100.0,4.444444444444445,100.0,22.59259259259259,100.0
0.84,100.0,92.96296296296296,42.96296296296296,100.0,98.51851851851852,70.37037037037037,100.0,98.88888888888889,54.44444444444444,100.0,42.96296296296296,100.0,28.88888888888889,100.0,4.074074074074074,100.0,24.074074074074073,100.0
0.85,100.0,92.96296296296296,41.851851851851855,100.0,98.51851851851852,68.51851851851852,100.0,98.88888888888889,52.22222222222222,100.0,41.851851851851855,100.0,28.51851851851852,100.0,3.7037037037037037,100.0,25.925925925925927,100.0
0.86,100.0,92.96296296296296,38.51851851851852,100.0,98.51851851851852,64.44444444444444,100.0,98.88888888888889,50.370370370370374,100.0,38.51851851851852,100.0,28.14814814814815,100.0,5.185185185185185,100.0,28.14814814814815,100.0
0.87,100.0,92.96296296296296,34.81481481481482,100.0,98.51851851851852,61.48148148148148,100.0,98.88888888888889,47.77777777777778,100.0,34.81481481481482,100.0,28.51851851851852,100.0,5.185185185185185,100.0,31.48148148148148,100.0
0.88,100.0,92.96296296296296,30.74074074074074,100.0,98.51851851851852,58.888888888888886,100.0,98.88888888888889,45.925925925925924,100.0,30.74074074074074,100.0,29.62962962962963,100.0,6.296296296296297,100.0,33.333333333333336,100.0
0.89,100.0,92.96296296296296,24.444444444444443,100.0,98.51851851851852,57.03703703703704,100.0,98.88888888888889,42.592592592592595,100.0,24.444444444444443,100.0,33.7037037037037,100.0,5.555555555555555,100.0,36.2962962962963,100.0
0.9,100.0,92.96296296296296,19.25925925925926,100.0,98.51851851851852,53.7037037037037,100.0,98.88888888888889,41.111111111111114,100.0,19.25925925925926,100.0,35.18518518518518,100.0,6.666666666666667,100.0,38.888888888888886,100.0
0.91,100.0,92.96296296296296,15.925925925925926,100.0,98.51851851851852,50.0,100.0,98.88888888888889,39.25925925925926,100.0,15.925925925925926,100.0,34.81481481481482,100.0,8.148148148148149,100.0,41.111111111111114,100.0
0.92,100.0,92.96296296296296,11.481481481481481,100.0,98.51851851851852,44.81481481481482,100.0,98.88888888888889,34.074074074074076,100.0,11.481481481481481,100.0,34.81481481481482,100.0,6.666666666666667,100.0,47.03703703703704,100.0
0.93,100.0,92.96296296296296,9.62962962962963,100.0,98.51851851851852,39.629629629629626,100.0,98.88888888888889,30.74074074074074,100.0,9.62962962962963,100.0,31.48148148148148,100.0,7.037037037037037,100.0,51.851851851851855,100.0
0.94,100.0,92.96296296296296,8.148148148148149,100.0,98.51851851851852,34.44444444444444,100.0,98.88888888888889,26.666666666666668,100.0,8.148148148148149,100.0,27.40740740740741,100.0,8.148148148148149,100.0,56.2962962962963,100.0
