segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.017637070000152258,0.017271900000196183,0.020908904999851072,0.01763707000015226,602625,803329
1,0.009236119999938334,0.008587999998781015,0.011697175000517743,0.009236119999938336,803329,3211778
2,0.006767019999824697,0.006382149998898967,0.009568704998309837,0.006767019999824699,3211778,3211778
3,0.006745563333364165,0.0066595499993127305,0.007636125000499305,0.0067455633333641666,3211778,3211778
4,0.009668960000029377,0.009416849999979604,0.01081813000018883,0.009668960000029378,3211778,1606146
5,0.005281870000180789,0.005115149999255664,0.006392814999526308,0.0052818700001807896,1606146,1606146
6,0.0052214266666851476,0.004997050002202741,0.006669345000773317,0.005221426666685148,1606146,1606146
7,0.005061113333552688,0.0050161500003014226,0.005644874999597959,0.005061113333552689,1606146,1606146
8,0.009777906666325482,0.009462399999392801,0.01140902999886748,0.009777906666325484,1606146,803329
9,0.005178793332985757,0.004867699999522301,0.006107620000329914,0.005178793332985758,803329,803329
10,0.005361159999786954,0.005147100000613136,0.006962634999581496,0.0053611599997869545,803329,803329
11,0.005462610000055671,0.00511480000022857,0.007466474998545889,0.005462610000055672,803329,803329
12,0.0051429266663035374,0.004900499998257146,0.006444094999824299,0.005142926666303538,803329,803329
13,0.00554564333348632,0.0050469999987399206,0.0069357200010927034,0.005545643333486321,803329,803329
14,0.012074733333065524,0.011312700000416953,0.016213714999139473,0.012074733333065527,803329,401921
15,0.007499969999844325,0.006961349999983213,0.010447390001172606,0.007499969999844327,401921,401921
16,0.007023243332999603,0.006674750002275687,0.009577360000002949,0.007023243332999605,401921,401921
17,0.00020126666689369206,0.00017604999993636739,0.0003445649994318952,0.00020126666689369212,401921,8682
18,6.936666662416731e-05,6.140000004961621e-05,9.703499890747477e-05,6.936666662416732e-05,8682,529
