segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.0040565174002646625,0.004050244000609382,0.0041429126997172714,0.004056517400264662,602629,605696
1,0.025839206499585998,0.025841498998488532,0.025868778398580615,0.02583920649958599,605696,605696
2,0.02583320096685687,0.025829674499618704,0.025885927199487922,0.025833200966856863,605696,605696
3,0.025849140733407695,0.02584145099899615,0.025868145948334132,0.02584914073340769,605696,605696
4,0.025877478733309544,0.025871995501802303,0.02590775539920287,0.025877478733309537,605696,605696
5,0.025833691566367632,0.025828122001257725,0.025871411549269398,0.025833691566367625,605696,605696
6,0.025831286299823356,0.025832394499957445,0.0258643827501146,0.02583128629982335,605696,605696
7,0.025844370400106224,0.025868139498925302,0.02590578899907996,0.025844370400106217,605696,605696
8,0.025838837500244457,0.02582388300106686,0.025866857949222322,0.02583883750024445,605696,605696
9,0.02591944799981623,0.025830553999185213,0.02591491070070333,0.025919447999816225,605696,605696
10,0.025887970833961542,0.02587662000041746,0.025980203899234767,0.025887970833961535,605696,605696
11,0.025848228566731753,0.025827786501395167,0.025966246651478286,0.025848228566731746,605696,605696
12,0.025846048400247432,0.025838282499535126,0.02592468179864227,0.025846048400247425,605696,605696
13,0.000932479566836264,0.0009546070014039287,0.0009956997504559693,0.0009324795668362637,605696,605691
14,0.000987295167093786,0.0009923360012180638,0.0010162682001464418,0.0009872951670937859,605691,893
