threshold,final_accuracy,after_block3_isolated_accuracy,after_block3_rate,after_block3_accuracy,after_block6_isolated_accuracy,after_block6_rate,after_block6_accuracy,after_block9_isolated_accuracy,after_block9_rate,after_block9_accuracy,after_block3_sequential_rate,after_block3_sequential_accuracy,after_block6_sequential_rate,after_block6_sequential_accuracy,after_block9_sequential_rate,after_block9_sequential_accuracy,final_rate,overall_accuracy
0.0,96.76503077165852,54.68676029667035,100.0,54.68676029667035,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,100.0,54.68676029667035,0.0,0.0,0.0,0.0,0.0,54.68676029667035
0.01,96.76503077165852,54.68676029667035,100.0,54.68676029667035,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,100.0,54.68676029667035,0.0,0.0,0.0,0.0,0.0,54.68676029667035
0.02,96.76503077165852,54.68676029667035,100.0,54.68676029667035,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,100.0,54.68676029667035,0.0,0.0,0.0,0.0,0.0,54.68676029667035
0.03,96.76503077165852,54.68676029667035,100.0,54.68676029667035,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,100.0,54.68676029667035,0.0,0.0,0.0,0.0,0.0,54.68676029667035
0.04,96.76503077165852,54.68676029667035,100.0,54.68676029667035,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,100.0,54.68676029667035,0.0,0.0,0.0,0.0,0.0,54.68676029667035
0.05,96.76503077165852,54.68676029667035,100.0,54.68676029667035,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,100.0,54.68676029667035,0.0,0.0,0.0,0.0,0.0,54.68676029667035
0.06,96.76503077165852,54.68676029667035,99.98421966230077,54.69539141414141,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,99.98421966230077,54.69539141414141,0.015780337699226762,100.0,0.0,0.0,0.0,54.702540634369576
0.07,96.76503077165852,54.68676029667035,99.95265898690232,54.712661825071045,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,99.95265898690232,54.712661825071045,0.04734101309768029,50.0,0.0,0.0,0.0,54.71043080321919
0.08,96.76503077165852,54.68676029667035,99.82641628530851,54.76604489408789,79.33564778286255,100.0,79.33564778286255,89.57708694966072,100.0,89.57708694966072,99.82641628530851,54.76604489408789,0.1735837146914944,36.36363636363637,0.0,0.0,0.0,54.73410130976803
0.09,96.76503077165852,54.68676029667035,99.41612750512861,54.95238095238095,79.33564778286255,99.99210983115039,79.34190799337173,89.57708694966072,100.0,89.57708694966072,99.41612750512861,54.95238095238095,0.5838724948713903,56.75675675675676,0.0,0.0,0.0,54.96291620640682
0.1,96.76503077165852,54.68676029667035,98.72179264636263,55.234974424552426,79.33564778286255,99.98421966230077,79.3481691919192,89.57708694966072,100.0,89.57708694966072,98.72179264636263,55.234974424552426,1.278207353637368,50.0,0.0,0.0,0.0,55.168060596496765
0.11,96.76503077165852,54.68676029667035,97.95644626795013,55.5618203785743,79.33564778286255,99.94476881805271,79.37949001342069,89.57708694966072,100.0,89.57708694966072,97.95644626795013,55.5618203785743,2.0356635632002527,50.3875968992248,0.007890168849613381,100.0,0.0,55.45999684393246
0.12,96.76503077165852,54.68676029667035,96.89127347325233,55.98534201954397,79.33564778286255,99.90531797380464,79.41083557099984,89.57708694966072,100.0,89.57708694966072,96.89127347325233,55.98534201954397,3.077165851349219,54.1025641025641,0.031560675398453523,50.0,0.0,55.92551680605965
0.13,96.76503077165852,54.68676029667035,95.60517595076534,56.598167863332506,79.33564778286255,99.84219662300774,79.4452347083926,89.57708694966072,99.96054915575193,89.6045465309022,95.60517595076534,56.598167863332506,4.347483036136973,54.62794918330309,0.04734101309768029,66.66666666666667,0.0,56.517279469780654
0.14,96.76503077165852,54.68676029667035,94.05870285624113,57.33579397701535,79.33564778286255,99.78696544106045,79.48129991302285,89.57708694966072,99.94476881805271,89.61869424488829,94.05870285624113,57.33579397701535,5.862395455262742,56.123822341857334,0.07890168849613381,70.0,0.0,57.274735679343536
0.15,96.76503077165852,54.68676029667035,92.40176739782231,58.116300913670905,79.33564778286255,99.72384409026353,79.52369649497587,89.57708694966072,99.88953763610542,89.66824644549763,92.40176739782231,58.116300913670905,7.471989900583872,57.550158394931366,0.11835253274420073,60.0,0.007890168849613381,58.079532902004104
0.16,96.76503077165852,54.68676029667035,90.326652990374,58.988469601677146,79.33564778286255,99.5897112198201,79.62288068451909,89.57708694966072,99.8185261164589,89.70041893921429,90.326652990374,58.988469601677146,9.483982957235284,60.39933444259567,0.18147388354110777,52.17391304347826,0.007890168849613381,59.11314502130345
0.17,96.76503077165852,54.68676029667035,88.51191415496291,59.88589766446782,79.33564778286255,99.4713586870759,79.70968509558182,89.57708694966072,99.8185261164589,89.70041893921429,88.51191415496291,59.88589766446782,11.235600441849456,60.18258426966292,0.23670506548840145,50.0,0.015780337699226762,59.902161906264794
0.18,96.76503077165852,54.68676029667035,86.52359160486034,60.678460696698885,79.33564778286255,99.28199463468518,79.82992926964953,89.57708694966072,99.75540476566198,89.74135885470221,86.52359160486034,60.678460696698885,13.105570459207827,61.348585189644794,0.3471674293829888,59.09090909090909,0.023670506548840144,60.77008047972227
0.19,96.76503077165852,54.68676029667035,84.48003787281048,61.52984029139815,79.33564778286255,98.96638788070065,80.00478354460655,89.57708694966072,99.68439324601546,89.78154187114137,84.48003787281048,61.52984029139815,14.991320814265425,62.36842105263158,0.4734101309768029,63.333333333333336,0.05523118194729367,61.677449897427806
0.2,96.76503077165852,54.68676029667035,82.52327599810636,62.376900277273165,79.33564778286255,98.67445163326495,80.16951863105709,89.57708694966072,99.58182105097049,89.87401949132398,82.52327599810636,62.376900277273165,16.79816948082689,63.644903710662284,0.6154331702698438,62.82051282051282,0.06312135079690705,62.608489821682184
0.21,96.76503077165852,54.68676029667035,80.67697648729683,63.2078239608802,79.33564778286255,98.37462521697964,80.37375681745267,89.57708694966072,99.5265898690232,89.92389408593625,80.67697648729683,63.2078239608802,18.415654094997635,64.69580119965724,0.8363578980590185,61.320754716981135,0.07101151964652043,63.47640839513966
0.22,96.76503077165852,54.68676029667035,78.72021461259271,64.08740102235141,79.33564778286255,98.07479880069434,80.55510860820596,89.57708694966072,99.42401767397823,90.00079358781049,78.72021461259271,64.08740102235141,20.09626005996528,65.13545347467608,1.0809531323970334,62.77372262773723,0.10257219504497396,64.29698595549945
