segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.004072690699952849,0.0040585804999864195,0.004223921748780412,0.004072690699952849,602626,605693
1,0.025860532900333057,0.025848426499578636,0.025998261950371672,0.025860532900333057,605693,605693
2,0.02587039253291247,0.025832043000264093,0.026045107149366233,0.02587039253291247,605693,605693
3,0.025889815933502782,0.025839914500465966,0.026043329451567843,0.025889815933502782,605693,605693
4,0.02590596049994929,0.025886716501190676,0.02609685854804411,0.02590596049994929,605693,605693
5,0.025857968566197088,0.025829113999861875,0.02598973394960922,0.025857968566197088,605693,605693
6,0.025868720899597974,0.025841099000899703,0.0260122997498911,0.025868720899597974,605693,605693
7,0.025901195600332962,0.02587521199893672,0.026098319801531034,0.025901195600332962,605693,605693
8,0.025875617166335966,0.02583961050004291,0.02602340374924097,0.025875617166335966,605693,605693
9,0.025881063799533876,0.02584129049864714,0.02604026660010277,0.025881063799533876,605693,605693
10,0.025869060066421905,0.025869707500532968,0.026050536499678856,0.025869060066421905,605693,605693
11,0.025892154166164496,0.02583399449940771,0.026062301200909133,0.025892154166164496,605693,605693
12,0.02589271000009224,0.025845051000942476,0.026032933899841737,0.02589271000009224,605693,605693
13,0.0009428031000425108,0.0009693595002318034,0.0011184119983226992,0.0009428031000425108,605693,605688
14,0.0008583395998963775,0.0009264939999411581,0.0010709577498346334,0.0008583395998963775,605688,514
