segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.015717220000806265,0.015548700001090765,0.016225280001526697,0.01571722000080627,618865,832261
1,0.006559320000815205,0.006502300006104633,0.006957560000591912,0.006559320000815207,832261,3327494
2,0.004933139999047853,0.005009899992728606,0.005154359998414293,0.004933139999047854,3327494,3327494
3,0.0045625200000358745,0.004487499987590127,0.004928180007846094,0.004562520000035875,3327494,3327494
4,0.00863795999903232,0.008702499995706603,0.009346960001857951,0.008637959999032321,3327494,1722886
5,0.004385280003771186,0.0043960000039078295,0.004758040001615882,0.004385280003771187,1722886,1722886
6,0.0041875199967762455,0.0041769999952521175,0.004337859997758642,0.004187519996776246,1722886,1722886
7,0.004253819998120889,0.0040197999915108085,0.004846419996465556,0.00425381999812089,1722886,1722886
8,0.00936484000121709,0.009213900004397146,0.00979024000116624,0.009364840001217092,1722886,922117
9,0.004606059993966483,0.004614699995727278,0.004871579995960928,0.004606059993966484,922117,922117
10,0.004571159995975904,0.004434099988429807,0.0050660799926845355,0.004571159995975905,922117,922117
11,0.004444660001900047,0.00442260000272654,0.004687220006599091,0.004444660001900048,922117,922117
12,0.004536460005328991,0.004412100010085851,0.004916180009604432,0.0045364600053289916,922117,922117
13,0.004448919999413192,0.00452259999292437,0.004613219999009743,0.004448919999413193,922117,922117
14,0.013824759999988601,0.013807199997245334,0.014602559994091279,0.013824759999988605,922117,524805
15,0.005817979996209033,0.005721399997128174,0.006219319996307604,0.005817979996209034,524805,524805
16,0.005732240001088939,0.005677900000591762,0.006135520001407713,0.00573224000108894,524805,524805
17,0.00014556000533048064,0.00015190000704023987,0.00015752000035718083,0.00014556000533048067,524805,8686
18,4.9220005166716874e-05,4.33000095654279e-05,6.867999909445643e-05,4.922000516671689e-05,8686,533
