segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.06534439783311731,0.05819847999919148,0.09714239405047917,0.06534439783311731,602626,605693
1,0.4949983537668231,0.4998946940004316,0.5983833156003129,0.4949983537668231,605693,605693
2,0.5001230841333382,0.4972068315000797,0.5902680909993251,0.5001230841333382,605693,605693
3,0.5193246527335457,0.5254871580000327,0.5811971228007679,0.5193246527335457,605693,605693
4,0.5036564191666912,0.5015172739995251,0.5844826439004464,0.5036564191666912,605693,605693
5,0.508108901133528,0.5080257130011887,0.6039213164500323,0.508108901133528,605693,605693
6,0.5183920749998531,0.5103735709999455,0.5918568904489803,0.5183920749998531,605693,605693
7,0.5042419192333303,0.5014931714995328,0.5560552605003067,0.5042419192333303,605693,605693
8,0.48187164186668574,0.4956229405006525,0.5761920908994398,0.48187164186668574,605693,605693
9,0.5275722321001013,0.5306859385009375,0.6103323808495588,0.5275722321001013,605693,605693
10,0.5138259210665638,0.5151899150005192,0.6054050469499997,0.5138259210665638,605693,605693
11,0.5075339086664826,0.5112090034990615,0.5745014475502102,0.5075339086664826,605693,605693
12,0.49788430183307353,0.5012055430006512,0.563186797900471,0.49788430183307353,605693,605693
13,0.002415208266575064,0.002266368499476812,0.003073068600224358,0.002415208266575064,605693,605688
14,0.002757145066728602,0.0020003845002065646,0.0049442102501416185,0.002757145066728602,605688,514
