segment_id,raw_latency_mean_s,raw_latency_median_s,raw_latency_p95_s,calibrated_latency_s,input_bytes,output_bytes
0,0.005759217333979905,0.00553764749201946,0.007729893836949483,0.005759217333979905,602629,605696
1,0.043752728632534856,0.042769215506268665,0.049762054448365234,0.043752728632534856,605696,605696
2,0.04456270379887428,0.04316755749459844,0.04890779803827172,0.04456270379887428,605696,605696
3,0.043649599101627246,0.04270329799328465,0.04936996848409762,0.043649599101627246,605696,605696
4,0.043980307166930285,0.042590548502630554,0.051038867513125294,0.043980307166930285,605696,605696
5,0.044042803467406584,0.04274289000022691,0.05011268534144618,0.044042803467406584,605696,605696
6,0.04333252086362336,0.042693344003055245,0.04718952835537493,0.04333252086362336,605696,605696
7,0.04454261439677794,0.04256639748928137,0.049984706903342155,0.04454261439677794,605696,605696
8,0.0449137722326365,0.04282295449229423,0.050929279786942054,0.0449137722326365,605696,605696
9,0.04422710103196247,0.042999306504498236,0.049464999005431304,0.04422710103196247,605696,605696
10,0.04381443619883309,0.04265183401003014,0.05088846985308919,0.04381443619883309,605696,605696
11,0.044252045901763876,0.04313367750728503,0.05030120854789857,0.044252045901763876,605696,605696
12,0.044317910831887276,0.04261785349808633,0.050428068444307424,0.044317910831887276,605696,605696
13,0.00038944263166437547,0.0003758149978239089,0.00042883994465228167,0.00038944263166437547,605696,605691
14,0.0005221752653596923,0.0004763790057040751,0.0006701010512188072,0.0005221752653596923,605691,893
