experiment_id,run_id,seed,state_id,training_mode,epoch,wall_clock_s,outer_objective,paper_utility_sum,expected_accuracy_sum,expected_accuracy_mean,expected_latency_sum_s,expected_latency_mean_s,split_entropy_HX,exit_entropy_HY,relative_objective_change,objective_cv,best_epoch,is_current_best,converged,stopping_reason,utility_consistent,source_path
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,1,2.042161399964243,3.3439267320725197,3.3439267320725197,3.91516632,0.97879158,0.5712395879274802,0.14280989698187005,0.172602766379714,-40.697488975524905,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,2,3.2175339999375865,3.3441662918580017,3.3441662918580017,3.9155529600000003,0.9788882400000001,0.5713866681419985,0.1428466670354996,0.1781677633151412,-40.84480025291443,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,3,4.183639599941671,3.344342271313978,3.344342271313978,3.91540544,0.97885136,0.5710631686860218,0.14276579217150545,0.18139783352613448,-40.58577525138855,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,4,5.0936452999012545,3.343759963373991,3.343759963373991,3.9149980400000004,0.9787495100000001,0.5712380766260091,0.14280951915650228,0.17745042327791452,-40.53359903335571,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,5,5.932496799970977,3.344503520450874,3.344503520450874,3.915751599999999,0.9789378999999998,0.5712480795491254,0.14281201988728134,0.17092483013868331,-40.80433832168579,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,6,6.788248699973337,3.3431776936259903,3.3431776936259903,3.91441224,0.97860306,0.5712345463740094,0.14280863659350235,0.16547404196113347,-41.41277050971985,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,7,7.690207700012252,3.3440274046476635,3.3440274046476635,3.915318245568,0.978829561392,0.5712908409203366,0.14282271023008414,0.1625533576309681,-41.91095855712891,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,8,8.78157170000486,3.3436486365419458,3.3436486365419458,3.9142692399999994,0.9785673099999999,0.5706206034580538,0.14265515086451344,0.15792039699852467,-41.901593103408814,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,9,9.588097999920137,3.3437414335019864,3.3437414335019864,3.91491404,0.97872851,0.5711726064980138,0.14279315162450346,0.15189776863902807,-41.934081592559814,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,10,10.453191999928094,3.344190997397947,3.344190997397947,3.91482508,0.97870627,0.5706340826020527,0.14265852065051318,0.14693315960466863,-42.22725301742554,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,11,11.32211730000563,3.343741538949969,3.343741538949969,3.9146849999999995,0.9786712499999999,0.5709434610500304,0.1427358652625076,0.14499921645969152,-42.90820650100708,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,12,12.251914099906571,3.3442450874419616,3.3442450874419616,3.91508232,0.97877058,0.5708372325580381,0.14270930813950952,0.14380997762084008,-43.86581259727478,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,13,13.079557599965483,3.344025605065981,3.344025605065981,3.91512536,0.97878134,0.5710997549340191,0.14277493873350477,0.14313512735068798,-44.57011496543884,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,14,13.981017999933101,3.3427235992989113,3.3427235992989113,3.913605306432,0.978401326608,0.570881707133089,0.14272042678327224,0.14289917774498462,-44.77814066886902,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,15,14.843955999938771,3.343511866766792,3.343511866766792,3.9145037443040005,0.9786259360760001,0.5709918775372086,0.14274796938430215,0.14122864443808794,-44.931384801864624,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,16,15.723450199933723,3.34446395268196,3.34446395268196,3.91527872,0.97881968,0.5708147673180397,0.14270369182950993,0.13878030639141797,-45.36184144973755,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,17,16.587926400010474,3.3435717958692344,3.3435717958692344,3.9144094744319995,0.9786023686079999,0.5708376785627651,0.14270941964069128,0.1376125209033489,-46.088841352462765,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,18,17.4456865999382,3.344342271313978,3.344342271313978,3.91540544,0.97885136,0.5710631686860218,0.14276579217150545,0.13783370297402142,-46.9659240436554,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,19,18.286181399947964,3.3436130742059893,3.3436130742059893,3.9148267600000004,0.9787066900000001,0.5712136857940109,0.14280342144850272,0.139100120998919,-47.27230998039246,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,20,19.2351045999676,3.3449101762129354,3.3449101762129354,3.9160334072319998,0.9790083518079999,0.5711232310190645,0.14278080775476612,0.14069585505872964,-46.8133872127533,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,21,20.09567780001089,3.343875499917945,3.343875499917945,3.9144742800000003,0.9786185700000001,0.5705987800820552,0.1426496950205138,0.1421200218051672,-46.55900061607361,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,22,21.00188709993381,3.3440260814899787,3.3440260814899787,3.91509952,0.97877488,0.5710734385100211,0.14276835962750528,0.1432624301314354,-46.83657817840576,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,23,21.851116299978457,3.3444230740899656,3.3444230740899656,3.9153199999999995,0.9788299999999999,0.5708969259100338,0.14272423147750846,0.14398109558969735,-47.495161542892454,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,24,22.81193379999604,3.3443634538862903,3.3443634538862903,3.9151816360960003,0.9787954090240001,0.5708181822097101,0.14270454555242754,0.14414468176662923,-48.35544722557068,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,25,23.714437199989334,3.344025605065981,3.344025605065981,3.91512536,0.97878134,0.5710997549340191,0.14277493873350477,0.14487394955009222,-48.90713574409485,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,26,24.670439300010912,3.343893187909986,3.343893187909986,3.9150677199999997,0.9787669299999999,0.5711745320900138,0.14279363302250345,0.14559910658746958,-48.826256275177,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,27,25.594410099904053,3.344420426425981,3.344420426425981,3.9155265999999997,0.9788816499999999,0.5711061735740186,0.14277654339350465,0.14398622769862413,-48.81849657058716,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,28,26.5565251999069,3.343957701801956,3.343957701801956,3.9147211199999994,0.9786802799999998,0.5707634181980433,0.14269085454951083,0.14143620520830155,-49.29783605575562,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-0:S2,0,S2,near,29,27.5019442999037,3.3442617438675373,3.3442617438675373,3.915014664768,0.978753666192,0.5707529209004628,0.1426882302251157,0.13853249710053206,-50.06686654090881,,,0,False,False,max_epochs,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_0_20260726-184020\convergence\20260726-185152-785_controlled-5seed-resnet50-cifar10-20260726_seed-0_S2_near.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,0,3.0111864000791684,2.267704523691405,2.267704523691405,3.411765189190704,0.852941297297676,1.1440606654992989,0.2860151663748247,5.257493816057841,-0.17076431783040363,,,0,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,1,5.950638600043021,1.7599416309383673,1.7599416309383673,2.9134051396934075,0.7283512849233519,1.1534635087550402,0.28836587718876006,5.257248343785604,-0.1722803008556366,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,2,8.917213700013235,1.9896468470295818,1.9896468470295818,3.3362620242268797,0.8340655060567199,1.3466151771972978,0.33665379429932446,5.2566291497548425,-0.17396037344137827,,,0,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,3,11.948822200065479,2.314090858686326,2.314090858686326,3.299389751759226,0.8248474379398065,0.9852988930729001,0.24632472326822502,5.255610696474711,-0.1798412120739619,,,3,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,4,14.940251799998805,1.7220996194229552,1.7220996194229552,2.5906917193510575,0.6476729298377644,0.8685920999281023,0.21714802498202557,5.253871325174967,-0.1902733412583669,,,3,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,5,17.958336000097916,1.9915529959438287,1.9915529959438287,3.325942895780032,0.831485723945008,1.3343898998362032,0.3335974749590508,5.250961170514425,-0.20843839768568675,,,3,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,6,20.914357000030577,2.053372488580769,2.053372488580769,3.3348016797157283,0.8337004199289321,1.2814291911349593,0.32035729778373984,5.246113704363505,-0.23087021219730378,,,3,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,7,23.88359079998918,2.129507798880696,2.129507798880696,3.349868406413792,0.837467101603448,1.2203606075330955,0.3050901518832739,5.238735481262207,-0.25515324596563976,,,3,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,8,27.03685720008798,2.4927403156761194,2.4927403156761194,3.6403172730049094,0.9100793182512273,1.1475769573287902,0.28689423933219754,5.228964006106059,-0.2838769347667694,,,8,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,9,30.023300600005314,1.8985639440297195,1.8985639440297195,3.5220424313999996,0.8805106078499999,1.62347848737028,0.40586962184257,5.215115803718567,-0.33391638203461965,,,8,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,10,32.97078520001378,2.392115814530601,2.392115814530601,3.288179444766656,0.822044861191664,0.8960636302360546,0.22401590755901366,5.196083652496338,-0.3564866693019867,,,8,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,11,36.097552700084634,2.7796588208580113,2.7796588208580113,3.6367804121789185,0.9091951030447296,0.8571215913209069,0.21428039783022673,5.172400197664897,-0.3910478072166443,,,11,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,12,39.50136830005795,2.4692172351215325,2.4692172351215325,3.311194717595168,0.827798679398792,0.8419774824736357,0.21049437061840892,5.140471177419027,-0.4432521744966507,,,11,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,13,42.873991600004956,2.283278582895747,2.283278582895747,3.418232414564288,0.854558103641072,1.1349538316685408,0.2837384579171352,5.101727492014567,-0.4607483473221461,,,11,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,14,46.10220670001581,2.3315956724200064,2.3315956724200064,3.0934522807501934,0.7733630701875484,0.7618566083301869,0.19046415208254672,5.052299668947856,-0.493256142437458,,,11,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,15,49.38987320009619,2.716936564728349,2.716936564728349,3.394812696056435,0.8487031740141088,0.6778761313280861,0.16946903283202153,4.995926880518596,-0.5260539377530415,,,11,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,16,52.53541450004559,2.54647819911938,2.54647819911938,3.7716690437594433,0.9429172609398608,1.2251908446400634,0.30629771116001586,4.930041445414226,-0.5771627095540365,,,11,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,17,55.65791230008472,2.768610277662872,2.768610277662872,3.8847167184523554,0.9711791796130889,1.1161064407894834,0.27902661019737085,4.85743276532491,-0.6300386861165365,,,11,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,18,58.868132100091316,2.8282047485987984,2.8282047485987984,3.7751527444351503,0.9437881861087876,0.9469479958363518,0.23673699895908795,4.775379993756612,-0.6689663165807724,,,18,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,19,62.005794500000775,2.7888715742706407,2.7888715742706407,3.6234719430555264,0.9058679857638816,0.8346003687848859,0.20865009219622146,4.680554698944092,-0.7215023253361385,,,18,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,20,65.24743600003421,2.7703261628287668,2.7703261628287668,3.7030704795884013,0.9257676198971003,0.9327443167596345,0.23318607918990863,4.572282601674398,-0.7477233056227366,,,18,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,21,68.40400480001699,3.0483478578875243,3.0483478578875243,3.803410741265293,0.9508526853163233,0.7550628833777691,0.18876572084444226,4.4583542372385665,-0.817246891061465,,,21,True,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,22,71.68803540000226,2.9768051274314216,2.9768051274314216,3.8291870702793185,0.9572967675698296,0.8523819428478969,0.21309548571197423,4.343506220181783,-0.8765175273418426,,,21,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,23,74.89440029999241,2.9117026527236503,2.9117026527236503,3.696770568363768,0.924192642090942,0.7850679156401175,0.19626697891002937,4.227529286066691,-0.9484840537309647,,,21,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
controlled-5seed-resnet50-cifar10-20260726,controlled-5seed-resnet50-cifar10-20260726:seed-1:S0,1,S0,cold,24,78.09607010008767,2.882303348169651,2.882303348169651,3.717185140684608,0.929296285171152,0.8348817925149569,0.20872044812873922,4.12901056321462,-1.0294438946644464,,,21,False,False,,True,D:\Coding\Python\DSCI_SEAS\Scripts\Exp4_System-Overhead\result_data\seed_1_20260726-185336\convergence\20260726-185336-272_controlled-5seed-resnet50-cifar10-20260726_seed-1_S0_cold.jsonl
